Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
David Palacios,M,Spain,ESP,2004,Athina,Judo,Judo Men's Middleweight,No medal,Judo,JUD,True,True
David Palacios,M,Spain,ESP,2008,Beijing,Judo,Judo Men's Middleweight,No medal,Judo,JUD,True,False
Jos Estrada,M,Spain,ESP,1980,Moskva,Judo,Judo Men's Middleweight,No medal,Judo,JUD,False,True
Jos Molinero,M,Spain,ESP,1976,Montreal,Judo,Judo Men's Middleweight,No medal,Judo,JUD,False,True
Ricardo Martn,M,Spain,ESP,2000,Sydney,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,True,True
Ricardo Martn,M,Spain,ESP,2004,Athina,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,True,False
Alfonso Ortiz,M,Spain,ESP,1984,Los Angeles,Judo,Judo Men's Middleweight,No medal,Judo,JUD,False,True
Francisco Rosa,M,Spain,ESP,2016,Rio de Janeiro,Judo,Judo Men's Extra-Lightweight,No medal,Judo,JUD,False,True
Fernando Prez,M,Spain,ESP,2000,Sydney,Judo,Judo Men's Middleweight,No medal,Judo,JUD,False,True
Juan Enrquez,M,Spain,ESP,1988,Seoul,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,False,True
Francisco Aparicio,M,Spain,ESP,1992,Barcelona,Judo,Judo Men's Half-Lightweight,No medal,Judo,JUD,False,True
Roberto Filgueira,M,Spain,ESP,1996,Atlanta,Judo,Judo Men's Extra-Lightweight,No medal,Judo,JUD,False,True
Santiago Prez,M,Spain,ESP,1972,Munich,Judo,Judo Men's Heavyweight,No medal,Judo,JUD,True,True
Santiago Prez,M,Spain,ESP,1972,Munich,Judo,Judo Men's Open Class,No medal,Judo,JUD,True,True
scar Garca,M,Spain,ESP,2000,Sydney,Judo,Judo Men's Extra-Lightweight,No medal,Judo,JUD,True,True
scar Garca,M,Spain,ESP,2004,Athina,Judo,Judo Men's Half-Lightweight,No medal,Judo,JUD,True,False
scar Garca,M,Spain,ESP,2008,Beijing,Judo,Judo Men's Half-Lightweight,No medal,Judo,JUD,True,False
Ernesto Lobo,M,Spain,ESP,1992,Barcelona,Judo,Judo Men's Heavyweight,No medal,Judo,JUD,True,True
Ernesto Lobo,M,Spain,ESP,1996,Atlanta,Judo,Judo Men's Heavyweight,Silver,Judo,JUD,True,False
Ernesto Lobo,M,Spain,ESP,2000,Sydney,Judo,Judo Men's Heavyweight,No medal,Judo,JUD,True,False
Francisco Lpez,M,Spain,ESP,1984,Los Angeles,Judo,Judo Men's Half-Lightweight,No medal,Judo,JUD,False,True
Juan Rodrguez,M,Spain,ESP,1976,Montreal,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,False,True
Aytami Vega,M,Spain,ESP,2004,Athina,Judo,Judo Men's Heavyweight,No medal,Judo,JUD,False,True
Alberto Sebastin,M,Spain,ESP,1984,Los Angeles,Judo,Judo Men's Half-Heavyweight,No medal,Judo,JUD,False,True
Joaqun Llorente,M,Spain,ESP,1984,Los Angeles,Judo,Judo Men's Lightweight,No medal,Judo,JUD,True,True
Joaqun Llorente,M,Spain,ESP,1988,Seoul,Judo,Judo Men's Lightweight,No medal,Judo,JUD,True,False
Joaqun Llorente,M,Spain,ESP,1992,Barcelona,Judo,Judo Men's Lightweight,No medal,Judo,JUD,True,False
Ignacio Paz,M,Spain,ESP,1980,Moskva,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,True,True
Ignacio Paz,M,Spain,ESP,1984,Los Angeles,Judo,Judo Men's Half-Middleweight,No medal,Judo,JUD,True,False
Carlos Martnez,M,Spain,ESP,1984,Los Angeles,Judo,Judo Men's Extra-Lightweight,No medal,Judo,JUD,True,True
Carlos Martnez,M,Spain,ESP,1988,Seoul,Judo,Judo Men's Extra-Lightweight,No medal,Judo,JUD,True,False
Carlos Martnez,M,Spain,ESP,1992,Barcelona,Judo,Judo Men's Extra-Lightweight,No medal,Judo,JUD,True,False
Jos Barroso,M,Spain,ESP,1996,Atlanta,Judo,Judo Men's Half-Lightweight,No medal,Judo,JUD,False,True
Kenji Trevio,M,Spain,ESP,2004,Athina,Judo,Judo Men's Extra-Lightweight,No medal,Judo,JUD,False,True
Kiyoshi Trevio,M,Spain,ESP,2000,Sydney,Judo,Judo Men's Half-Lightweight,No medal,Judo,JUD,True,True
Kiyoshi Trevio,M,Spain,ESP,2004,Athina,Judo,Judo Men's Lightweight,No medal,Judo,JUD,True,False
Kiyoshi Trevio,M,Spain,ESP,2012,London,Judo,Judo Men's Lightweight,No medal,Judo,JUD,True,False
Sugoi Marcos,M,Spain,ESP,2012,London,Judo,Judo Men's Half-Lightweight,No medal,Judo,JUD,True,True
Sugoi Marcos,M,Spain,ESP,2016,Rio de Janeiro,Judo,Judo Men's Half-Lightweight,No medal,Judo,JUD,True,False
Len Beltrn,M,Spain,ESP,1992,Barcelona,Judo,Judo Men's Middleweight,No medal,Judo,JUD,True,True
