Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Tao Geoghegan,M,United Kingdom,GBR,2020,Tokyo,Cycling Road,Men's Road Race,No medal,True
Tao Geoghegan,M,United Kingdom,GBR,2020,Tokyo,Cycling Road,Men's Individual Time Trial,No medal,True
Geraint Thomas,M,United Kingdom,GBR,2020,Tokyo,Cycling Road,Men's Road Race,No medal,True
Geraint Thomas,M,United Kingdom,GBR,2020,Tokyo,Cycling Road,Men's Individual Time Trial,No medal,True
Adam Yates,M,United Kingdom,GBR,2020,Tokyo,Cycling Road,Men's Road Race,No medal,False
Philip Yates,M,United Kingdom,GBR,2020,Tokyo,Cycling Road,Men's Road Race,No medal,False
Josh Tarling,M,United Kingdom,GBR,2024,Paris,Cycling Road,Men's Road Race,No medal,True
Josh Tarling,M,United Kingdom,GBR,2024,Paris,Cycling Road,Men's Individual Time Trial,No medal,True
Fred Wright,M,United Kingdom,GBR,2024,Paris,Cycling Road,Men's Road Race,No medal,False
Stephen Williams,M,United Kingdom,GBR,2024,Paris,Cycling Road,Men's Road Race,No medal,False
