Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Nathalie Brugger,F,Switzerland,SUI,2008,Beijing,Sailing,Sailing Women's One Person Dinghy,No medal,True
Nathalie Brugger,F,Switzerland,SUI,2012,London,Sailing,Sailing Women's One Person Dinghy,No medal,True
Nathalie Brugger,F,Switzerland,SUI,2016,Rio de Janeiro,Sailing,Sailing Mixed Multihull,No medal,True
Linda Fahrni,F,Switzerland,SUI,2016,Rio de Janeiro,Sailing,Sailing Women's Two Person Dinghy,No medal,True
Anja Kser,F,Switzerland,SUI,2000,Sydney,Sailing,Sailing Women's Windsurfer,No medal,True
Anja Kser,F,Switzerland,SUI,2004,Athina,Sailing,Sailing Women's Windsurfer,No medal,True
Ella Maillart,F,Switzerland,SUI,1924,Paris,Sailing,Sailing Mixed One Person Dinghy,No medal,False
Nicole Meylan-levecque,F,Switzerland,SUI,1992,Barcelona,Sailing,Sailing Women's One Person Dinghy,No medal,True
Nicole Meylan-levecque,F,Switzerland,SUI,1996,Atlanta,Sailing,Sailing Women's One Person Dinghy,No medal,True
Emmanuelle Rol,F,Switzerland,SUI,2008,Beijing,Sailing,Sailing Women's Two Person Dinghy,No medal,False
Maja Siegenthaler,F,Switzerland,SUI,2016,Rio de Janeiro,Sailing,Sailing Women's Two Person Dinghy,No medal,True
Anne-Sophie Thilo,F,Switzerland,SUI,2008,Beijing,Sailing,Sailing Women's Two Person Dinghy,No medal,False
Linda Fahrni,F,Switzerland,SUI,2020,Tokyo,Sailing,Women's Two Person Dinghy - 470 Team,No medal,True
Maud Jayet,F,Switzerland,SUI,2020,Tokyo,Sailing,Women's One Person Dinghy - Laser Radial,No medal,True
Maja Siegenthaler,F,Switzerland,SUI,2020,Tokyo,Sailing,Women's Two Person Dinghy - 470 Team,No medal,True
Maud Jayet,F,Switzerland,SUI,2024,Paris,Sailing,Women's Dinghy,No medal,True
Elena Lengwiler,F,Switzerland,SUI,2024,Paris,Sailing,Women's Kite,No medal,False
Maja Siegenthaler,F,Switzerland,SUI,2024,Paris,Sailing,Mixed Dinghy,No medal,True
