Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Kenkichi Ando,M,Japan,JPN,1972,Munich,Weightlifting,Weightlifting Men's Featherweight,No medal,Weightlifting,WLF,True
Kenkichi Ando,M,Japan,JPN,1976,Montreal,Weightlifting,Weightlifting Men's Bantamweight,Bronze,Weightlifting,WLF,True
Yoshinobu Fujishima,M,Japan,JPN,1960,Roma,Weightlifting,Weightlifting Men's Featherweight,No medal,Weightlifting,WLF,False
Sueo Fujishiro,M,Japan,JPN,1976,Montreal,Weightlifting,Weightlifting Men's Light-Heavyweight,No medal,Weightlifting,WLF,False
Hiroshi Fukuda,M,Japan,JPN,1964,Tokyo,Weightlifting,Weightlifting Men's Featherweight,No medal,Weightlifting,WLF,False
Yukio Furuyama,M,Japan,JPN,1956,Melbourne,Weightlifting,Weightlifting Men's Bantamweight,No medal,Weightlifting,WLF,True
Yukio Furuyama,M,Japan,JPN,1960,Roma,Weightlifting,Weightlifting Men's Featherweight,No medal,Weightlifting,WLF,True
Yukio Furuyama,M,Japan,JPN,1964,Tokyo,Weightlifting,Weightlifting Men's Bantamweight,No medal,Weightlifting,WLF,True
Ryoichi Goto,M,Japan,JPN,1972,Munich,Weightlifting,Weightlifting Men's Middle-Heavyweight,No medal,Weightlifting,WLF,False
Toru Hara,M,Japan,JPN,1988,Seoul,Weightlifting,Weightlifting Men's Bantamweight,No medal,Weightlifting,WLF,False
Nobuyuki Hatta,M,Japan,JPN,1968,Mexico City,Weightlifting,Weightlifting Men's Lightweight,No medal,Weightlifting,WLF,False
Kazumasa Hirai,M,Japan,JPN,1976,Montreal,Weightlifting,Weightlifting Men's Featherweight,Bronze,Weightlifting,WLF,False
Noriaki Horikoshi,M,Japan,JPN,1992,Barcelona,Weightlifting,Weightlifting Men's Lightweight,No medal,Weightlifting,WLF,True
Noriaki Horikoshi,M,Japan,JPN,1996,Atlanta,Weightlifting,Weightlifting Men's Lightweight,No medal,Weightlifting,WLF,True
Takeshi Horikoshi,M,Japan,JPN,1976,Montreal,Weightlifting,Weightlifting Men's Flyweight,No medal,Weightlifting,WLF,False
Jiro Hosotani,M,Japan,JPN,1976,Montreal,Weightlifting,Weightlifting Men's Bantamweight,No medal,Weightlifting,WLF,False
Takashi Ichiba,M,Japan,JPN,1984,Los Angeles,Weightlifting,Weightlifting Men's Bantamweight,No medal,Weightlifting,WLF,True
Takashi Ichiba,M,Japan,JPN,1988,Seoul,Weightlifting,Weightlifting Men's Bantamweight,No medal,Weightlifting,WLF,True
Shiro Ichinoseki,M,Japan,JPN,1964,Tokyo,Weightlifting,Weightlifting Men's Bantamweight,Bronze,Weightlifting,WLF,True
Shiro Ichinoseki,M,Japan,JPN,1968,Mexico City,Weightlifting,Weightlifting Men's Bantamweight,No medal,Weightlifting,WLF,True
Hiroshi Ikehata,M,Japan,JPN,1996,Atlanta,Weightlifting,Weightlifting Men's Bantamweight,No medal,Weightlifting,WLF,True
Hiroshi Ikehata,M,Japan,JPN,2000,Sydney,Weightlifting,Weightlifting Men's Featherweight,No medal,Weightlifting,WLF,True
Toshio Imamura,M,Japan,JPN,2004,Athina,Weightlifting,Weightlifting Men's Featherweight,No medal,Weightlifting,WLF,False
Atsushi Irei,M,Japan,JPN,1992,Barcelona,Weightlifting,Weightlifting Men's Flyweight,No medal,Weightlifting,WLF,False
Ryoji Isaoka,M,Japan,JPN,1984,Los Angeles,Weightlifting,Weightlifting Men's Light-Heavyweight,Bronze,Weightlifting,WLF,True
Ryoji Isaoka,M,Japan,JPN,1988,Seoul,Weightlifting,Weightlifting Men's Light-Heavyweight,No medal,Weightlifting,WLF,True
Ryoji Isaoka,M,Japan,JPN,1992,Barcelona,Weightlifting,Weightlifting Men's Light-Heavyweight,No medal,Weightlifting,WLF,True
Yoichi Itokazu,M,Japan,JPN,2016,Rio de Janeiro,Weightlifting,Weightlifting Men's Featherweight,No medal,Weightlifting,WLF,True
Takanobu Iwazaki,M,Japan,JPN,2004,Athina,Weightlifting,Weightlifting Men's Super-Heavyweight,No medal,Weightlifting,WLF,False
Masao Kato,M,Japan,JPN,1972,Munich,Weightlifting,Weightlifting Men's Lightweight,No medal,Weightlifting,WLF,False
Yasuji Kikuzuma,M,Japan,JPN,2000,Sydney,Weightlifting,Weightlifting Men's Bantamweight,No medal,Weightlifting,WLF,False
Takeo Kimura,M,Japan,JPN,1968,Mexico City,Weightlifting,Weightlifting Men's Lightweight,No medal,Weightlifting,WLF,False
Shigeo Kogure,M,Japan,JPN,1960,Roma,Weightlifting,Weightlifting Men's Bantamweight,No medal,Weightlifting,WLF,False
Masahiro Kotaka,M,Japan,JPN,1984,Los Angeles,Weightlifting,Weightlifting Men's Bantamweight,Bronze,Weightlifting,WLF,False
Minoru Kubota,M,Japan,JPN,1960,Roma,Weightlifting,Weightlifting Men's Light-Heavyweight,No medal,Weightlifting,WLF,False
Kazushito Manabe,M,Japan,JPN,1984,Los Angeles,Weightlifting,Weightlifting Men's Flyweight,Bronze,Weightlifting,WLF,True
