Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Neil Adonis,M,South Africa,RSA,2000,Sydney,Baseball,Baseball Men's Baseball,No medal,Baseball,BSB,False
Clint Alfino,M,South Africa,RSA,2000,Sydney,Baseball,Baseball Men's Baseball,No medal,Baseball,BSB,False
Francisco Alfino,M,South Africa,RSA,2000,Sydney,Baseball,Baseball Men's Baseball,No medal,Baseball,BSB,False
Paul Bell,M,South Africa,RSA,2000,Sydney,Baseball,Baseball Men's Baseball,No medal,Baseball,BSB,False
Vaughn Berriman,M,South Africa,RSA,2000,Sydney,Baseball,Baseball Men's Baseball,No medal,Baseball,BSB,False
Jason Cook,M,South Africa,RSA,2000,Sydney,Baseball,Baseball Men's Baseball,No medal,Baseball,BSB,False
Errol Davis,M,South Africa,RSA,2000,Sydney,Baseball,Baseball Men's Baseball,No medal,Baseball,BSB,False
Simon Rey,M,South Africa,RSA,2000,Sydney,Baseball,Baseball Men's Baseball,No medal,Baseball,BSB,False
Nicholas Dempsey,M,South Africa,RSA,2000,Sydney,Baseball,Baseball Men's Baseball,No medal,Baseball,BSB,False
Ashley Dove,M,South Africa,RSA,2000,Sydney,Baseball,Baseball Men's Baseball,No medal,Baseball,BSB,False
Darryl Gonsalves,M,South Africa,RSA,2000,Sydney,Baseball,Baseball Men's Baseball,No medal,Baseball,BSB,False
Brian Harrell,M,South Africa,RSA,2000,Sydney,Baseball,Baseball Men's Baseball,No medal,Baseball,BSB,False
Richard Harrell,M,South Africa,RSA,2000,Sydney,Baseball,Baseball Men's Baseball,No medal,Baseball,BSB,False
Timothy Harrell,M,South Africa,RSA,2000,Sydney,Baseball,Baseball Men's Baseball,No medal,Baseball,BSB,False
Ian Holness,M,South Africa,RSA,2000,Sydney,Baseball,Baseball Men's Baseball,No medal,Baseball,BSB,False
Kevin Johnson,M,South Africa,RSA,2000,Sydney,Baseball,Baseball Men's Baseball,No medal,Baseball,BSB,False
Willem Kemp,M,South Africa,RSA,2000,Sydney,Baseball,Baseball Men's Baseball,No medal,Baseball,BSB,False
Morne Mackay,M,South Africa,RSA,2000,Sydney,Baseball,Baseball Men's Baseball,No medal,Baseball,BSB,False
Liall Mauritz,M,South Africa,RSA,2000,Sydney,Baseball,Baseball Men's Baseball,No medal,Baseball,BSB,False
Carl Michaels,M,South Africa,RSA,2000,Sydney,Baseball,Baseball Men's Baseball,No medal,Baseball,BSB,False
Glen Morris,M,South Africa,RSA,2000,Sydney,Baseball,Baseball Men's Baseball,No medal,Baseball,BSB,False
Alan Phillips,M,South Africa,RSA,2000,Sydney,Baseball,Baseball Men's Baseball,No medal,Baseball,BSB,False
Darryn Smith,M,South Africa,RSA,2000,Sydney,Baseball,Baseball Men's Baseball,No medal,Baseball,BSB,False
Russell Niekerk,M,South Africa,RSA,2000,Sydney,Baseball,Baseball Men's Baseball,No medal,Baseball,BSB,False
