Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Dina Aspandiyarova,F,Australia,AUS,2008,Beijing,Shooting,"Shooting Women's Air Pistol, 10 metres",No medal,Shooting,SHO,True
Dina Aspandiyarova,F,Australia,AUS,2008,Beijing,Shooting,"Shooting Women's Sporting Pistol, 25 metres",No medal,Shooting,SHO,True
Dina Aspandiyarova,F,Australia,AUS,2012,London,Shooting,"Shooting Women's Air Pistol, 10 metres",No medal,Shooting,SHO,True
Suzanne Balogh,F,Australia,AUS,2004,Athina,Shooting,Shooting Women's Trap,Gold,Shooting,SHO,True
Suzanne Balogh,F,Australia,AUS,2004,Athina,Shooting,Shooting Women's Double Trap,No medal,Shooting,SHO,True
Suzanne Balogh,F,Australia,AUS,2012,London,Shooting,Shooting Women's Trap,No medal,Shooting,SHO,True
Suzanne (muehlberg-),F,Australia,AUS,1996,Atlanta,Shooting,"Shooting Women's Air Rifle, 10 metres",No medal,Shooting,SHO,False
Hayley Chapman,F,Australia,AUS,2012,London,Shooting,"Shooting Women's Sporting Pistol, 25 metres",No medal,Shooting,SHO,False
Patricia Dench,F,Australia,AUS,1984,Los Angeles,Shooting,"Shooting Women's Sporting Pistol, 25 metres",Bronze,Shooting,SHO,False
Alison (-hittmann),F,Australia,AUS,1988,Seoul,Shooting,"Shooting Women's Air Rifle, 10 metres",No medal,Shooting,SHO,True
Alison (-hittmann),F,Australia,AUS,1988,Seoul,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",No medal,Shooting,SHO,True
Annemarie Forder,F,Australia,AUS,1996,Atlanta,Shooting,"Shooting Women's Air Pistol, 10 metres",No medal,Shooting,SHO,True
Annemarie Forder,F,Australia,AUS,2000,Sydney,Shooting,"Shooting Women's Air Pistol, 10 metres",Bronze,Shooting,SHO,True
Kim Frazer,F,Australia,AUS,2004,Athina,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",No medal,Shooting,SHO,False
Lynne-Marie (-evania),F,Australia,AUS,1992,Barcelona,Shooting,"Shooting Women's Air Pistol, 10 metres",No medal,Shooting,SHO,True
Lynne-Marie (-evania),F,Australia,AUS,1992,Barcelona,Shooting,"Shooting Women's Sporting Pistol, 25 metres",No medal,Shooting,SHO,True
Elena Galiabovitch,F,Australia,AUS,2016,Rio de Janeiro,Shooting,"Shooting Women's Air Pistol, 10 metres",No medal,Shooting,SHO,True
Elena Galiabovitch,F,Australia,AUS,2016,Rio de Janeiro,Shooting,"Shooting Women's Sporting Pistol, 25 metres",No medal,Shooting,SHO,True
Jennifer Hens,F,Australia,AUS,2016,Rio de Janeiro,Shooting,"Shooting Women's Air Rifle, 10 metres",No medal,Shooting,SHO,False
Yvonne Hill,F,Australia,AUS,1980,Moskva,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",No medal,Shooting,SHO,False
Deserie Huddleston-wakefield-baynes,F,Australia,AUS,1996,Atlanta,Shooting,Shooting Women's Double Trap,Bronze,Shooting,SHO,True
Deserie Huddleston-wakefield-baynes,F,Australia,AUS,2000,Sydney,Shooting,Shooting Women's Trap,No medal,Shooting,SHO,True
Deserie Huddleston-wakefield-baynes,F,Australia,AUS,2000,Sydney,Shooting,Shooting Women's Double Trap,No medal,Shooting,SHO,True
Belinda (muehlberg-),F,Australia,AUS,2000,Sydney,Shooting,"Shooting Women's Air Rifle, 10 metres",No medal,Shooting,SHO,False
Aislin Jones,F,Australia,AUS,2016,Rio de Janeiro,Shooting,Shooting Women's Skeet,No medal,Shooting,SHO,True
Natasha Lonsdale,F,Australia,AUS,2000,Sydney,Shooting,Shooting Women's Skeet,No medal,Shooting,SHO,False
Lauryn Mark,F,Australia,AUS,2004,Athina,Shooting,Shooting Women's Skeet,No medal,Shooting,SHO,True
Lauryn Mark,F,Australia,AUS,2012,London,Shooting,Shooting Women's Skeet,No medal,Shooting,SHO,True
Susan (-repacholi),F,Australia,AUS,2000,Sydney,Shooting,"Shooting Women's Air Rifle, 10 metres",No medal,Shooting,SHO,True
Susan (-repacholi),F,Australia,AUS,2000,Sydney,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",No medal,Shooting,SHO,True
Susan (-repacholi),F,Australia,AUS,2004,Athina,Shooting,"Shooting Women's Air Rifle, 10 metres",No medal,Shooting,SHO,True
Susan (-repacholi),F,Australia,AUS,2004,Athina,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",No medal,Shooting,SHO,True
Susan (-repacholi),F,Australia,AUS,2008,Beijing,Shooting,"Shooting Women's Air Rifle, 10 metres",No medal,Shooting,SHO,True
Susan (-repacholi),F,Australia,AUS,2008,Beijing,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",No medal,Shooting,SHO,True
Lalita Milshina-yauhleuskaya,F,Australia,AUS,2004,Athina,Shooting,"Shooting Women's Air Pistol, 10 metres",No medal,Shooting,SHO,True
Lalita Milshina-yauhleuskaya,F,Australia,AUS,2004,Athina,Shooting,"Shooting Women's Sporting Pistol, 25 metres",No medal,Shooting,SHO,True
Lalita Milshina-yauhleuskaya,F,Australia,AUS,2008,Beijing,Shooting,"Shooting Women's Air Pistol, 10 metres",No medal,Shooting,SHO,True
Lalita Milshina-yauhleuskaya,F,Australia,AUS,2008,Beijing,Shooting,"Shooting Women's Sporting Pistol, 25 metres",No medal,Shooting,SHO,True
Lalita Milshina-yauhleuskaya,F,Australia,AUS,2012,London,Shooting,"Shooting Women's Air Pistol, 10 metres",No medal,Shooting,SHO,True
Lalita Milshina-yauhleuskaya,F,Australia,AUS,2012,London,Shooting,"Shooting Women's Sporting Pistol, 25 metres",No medal,Shooting,SHO,True
Lalita Milshina-yauhleuskaya,F,Australia,AUS,2016,Rio de Janeiro,Shooting,"Shooting Women's Air Pistol, 10 metres",No medal,Shooting,SHO,True
Lalita Milshina-yauhleuskaya,F,Australia,AUS,2016,Rio de Janeiro,Shooting,"Shooting Women's Sporting Pistol, 25 metres",No medal,Shooting,SHO,True
Sylvia (bentley-),F,Australia,AUS,1984,Los Angeles,Shooting,"Shooting Women's Air Rifle, 10 metres",No medal,Shooting,SHO,True
Sylvia (bentley-),F,Australia,AUS,1984,Los Angeles,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",No medal,Shooting,SHO,True
Carolyn (muehlberg-),F,Australia,AUS,2000,Sydney,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",No medal,Shooting,SHO,False
Natalia Rahman,F,Australia,AUS,2008,Beijing,Shooting,Shooting Women's Skeet,No medal,Shooting,SHO,False
Annmaree Roberts,F,Australia,AUS,1996,Atlanta,Shooting,Shooting Women's Double Trap,No medal,Shooting,SHO,True
Annmaree Roberts,F,Australia,AUS,2000,Sydney,Shooting,Shooting Women's Double Trap,No medal,Shooting,SHO,True
Stacy Roiall,F,Australia,AUS,2008,Beijing,Shooting,Shooting Women's Trap,No medal,Shooting,SHO,False
Linda Ryan,F,Australia,AUS,2000,Sydney,Shooting,"Shooting Women's Air Pistol, 10 metres",No medal,Shooting,SHO,True
Linda Ryan,F,Australia,AUS,2000,Sydney,Shooting,"Shooting Women's Sporting Pistol, 25 metres",No medal,Shooting,SHO,True
Linda Ryan,F,Australia,AUS,2004,Athina,Shooting,"Shooting Women's Air Pistol, 10 metres",No medal,Shooting,SHO,True
Laetisha Scanlan,F,Australia,AUS,2016,Rio de Janeiro,Shooting,Shooting Women's Trap,No medal,Shooting,SHO,True
Alethea Sedgman,F,Australia,AUS,2012,London,Shooting,"Shooting Women's Air Rifle, 10 metres",No medal,Shooting,SHO,False
Catherine Skinner,F,Australia,AUS,2016,Rio de Janeiro,Shooting,Shooting Women's Trap,Gold,Shooting,SHO,True
Lisa-Anne Smith,F,Australia,AUS,2000,Sydney,Shooting,Shooting Women's Trap,No medal,Shooting,SHO,False
Carol Tomcala,F,Australia,AUS,1996,Atlanta,Shooting,"Shooting Women's Air Pistol, 10 metres",No medal,Shooting,SHO,True
Carol Tomcala,F,Australia,AUS,1996,Atlanta,Shooting,"Shooting Women's Sporting Pistol, 25 metres",No medal,Shooting,SHO,True
