Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Choi Yeong-ja,F,South Korea,KOR,1996,Atlanta,Tennis,Tennis Women's Singles,No medal,Tennis,TEN,False
Jo Yun-jeong,F,South Korea,KOR,2000,Sydney,Tennis,Tennis Women's Doubles,No medal,Tennis,TEN,True
Jo Yun-jeong,F,South Korea,KOR,2004,Athina,Tennis,Tennis Women's Singles,No medal,Tennis,TEN,True
Kim Eun-ha,F,South Korea,KOR,1996,Atlanta,Tennis,Tennis Women's Doubles,No medal,Tennis,TEN,False
Kim Il-sun,F,South Korea,KOR,1988,Seoul,Tennis,Tennis Women's Singles,No medal,Tennis,TEN,True
Kim Il-sun,F,South Korea,KOR,1988,Seoul,Tennis,Tennis Women's Doubles,No medal,Tennis,TEN,True
Kim Il-sun,F,South Korea,KOR,1992,Barcelona,Tennis,Tennis Women's Singles,No medal,Tennis,TEN,True
Kim Il-sun,F,South Korea,KOR,1992,Barcelona,Tennis,Tennis Women's Doubles,No medal,Tennis,TEN,True
Lee Jeong-myeong,F,South Korea,KOR,1988,Seoul,Tennis,Tennis Women's Singles,No medal,Tennis,TEN,True
Lee Jeong-myeong,F,South Korea,KOR,1988,Seoul,Tennis,Tennis Women's Doubles,No medal,Tennis,TEN,True
Lee Jeong-myeong,F,South Korea,KOR,1992,Barcelona,Tennis,Tennis Women's Doubles,No medal,Tennis,TEN,True
Park Seong-hui,F,South Korea,KOR,1996,Atlanta,Tennis,Tennis Women's Singles,No medal,Tennis,TEN,True
Park Seong-hui,F,South Korea,KOR,1996,Atlanta,Tennis,Tennis Women's Doubles,No medal,Tennis,TEN,True
Park Seong-hui,F,South Korea,KOR,2000,Sydney,Tennis,Tennis Women's Doubles,No medal,Tennis,TEN,True
