Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Michael Aish,M,New Zealand,NZL,2000,Sydney,Athletics,"Athletics Men's 10,000 metres",No medal,Athletics,ATH,True
Michael Aish,M,New Zealand,NZL,2004,Athina,Athletics,"Athletics Men's 5,000 metres",No medal,Athletics,ATH,True
William Baillie,M,New Zealand,NZL,1964,Tokyo,Athletics,"Athletics Men's 5,000 metres",No medal,Athletics,ATH,False
Craig Barrett,M,New Zealand,NZL,1996,Atlanta,Athletics,Athletics Men's 50 kilometres Walk,No medal,Athletics,ATH,True
Craig Barrett,M,New Zealand,NZL,2000,Sydney,Athletics,Athletics Men's 50 kilometres Walk,No medal,Athletics,ATH,True
Craig Barrett,M,New Zealand,NZL,2004,Athina,Athletics,Athletics Men's 50 kilometres Walk,No medal,Athletics,ATH,True
Stuart Black,M,New Zealand,NZL,1932,Los Angeles,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,True
Stuart Black,M,New Zealand,NZL,1932,Los Angeles,Athletics,Athletics Men's 400 metres,No medal,Athletics,ATH,True
Adrian Blincoe,M,New Zealand,NZL,2008,Beijing,Athletics,"Athletics Men's 5,000 metres",No medal,Athletics,ATH,False
Vernon Boot,M,New Zealand,NZL,1936,Berlin,Athletics,Athletics Men's 800 metres,No medal,Athletics,ATH,False
John Campbell,M,New Zealand,NZL,1988,Seoul,Athletics,Athletics Men's Marathon,No medal,Athletics,ATH,False
Hamish Carson,M,New Zealand,NZL,2016,Rio de Janeiro,Athletics,"Athletics Men's 1,500 metres",No medal,Athletics,ATH,False
Murray Cheater,M,New Zealand,NZL,1976,Montreal,Athletics,Athletics Men's Hammer Throw,No medal,Athletics,ATH,False
Matthew Coad,M,New Zealand,NZL,1996,Atlanta,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,False
Lawrence D'arcy,M,New Zealand,NZL,1972,Munich,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,False
George Davidson,M,New Zealand,NZL,1920,Antwerpen,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,True
George Davidson,M,New Zealand,NZL,1920,Antwerpen,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,True
John Davies,M,New Zealand,NZL,1964,Tokyo,Athletics,"Athletics Men's 1,500 metres",Bronze,Athletics,ATH,False
Rodney Dixon,M,New Zealand,NZL,1972,Munich,Athletics,"Athletics Men's 1,500 metres",Bronze,Athletics,ATH,True
Rodney Dixon,M,New Zealand,NZL,1976,Montreal,Athletics,"Athletics Men's 5,000 metres",No medal,Athletics,ATH,True
Rodney Dixon,M,New Zealand,NZL,1984,Los Angeles,Athletics,Athletics Men's Marathon,No medal,Athletics,ATH,True
James Dolphin,M,New Zealand,NZL,2008,Beijing,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,False
Christopher Donaldson,M,New Zealand,NZL,1996,Atlanta,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,True
Christopher Donaldson,M,New Zealand,NZL,1996,Atlanta,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,True
Allan Elliot,M,New Zealand,NZL,1932,Los Angeles,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,True
Allan Elliot,M,New Zealand,NZL,1932,Los Angeles,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,True
Cyril Evans,M,New Zealand,NZL,1932,Los Angeles,Athletics,Athletics Men's 800 metres,No medal,Athletics,ATH,False
Stuart Farquhar,M,New Zealand,NZL,2004,Athina,Athletics,Athletics Men's Javelin Throw,No medal,Athletics,ATH,True
Stuart Farquhar,M,New Zealand,NZL,2008,Beijing,Athletics,Athletics Men's Javelin Throw,No medal,Athletics,ATH,True
Stuart Farquhar,M,New Zealand,NZL,2012,London,Athletics,Athletics Men's Javelin Throw,No medal,Athletics,ATH,True
Stuart Farquhar,M,New Zealand,NZL,2016,Rio de Janeiro,Athletics,Athletics Men's Javelin Throw,No medal,Athletics,ATH,True
John Foster,M,New Zealand,NZL,1972,Munich,Athletics,Athletics Men's Marathon,No medal,Athletics,ATH,True
John Foster,M,New Zealand,NZL,1976,Montreal,Athletics,Athletics Men's Marathon,No medal,Athletics,ATH,True
Derek Froude,M,New Zealand,NZL,1984,Los Angeles,Athletics,Athletics Men's Marathon,No medal,Athletics,ATH,True
Derek Froude,M,New Zealand,NZL,1992,Barcelona,Athletics,Athletics Men's Marathon,No medal,Athletics,ATH,True
Paul Gibbons,M,New Zealand,NZL,1992,Barcelona,Athletics,Athletics Men's Pole Vault,No medal,Athletics,ATH,False
Jackson Gill,M,New Zealand,NZL,2016,Rio de Janeiro,Athletics,Athletics Men's Shot Put,No medal,Athletics,ATH,False
Murray Halberg,M,New Zealand,NZL,1956,Melbourne,Athletics,"Athletics Men's 1,500 metres",No medal,Athletics,ATH,True
Murray Halberg,M,New Zealand,NZL,1960,Roma,Athletics,"Athletics Men's 5,000 metres",Gold,Athletics,ATH,True
Murray Halberg,M,New Zealand,NZL,1960,Roma,Athletics,"Athletics Men's 10,000 metres",No medal,Athletics,ATH,True
Murray Halberg,M,New Zealand,NZL,1964,Tokyo,Athletics,"Athletics Men's 5,000 metres",No medal,Athletics,ATH,True
Murray Halberg,M,New Zealand,NZL,1964,Tokyo,Athletics,"Athletics Men's 10,000 metres",No medal,Athletics,ATH,True
Douglas Harris,M,New Zealand,NZL,1948,London,Athletics,Athletics Men's 800 metres,No medal,Athletics,ATH,False
John Henwood,M,New Zealand,NZL,2004,Athina,Athletics,"Athletics Men's 10,000 metres",No medal,Athletics,ATH,False
John Holland,M,New Zealand,NZL,1948,London,Athletics,Athletics Men's 400 metres Hurdles,No medal,Athletics,ATH,True
John Holland,M,New Zealand,NZL,1952,Helsinki,Athletics,Athletics Men's 400 metres Hurdles,Bronze,Athletics,ATH,True
George Hoskins,M,New Zealand,NZL,1952,Helsinki,Athletics,"Athletics Men's 1,500 metres",No medal,Athletics,ATH,True
George Hoskins,M,New Zealand,NZL,1952,Helsinki,Athletics,"Athletics Men's 5,000 metres",No medal,Athletics,ATH,True
Glenn Howard,M,New Zealand,NZL,2000,Sydney,Athletics,Athletics Men's High Jump,No medal,Athletics,ATH,False
Martin Johns,M,New Zealand,NZL,1996,Atlanta,Athletics,"Athletics Men's 1,500 metres",No medal,Athletics,ATH,False
Roger Johnson,M,New Zealand,NZL,1968,Mexico City,Athletics,Athletics Men's 400 metres Hurdles,No medal,Athletics,ATH,True
Roger Johnson,M,New Zealand,NZL,1972,Munich,Athletics,Athletics Men's 400 metres Hurdles,No medal,Athletics,ATH,True
Robert Johnston,M,New Zealand,NZL,1992,Barcelona,Athletics,"Athletics Men's 5,000 metres",No medal,Athletics,ATH,True
Robert Johnston,M,New Zealand,NZL,1996,Atlanta,Athletics,"Athletics Men's 10,000 metres",No medal,Athletics,ATH,True
Jeffrey Julian,M,New Zealand,NZL,1960,Roma,Athletics,Athletics Men's Marathon,No medal,Athletics,ATH,True
Jeffrey Julian,M,New Zealand,NZL,1964,Tokyo,Athletics,Athletics Men's Marathon,No medal,Athletics,ATH,True
Wilfred Kalaugher,M,New Zealand,NZL,1928,Amsterdam,Athletics,Athletics Men's 110 metres Hurdles,No medal,Athletics,ATH,True
Wilfred Kalaugher,M,New Zealand,NZL,1928,Amsterdam,Athletics,Athletics Men's Triple Jump,No medal,Athletics,ATH,True
Ivan Keats,M,New Zealand,NZL,1964,Tokyo,Athletics,Athletics Men's Marathon,No medal,Athletics,ATH,False
Mark Keddell,M,New Zealand,NZL,1996,Atlanta,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,False
Stanley Lay,M,New Zealand,NZL,1928,Amsterdam,Athletics,Athletics Men's Javelin Throw,No medal,Athletics,ATH,False
Gavin Lovegrove,M,New Zealand,NZL,1992,Barcelona,Athletics,Athletics Men's Javelin Throw,No medal,Athletics,ATH,True
Gavin Lovegrove,M,New Zealand,NZL,1996,Atlanta,Athletics,Athletics Men's Javelin Throw,No medal,Athletics,ATH,True
John Lovelock,M,New Zealand,NZL,1932,Los Angeles,Athletics,"Athletics Men's 1,500 metres",No medal,Athletics,ATH,True
John Lovelock,M,New Zealand,NZL,1936,Berlin,Athletics,"Athletics Men's 1,500 metres",Gold,Athletics,ATH,True
Rex Maddaford,M,New Zealand,NZL,1968,Mexico City,Athletics,"Athletics Men's 5,000 metres",No medal,Athletics,ATH,True
Rex Maddaford,M,New Zealand,NZL,1968,Mexico City,Athletics,"Athletics Men's 10,000 metres",No medal,Athletics,ATH,True
Arthur Magee,M,New Zealand,NZL,1960,Roma,Athletics,"Athletics Men's 10,000 metres",No medal,Athletics,ATH,True
Arthur Magee,M,New Zealand,NZL,1960,Roma,Athletics,Athletics Men's Marathon,Bronze,Athletics,ATH,True
Arthur Magee,M,New Zealand,NZL,1964,Tokyo,Athletics,"Athletics Men's 10,000 metres",No medal,Athletics,ATH,True
Evan Maguire,M,New Zealand,NZL,1968,Mexico City,Athletics,"Athletics Men's 10,000 metres",No medal,Athletics,ATH,False
Terence Manners,M,New Zealand,NZL,1972,Munich,Athletics,Athletics Men's Marathon,No medal,Athletics,ATH,False
Maurice Marshall,M,New Zealand,NZL,1952,Helsinki,Athletics,Athletics Men's 800 metres,No medal,Athletics,ATH,True
Maurice Marshall,M,New Zealand,NZL,1952,Helsinki,Athletics,"Athletics Men's 1,500 metres",No medal,Athletics,ATH,True
Cecil Matthews,M,New Zealand,NZL,1936,Berlin,Athletics,"Athletics Men's 5,000 metres",No medal,Athletics,ATH,False
Julian Matthews,M,New Zealand,NZL,2016,Rio de Janeiro,Athletics,"Athletics Men's 1,500 metres",No medal,Athletics,ATH,False
David Mckenzie,M,New Zealand,NZL,1968,Mexico City,Athletics,Athletics Men's Marathon,No medal,Athletics,ATH,True
David Mckenzie,M,New Zealand,NZL,1972,Munich,Athletics,Athletics Men's Marathon,No medal,Athletics,ATH,True
Leslie Mills,M,New Zealand,NZL,1960,Roma,Athletics,Athletics Men's Shot Put,No medal,Athletics,ATH,True
Leslie Mills,M,New Zealand,NZL,1960,Roma,Athletics,Athletics Men's Discus Throw,No medal,Athletics,ATH,True
Leslie Mills,M,New Zealand,NZL,1964,Tokyo,Athletics,Athletics Men's Shot Put,No medal,Athletics,ATH,True
Leslie Mills,M,New Zealand,NZL,1964,Tokyo,Athletics,Athletics Men's Discus Throw,No medal,Athletics,ATH,True
Leslie Mills,M,New Zealand,NZL,1968,Mexico City,Athletics,Athletics Men's Shot Put,No medal,Athletics,ATH,True
Leslie Mills,M,New Zealand,NZL,1972,Munich,Athletics,Athletics Men's Shot Put,No medal,Athletics,ATH,True
Leslie Mills,M,New Zealand,NZL,1972,Munich,Athletics,Athletics Men's Discus Throw,No medal,Athletics,ATH,True
William Nelson,M,New Zealand,NZL,1948,London,Athletics,"Athletics Men's 5,000 metres",No medal,Athletics,ATH,True
William Nelson,M,New Zealand,NZL,1948,London,Athletics,"Athletics Men's 10,000 metres",No medal,Athletics,ATH,True
Scott Nelson,M,New Zealand,NZL,1996,Atlanta,Athletics,Athletics Men's 20 kilometres Walk,No medal,Athletics,ATH,False
Brent Newdick,M,New Zealand,NZL,2012,London,Athletics,Athletics Men's Decathlon,No medal,Athletics,ATH,False
Augustine Nketia,M,New Zealand,NZL,1996,Atlanta,Athletics,Athletics Men's 100 metres,No medal,Athletics,ATH,False
David Norris,M,New Zealand,NZL,1960,Roma,Athletics,Athletics Men's Long Jump,No medal,Athletics,ATH,True
David Norris,M,New Zealand,NZL,1960,Roma,Athletics,Athletics Men's Triple Jump,No medal,Athletics,ATH,True
Peter O'donoghue,M,New Zealand,NZL,1984,Los Angeles,Athletics,"Athletics Men's 1,500 metres",No medal,Athletics,ATH,False
Michael O'rourke,M,New Zealand,NZL,1984,Los Angeles,Athletics,Athletics Men's Javelin Throw,No medal,Athletics,ATH,False
