Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Alfred Achermann,M,Switzerland,SUI,1984,Los Angeles,Cycling,Cycling Men's 100 kilometres Team Time Trial,Silver,Cycling,CTR,False
Max Aeberli,M,Switzerland,SUI,1948,London,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",No medal,Cycling,CTR,False
Hansjrg Aemisegger,M,Switzerland,SUI,1976,Montreal,Cycling,"Cycling Men's Road Race, Individual",No medal,Cycling,CTR,False
Andreas Aeschbach,M,Switzerland,SUI,1992,Barcelona,Cycling,Cycling Men's Points Race,No medal,Cycling,CTR,False
Michael Albasini,M,Switzerland,SUI,2012,London,Cycling,"Cycling Men's Road Race, Individual",No medal,Cycling,CTR,True
Michael Albasini,M,Switzerland,SUI,2012,London,Cycling,Cycling Men's Individual Time Trial,No medal,Cycling,CTR,True
Michael Albasini,M,Switzerland,SUI,2016,Rio de Janeiro,Cycling,"Cycling Men's Road Race, Individual",No medal,Cycling,CTR,True
Gottlieb Amstein,M,Switzerland,SUI,1928,Amsterdam,Cycling,"Cycling Men's Road Race, Individual",No medal,Cycling,CTR,True
Gottlieb Amstein,M,Switzerland,SUI,1928,Amsterdam,Cycling,"Cycling Men's Road Race, Team",No medal,Cycling,CTR,True
Georges Antenen,M,Switzerland,SUI,1924,Paris,Cycling,"Cycling Men's Road Race, Individual",No medal,Cycling,CTR,True
Georges Antenen,M,Switzerland,SUI,1924,Paris,Cycling,"Cycling Men's Road Race, Team",No medal,Cycling,CTR,True
Alfred Arber,M,Switzerland,SUI,1952,Helsinki,Cycling,"Cycling Men's 1,000 metres Time Trial",No medal,Cycling,CTR,True
Alfred Arber,M,Switzerland,SUI,1952,Helsinki,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",No medal,Cycling,CTR,True
Hubert Bchli,M,Switzerland,SUI,1960,Roma,Cycling,"Cycling Men's Road Race, Individual",No medal,Cycling,CTR,True
Hubert Bchli,M,Switzerland,SUI,1960,Roma,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal,Cycling,CTR,True
Walter Bni,M,Switzerland,SUI,1976,Montreal,Cycling,"Cycling Men's 1,000 metres Time Trial",No medal,Cycling,CTR,False
Eduard Baumann,M,Switzerland,SUI,1936,Berlin,Cycling,"Cycling Men's 1,000 metres Time Trial",No medal,Cycling,CTR,False
Emil Beeler,M,Switzerland,SUI,1960,Roma,Cycling,"Cycling Men's Road Race, Individual",No medal,Cycling,CTR,False
