Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Nair Almeida,F,Angola,ANG,2004,Athina,Handball,Handball Women's Handball,No medal,Handball,HBL,True
Nair Almeida,F,Angola,ANG,2008,Beijing,Handball,Handball Women's Handball,No medal,Handball,HBL,True
Nair Almeida,F,Angola,ANG,2012,London,Handball,Handball Women's Handball,No medal,Handball,HBL,True
Teresa Almeida,F,Angola,ANG,2016,Rio de Janeiro,Handball,Handball Women's Handball,No medal,Handball,HBL,True
Rosa Amaral,F,Angola,ANG,2004,Athina,Handball,Handball Women's Handball,No medal,Handball,HBL,False
Neyde Barbosa,F,Angola,ANG,2004,Athina,Handball,Handball Women's Handball,No medal,Handball,HBL,True
Neyde Barbosa,F,Angola,ANG,2012,London,Handball,Handball Women's Handball,No medal,Handball,HBL,True
Neyde Barbosa,F,Angola,ANG,2016,Rio de Janeiro,Handball,Handball Women's Handball,No medal,Handball,HBL,True
Ana Barros,F,Angola,ANG,2012,London,Handball,Handball Women's Handball,No medal,Handball,HBL,False
Ilda Bengue,F,Angola,ANG,2000,Sydney,Handball,Handball Women's Handball,No medal,Handball,HBL,True
Ilda Bengue,F,Angola,ANG,2004,Athina,Handball,Handball Women's Handball,No medal,Handball,HBL,True
Ilda Bengue,F,Angola,ANG,2008,Beijing,Handball,Handball Women's Handball,No medal,Handball,HBL,True
Natlia Bernardo,F,Angola,ANG,2008,Beijing,Handball,Handball Women's Handball,No medal,Handball,HBL,True
Natlia Bernardo,F,Angola,ANG,2012,London,Handball,Handball Women's Handball,No medal,Handball,HBL,True
Natlia Bernardo,F,Angola,ANG,2016,Rio de Janeiro,Handball,Handball Women's Handball,No medal,Handball,HBL,True
Luzia Bizerra,F,Angola,ANG,1996,Atlanta,Handball,Handball Women's Handball,No medal,Handball,HBL,False
Cristina Branco,F,Angola,ANG,2012,London,Handball,Handball Women's Handball,No medal,Handball,HBL,True
Cristina Branco,F,Angola,ANG,2016,Rio de Janeiro,Handball,Handball Women's Handball,No medal,Handball,HBL,True
Elisabeth Cailo,F,Angola,ANG,2008,Beijing,Handball,Handball Women's Handball,No medal,Handball,HBL,False
Bombo Calandula,F,Angola,ANG,2008,Beijing,Handball,Handball Women's Handball,No medal,Handball,HBL,False
Regina Camumbila,F,Angola,ANG,2000,Sydney,Handball,Handball Women's Handball,No medal,Handball,HBL,False
Azenaide Carlos,F,Angola,ANG,2008,Beijing,Handball,Handball Women's Handball,No medal,Handball,HBL,True
Azenaide Carlos,F,Angola,ANG,2012,London,Handball,Handball Women's Handball,No medal,Handball,HBL,True
Azenaide Carlos,F,Angola,ANG,2016,Rio de Janeiro,Handball,Handball Women's Handball,No medal,Handball,HBL,True
