Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Barbara Blatter,F,Switzerland,SUI,2000,Sydney,Cycling,"Cycling Women's Mountainbike, Cross-Country",Silver,Cycling,CTR,True
Barbara Blatter,F,Switzerland,SUI,2004,Athina,Cycling,"Cycling Women's Mountainbike, Cross-Country",No medal,Cycling,CTR,True
Nicole Brndli-sedoun,F,Switzerland,SUI,2000,Sydney,Cycling,"Cycling Women's Road Race, Individual",No medal,Cycling,CTR,True
Nicole Brndli-sedoun,F,Switzerland,SUI,2000,Sydney,Cycling,Cycling Women's Individual Time Trial,No medal,Cycling,CTR,True
Nicole Brndli-sedoun,F,Switzerland,SUI,2004,Athina,Cycling,"Cycling Women's Road Race, Individual",No medal,Cycling,CTR,True
Nicole Brndli-sedoun,F,Switzerland,SUI,2008,Beijing,Cycling,"Cycling Women's Road Race, Individual",No medal,Cycling,CTR,True
Chantal Daucourt,F,Switzerland,SUI,2000,Sydney,Cycling,"Cycling Women's Mountainbike, Cross-Country",No medal,Cycling,CTR,False
Priska Doppmann,F,Switzerland,SUI,2000,Sydney,Cycling,"Cycling Women's Road Race, Individual",No medal,Cycling,CTR,True
Priska Doppmann,F,Switzerland,SUI,2004,Athina,Cycling,"Cycling Women's Road Race, Individual",No medal,Cycling,CTR,True
Priska Doppmann,F,Switzerland,SUI,2004,Athina,Cycling,Cycling Women's Individual Time Trial,No medal,Cycling,CTR,True
Priska Doppmann,F,Switzerland,SUI,2008,Beijing,Cycling,"Cycling Women's Road Race, Individual",No medal,Cycling,CTR,True
Priska Doppmann,F,Switzerland,SUI,2008,Beijing,Cycling,Cycling Women's Individual Time Trial,No medal,Cycling,CTR,True
Jenny Fhndrich,F,Switzerland,SUI,2008,Beijing,Cycling,Cycling Women's BMX,No medal,Cycling,CTR,False
Silvia Frst,F,Switzerland,SUI,1996,Atlanta,Cycling,"Cycling Women's Mountainbike, Cross-Country",No medal,Cycling,CTR,False
Barbara (-erdin),F,Switzerland,SUI,1988,Seoul,Cycling,"Cycling Women's Road Race, Individual",No medal,Cycling,CTR,False
Daniela (-bahr),F,Switzerland,SUI,1996,Atlanta,Cycling,"Cycling Women's Mountainbike, Cross-Country",No medal,Cycling,CTR,False
Brigitte Gyr-gschwend,F,Switzerland,SUI,1988,Seoul,Cycling,"Cycling Women's Road Race, Individual",No medal,Cycling,CTR,False
Barbara Heeb,F,Switzerland,SUI,1992,Barcelona,Cycling,"Cycling Women's Road Race, Individual",No medal,Cycling,CTR,True
Barbara Heeb,F,Switzerland,SUI,1996,Atlanta,Cycling,"Cycling Women's Road Race, Individual",No medal,Cycling,CTR,True
Barbara Heeb,F,Switzerland,SUI,2004,Athina,Cycling,"Cycling Women's Road Race, Individual",No medal,Cycling,CTR,True
Petra (-frieden),F,Switzerland,SUI,2008,Beijing,Cycling,"Cycling Women's Mountainbike, Cross-Country",No medal,Cycling,CTR,False
Jennifer Hohl,F,Switzerland,SUI,2008,Beijing,Cycling,"Cycling Women's Road Race, Individual",No medal,Cycling,CTR,False
Linda Indergand,F,Switzerland,SUI,2016,Rio de Janeiro,Cycling,"Cycling Women's Mountainbike, Cross-Country",No medal,Cycling,CTR,False
Katrin Leumann,F,Switzerland,SUI,2004,Athina,Cycling,"Cycling Women's Mountainbike, Cross-Country",No medal,Cycling,CTR,True
Katrin Leumann,F,Switzerland,SUI,2012,London,Cycling,"Cycling Women's Mountainbike, Cross-Country",No medal,Cycling,CTR,True
Jolanda Neff,F,Switzerland,SUI,2016,Rio de Janeiro,Cycling,"Cycling Women's Road Race, Individual",No medal,Cycling,CTR,True
Jolanda Neff,F,Switzerland,SUI,2016,Rio de Janeiro,Cycling,"Cycling Women's Mountainbike, Cross-Country",No medal,Cycling,CTR,True
