Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Ba Yan,F,China,CHN,1984,Los Angeles,Basketball,Basketball Women's Basketball,Bronze,False
Bian Lan,F,China,CHN,2004,Athina,Basketball,Basketball Women's Basketball,No medal,True
Bian Lan,F,China,CHN,2008,Beijing,Basketball,Basketball Women's Basketball,No medal,True
Chen Luyun,F,China,CHN,2004,Athina,Basketball,Basketball Women's Basketball,No medal,False
Chen Nan,F,China,CHN,2004,Athina,Basketball,Basketball Women's Basketball,No medal,True
Chen Nan,F,China,CHN,2008,Beijing,Basketball,Basketball Women's Basketball,No medal,True
Chen Nan,F,China,CHN,2012,London,Basketball,Basketball Women's Basketball,No medal,True
Chen Nan,F,China,CHN,2016,Rio de Janeiro,Basketball,Basketball Women's Basketball,No medal,True
Chen Xiaojia,F,China,CHN,2016,Rio de Janeiro,Basketball,Basketball Women's Basketball,No medal,False
Chen Xiaoli,F,China,CHN,2008,Beijing,Basketball,Basketball Women's Basketball,No medal,True
Chen Xiaoli,F,China,CHN,2012,London,Basketball,Basketball Women's Basketball,No medal,True
Chen Yuefang,F,China,CHN,1984,Los Angeles,Basketball,Basketball Women's Basketball,Bronze,False
Chu Hui,F,China,CHN,1996,Atlanta,Basketball,Basketball Women's Basketball,No medal,False
Cong Xuedi,F,China,CHN,1984,Los Angeles,Basketball,Basketball Women's Basketball,Bronze,True
Cong Xuedi,F,China,CHN,1988,Seoul,Basketball,Basketball Women's Basketball,No medal,True
Cong Xuedi,F,China,CHN,1992,Barcelona,Basketball,Basketball Women's Basketball,Silver,True
Gao Song,F,China,CHN,2012,London,Basketball,Basketball Women's Basketball,No medal,True
Gao Song,F,China,CHN,2016,Rio de Janeiro,Basketball,Basketball Women's Basketball,No medal,True
Guan Xin,F,China,CHN,2012,London,Basketball,Basketball Women's Basketball,No medal,False
Han Qingling,F,China,CHN,1988,Seoul,Basketball,Basketball Women's Basketball,No medal,False
He Jun,F,China,CHN,1992,Barcelona,Basketball,Basketball Women's Basketball,Silver,True
He Jun,F,China,CHN,1996,Atlanta,Basketball,Basketball Women's Basketball,No medal,True
Hu Xiaotao,F,China,CHN,2004,Athina,Basketball,Basketball Women's Basketball,No medal,False
Huang Hongpin,F,China,CHN,2016,Rio de Janeiro,Basketball,Basketball Women's Basketball,No medal,False
Huang Sijing,F,China,CHN,2016,Rio de Janeiro,Basketball,Basketball Women's Basketball,No medal,False
Ji Yanyan,F,China,CHN,2012,London,Basketball,Basketball Women's Basketball,No medal,False
Li Dongmei,F,China,CHN,1992,Barcelona,Basketball,Basketball Women's Basketball,Silver,True
Li Dongmei,F,China,CHN,1996,Atlanta,Basketball,Basketball Women's Basketball,No medal,True
