Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Mohamed Mohamed,M,Egypt,EGY,2000,Sydney,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",No medal,Wrestling,WRF,True,True
Mohamed Mohamed,M,Egypt,EGY,2004,Athina,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",No medal,Wrestling,WRF,True,False
Mohamed Mohamed,M,Egypt,EGY,2012,London,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",No medal,Wrestling,WRF,True,False
Ibrahim Hamid,M,Egypt,EGY,1948,London,Wrestling,"Wrestling Men's Featherweight, Freestyle",No medal,Wrestling,WRF,False,True
Abdel Latif,M,Egypt,EGY,1988,Seoul,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Yasser Sakr,M,Egypt,EGY,2008,Beijing,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Mohamed Abdel-el,M,Egypt,EGY,1948,London,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Sayed Hamed,M,Egypt,EGY,2012,London,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Mohamed Elea,M,Egypt,EGY,2000,Sydney,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Abbas Ahmad,M,Egypt,EGY,1948,London,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal,Wrestling,WRF,True,True
Abbas Ahmad,M,Egypt,EGY,1948,London,Wrestling,"Wrestling Men's Middleweight, Freestyle",No medal,Wrestling,WRF,True,True
Abouhalima Abouhalima,M,Egypt,EGY,2012,London,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Farag Ali,M,Egypt,EGY,1984,Los Angeles,Wrestling,"Wrestling Men's Flyweight, Freestyle",No medal,Wrestling,WRF,False,True
Fouad Ali,M,Egypt,EGY,1964,Tokyo,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Imam Bechara,M,Egypt,EGY,1936,Berlin,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Mohamed Badr,M,Egypt,EGY,1952,Helsinki,Wrestling,"Wrestling Men's Lightweight, Freestyle",No medal,Wrestling,WRF,False,True
Salem Bekhit,M,Egypt,EGY,1984,Los Angeles,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Eugenio Colombani,M,Egypt,EGY,1906,Athina,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Mohamed El-ashram,M,Egypt,EGY,1984,Los Angeles,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal,Wrestling,WRF,True,True
Mohamed El-ashram,M,Egypt,EGY,1984,Los Angeles,Wrestling,"Wrestling Men's Middleweight, Freestyle",No medal,Wrestling,WRF,True,True
Ashraf El-gharably,M,Egypt,EGY,2004,Athina,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal,Wrestling,WRF,True,True
Ashraf El-gharably,M,Egypt,EGY,2008,Beijing,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal,Wrestling,WRF,True,False
Ashraf El-gharably,M,Egypt,EGY,2012,London,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",No medal,Wrestling,WRF,True,False
Hassan El-haddad,M,Egypt,EGY,1984,Los Angeles,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",No medal,Wrestling,WRF,True,True
Hassan El-haddad,M,Egypt,EGY,1984,Los Angeles,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",No medal,Wrestling,WRF,True,True
Hassan El-haddad,M,Egypt,EGY,1988,Seoul,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",No medal,Wrestling,WRF,True,False
Hassan El-haddad,M,Egypt,EGY,1988,Seoul,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",No medal,Wrestling,WRF,True,False
Mohamed El-khodary,M,Egypt,EGY,1988,Seoul,Wrestling,"Wrestling Men's Lightweight, Freestyle",No medal,Wrestling,WRF,False,True
Hamdy Abdelwahab,M,Egypt,EGY,2016,Rio de Janeiro,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Ibrahim El-sayed,M,Egypt,EGY,1968,Mexico City,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Kamel El-sayed,M,Egypt,EGY,1964,Tokyo,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Fareid El-sherbini,M,Egypt,EGY,1968,Mexico City,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Abdelrahman El-trabily,M,Egypt,EGY,2012,London,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Mohamed El-ward,M,Egypt,EGY,1948,London,Wrestling,"Wrestling Men's Flyweight, Freestyle",No medal,Wrestling,WRF,True,True
Mohamed El-ward,M,Egypt,EGY,1952,Helsinki,Wrestling,"Wrestling Men's Flyweight, Freestyle",No medal,Wrestling,WRF,True,False
Mohamed El-zaim,M,Egypt,EGY,1948,London,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",No medal,Wrestling,WRF,False,True
Saleh Emara,M,Egypt,EGY,2008,Beijing,Wrestling,"Wrestling Men's Heavyweight, Freestyle",No medal,Wrestling,WRF,False,True
Ali Erfan,M,Egypt,EGY,1936,Berlin,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Abdel Essawi,M,Egypt,EGY,1952,Helsinki,Wrestling,"Wrestling Men's Featherweight, Freestyle",No medal,Wrestling,WRF,False,True
Ibrahim Mohamed,M,Egypt,EGY,2012,London,Wrestling,"Wrestling Men's Featherweight, Freestyle",No medal,Wrestling,WRF,False,True
Mahmoud Fathalla,M,Egypt,EGY,1984,Los Angeles,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Mahmoud Fawzy,M,Egypt,EGY,1952,Helsinki,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Mahmoud Sebie,M,Egypt,EGY,2016,Rio de Janeiro,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Karam Ibrahim,M,Egypt,EGY,2004,Athina,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Gold,Wrestling,WRF,True,True
Karam Ibrahim,M,Egypt,EGY,2008,Beijing,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",No medal,Wrestling,WRF,True,False
Karam Ibrahim,M,Egypt,EGY,2012,London,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Silver,Wrestling,WRF,True,False
Mohamed Gaber,M,Egypt,EGY,1972,Munich,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Mohamed Hamad,M,Egypt,EGY,1984,Los Angeles,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",No medal,Wrestling,WRF,True,True
Mohamed Hamad,M,Egypt,EGY,1984,Los Angeles,Wrestling,"Wrestling Men's Welterweight, Freestyle",No medal,Wrestling,WRF,True,True
Hussain Hamed,M,Egypt,EGY,1984,Los Angeles,Wrestling,"Wrestling Men's Lightweight, Freestyle",No medal,Wrestling,WRF,False,True
Ali Hassan,M,Egypt,EGY,1948,London,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",Silver,Wrestling,WRF,True,True
Ali Hassan,M,Egypt,EGY,1952,Helsinki,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",No medal,Wrestling,WRF,True,False
Yehya Hassanein,M,Egypt,EGY,1968,Mexico City,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Kamal Hussain,M,Egypt,EGY,1952,Helsinki,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Mohamed Hussain,M,Egypt,EGY,1952,Helsinki,Wrestling,"Wrestling Men's Middleweight, Freestyle",No medal,Wrestling,WRF,False,True
Mohyeldin Hussain,M,Egypt,EGY,1992,Barcelona,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Moustafa Hussain,M,Egypt,EGY,1988,Seoul,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal,Wrestling,WRF,True,True
Moustafa Hussain,M,Egypt,EGY,1988,Seoul,Wrestling,"Wrestling Men's Middleweight, Freestyle",No medal,Wrestling,WRF,True,True
Moustafa Hussain,M,Egypt,EGY,1992,Barcelona,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",No medal,Wrestling,WRF,True,False
Moustafa Hussain,M,Egypt,EGY,1996,Atlanta,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",No medal,Wrestling,WRF,True,False
Abdel Ibrahim,M,Egypt,EGY,1972,Munich,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Ahmed Ibrahim,M,Egypt,EGY,1992,Barcelona,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Kamal Ibrahim,M,Egypt,EGY,1984,Los Angeles,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",No medal,Wrestling,WRF,True,True
Kamal Ibrahim,M,Egypt,EGY,1988,Seoul,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",No medal,Wrestling,WRF,True,False
Mahmoud Ibrahim,M,Egypt,EGY,1964,Tokyo,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Shaban Ibrahim,M,Egypt,EGY,1984,Los Angeles,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Diaaeldin Abdelmottaleb,M,Egypt,EGY,2016,Rio de Janeiro,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",No medal,Wrestling,WRF,True,True
Ali Kamel,M,Egypt,EGY,1928,Amsterdam,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Ibrahim Kamel,M,Egypt,EGY,1928,Amsterdam,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",No medal,Wrestling,WRF,False,True
El-Sayed Kandil,M,Egypt,EGY,1948,London,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Abdel Khalaf,M,Egypt,EGY,1984,Los Angeles,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Hassan Ibrahim,M,Egypt,EGY,2008,Beijing,Wrestling,"Wrestling Men's Lightweight, Freestyle",No medal,Wrestling,WRF,True,True
Hassan Ibrahim,M,Egypt,EGY,2012,London,Wrestling,"Wrestling Men's Lightweight, Freestyle",No medal,Wrestling,WRF,True,False
Haithem Fahmy,M,Egypt,EGY,2016,Rio de Janeiro,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Moustafa Mansour,M,Egypt,EGY,1964,Tokyo,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Abdellatif Mohamed,M,Egypt,EGY,2016,Rio de Janeiro,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",No medal,Wrestling,WRF,True,True
Mostafa Mohamed,M,Egypt,EGY,2008,Beijing,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Mohamed Moussa,M,Egypt,EGY,1948,London,Wrestling,"Wrestling Men's Lightweight, Freestyle",No medal,Wrestling,WRF,True,True
Mohamed Moussa,M,Egypt,EGY,1952,Helsinki,Wrestling,"Wrestling Men's Welterweight, Freestyle",No medal,Wrestling,WRF,True,False
Adel Moustafa,M,Egypt,EGY,1948,London,Wrestling,"Wrestling Men's Welterweight, Freestyle",No medal,Wrestling,WRF,True,True
Adel Moustafa,M,Egypt,EGY,1952,Helsinki,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal,Wrestling,WRF,True,False
Ibrahim Moustafa,M,Egypt,EGY,1924,Paris,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",No medal,Wrestling,WRF,True,True
Ibrahim Moustafa,M,Egypt,EGY,1928,Amsterdam,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Gold,Wrestling,WRF,True,False
Kemal Munir,M,Egypt,EGY,1948,London,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",No medal,Wrestling,WRF,False,True
Ibrahim Orabi,M,Egypt,EGY,1936,Berlin,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal,Wrestling,WRF,True,True
