Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Thomas Ashley,M,New Zealand,NZL,2004,Athina,Sailing,Sailing Men's Windsurfer,No medal,True
Thomas Ashley,M,New Zealand,NZL,2008,Beijing,Sailing,Sailing Men's Windsurfer,Gold,True
Dean Barker,M,New Zealand,NZL,2004,Athina,Sailing,Sailing Men's One Person Dinghy,No medal,False
Fraser Beer,M,New Zealand,NZL,1972,Munich,Sailing,Sailing Mixed Three Person Keelboat,No medal,False
Brett Bennett,M,New Zealand,NZL,1976,Montreal,Sailing,Sailing Mixed Two Person Dinghy,No medal,False
Jochum Bilger,M,New Zealand,NZL,1972,Munich,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,No medal,True
Jochum Bilger,M,New Zealand,NZL,1976,Montreal,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,No medal,True
Jon Bilger,M,New Zealand,NZL,1992,Barcelona,Sailing,Sailing Men's Two Person Dinghy,No medal,False
Gavin Bornholdt,M,New Zealand,NZL,1976,Montreal,Sailing,Sailing Mixed Three Person Keelboat,No medal,False
Gavin Brady,M,New Zealand,NZL,2000,Sydney,Sailing,Sailing Mixed Two Person Keelboat,No medal,False
Andrew Brown,M,New Zealand,NZL,2004,Athina,Sailing,Sailing Men's Two Person Dinghy,No medal,False
Peter Burling,M,New Zealand,NZL,2008,Beijing,Sailing,Sailing Men's Two Person Dinghy,No medal,True
Peter Burling,M,New Zealand,NZL,2012,London,Sailing,Sailing Men's Skiff,Silver,True
Peter Burling,M,New Zealand,NZL,2016,Rio de Janeiro,Sailing,Sailing Men's Skiff,Gold,True
John Carter,M,New Zealand,NZL,1984,Los Angeles,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,No medal,False
Sean Clarkson,M,New Zealand,NZL,1996,Atlanta,Sailing,Sailing Mixed Three Person Keelboat,No medal,False
Rohan Cooke,M,New Zealand,NZL,1996,Atlanta,Sailing,Sailing Men's Two Person Dinghy,No medal,False
Simon Cooke,M,New Zealand,NZL,2000,Sydney,Sailing,Sailing Men's Two Person Dinghy,No medal,False
Russell Coutts,M,New Zealand,NZL,1984,Los Angeles,Sailing,Sailing Mixed One Person Dinghy,Gold,True
