Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Majken Berg,F,Sweden,SWE,1948,London,Athletics,Athletics Women's Discus Throw,No medal,Athletics,ATH,False,True
Birgitta Adams-ray,F,Sweden,SWE,1928,Amsterdam,Athletics,Athletics Women's High Jump,No medal,Athletics,ATH,False,True
Anna (-osterman),F,Sweden,SWE,1928,Amsterdam,Athletics,Athletics Women's High Jump,No medal,Athletics,ATH,False,True
Maria (-henriksson),F,Sweden,SWE,1992,Barcelona,Athletics,"Athletics Women's 1,500 metres",No medal,Athletics,ATH,False,True
Ingrid Almqvist,F,Sweden,SWE,1948,London,Athletics,Athletics Women's Javelin Throw,No medal,Athletics,ATH,True,True
Ingrid Almqvist,F,Sweden,SWE,1956,Melbourne,Athletics,Athletics Women's Javelin Throw,No medal,Athletics,ATH,True,False
Ingrid Almqvist,F,Sweden,SWE,1960,Roma,Athletics,Athletics Women's Javelin Throw,No medal,Athletics,ATH,True,False
Isabellah (amoro-),F,Sweden,SWE,2012,London,Athletics,Athletics Women's Marathon,No medal,Athletics,ATH,False,True
Gudrun (eklund-),F,Sweden,SWE,1948,London,Athletics,Athletics Women's Discus Throw,No medal,Athletics,ATH,False,True
Anna-Lisa Augustsson,F,Sweden,SWE,1952,Helsinki,Athletics,Athletics Women's 100 metres,No medal,Athletics,ATH,True,True
Anna-Lisa Augustsson,F,Sweden,SWE,1952,Helsinki,Athletics,Athletics Women's 4 x 100 metres Relay,No medal,Athletics,ATH,True,True
Meraf Ogbagaber,F,Sweden,SWE,2016,Rio de Janeiro,Athletics,"Athletics Women's 1,500 metres",No medal,Athletics,ATH,False,True
Angelica Bengtsson,F,Sweden,SWE,2012,London,Athletics,Athletics Women's Pole Vault,No medal,Athletics,ATH,True,True
Angelica Bengtsson,F,Sweden,SWE,2016,Rio de Janeiro,Athletics,Athletics Women's Pole Vault,No medal,Athletics,ATH,True,False
Maud (-freiwald),F,Sweden,SWE,1960,Roma,Athletics,Athletics Women's Discus Throw,No medal,Athletics,ATH,False,True
Kajsa (-herngren-),F,Sweden,SWE,1996,Atlanta,Athletics,Athletics Women's High Jump,No medal,Athletics,ATH,True,True
Kajsa (-herngren-),F,Sweden,SWE,2000,Sydney,Athletics,Athletics Women's High Jump,Bronze,Athletics,ATH,True,False
Eva (-warchalowski),F,Sweden,SWE,1968,Mexico City,Athletics,Athletics Women's Long Jump,No medal,Athletics,ATH,True,True
Eva (-warchalowski),F,Sweden,SWE,1968,Mexico City,Athletics,Athletics Women's Pentathlon,No medal,Athletics,ATH,True,True
Solveig (-mattsson),F,Sweden,SWE,1952,Helsinki,Athletics,Athletics Women's High Jump,No medal,Athletics,ATH,False,True
Eva Ernstrm,F,Sweden,SWE,1984,Los Angeles,Athletics,"Athletics Women's 3,000 metres",No medal,Athletics,ATH,False,True
Malin (-krepp),F,Sweden,SWE,1996,Atlanta,Athletics,Athletics Women's 800 metres,No medal,Athletics,ATH,True,True
Malin (-krepp),F,Sweden,SWE,1996,Atlanta,Athletics,"Athletics Women's 1,500 metres",No medal,Athletics,ATH,True,True
Charlotta Fougberg,F,Sweden,SWE,2016,Rio de Janeiro,Athletics,"Athletics Women's 3,000 metres Steeplechase",No medal,Athletics,ATH,False,True
Inga (-dahlgren),F,Sweden,SWE,1928,Amsterdam,Athletics,Athletics Women's 800 metres,Bronze,Athletics,ATH,True,True
Inga (-dahlgren),F,Sweden,SWE,1928,Amsterdam,Athletics,Athletics Women's 4 x 100 metres Relay,No medal,Athletics,ATH,True,True
Emma Green-tregaro,F,Sweden,SWE,2008,Beijing,Athletics,Athletics Women's High Jump,No medal,Athletics,ATH,True,True
Emma Green-tregaro,F,Sweden,SWE,2012,London,Athletics,Athletics Women's High Jump,No medal,Athletics,ATH,True,False
Linda (-mctear),F,Sweden,SWE,1972,Munich,Athletics,Athletics Women's 100 metres,No medal,Athletics,ATH,True,True
Linda (-mctear),F,Sweden,SWE,1972,Munich,Athletics,Athletics Women's 4 x 100 metres Relay,No medal,Athletics,ATH,True,True
Linda (-mctear),F,Sweden,SWE,1976,Montreal,Athletics,Athletics Women's 100 metres,No medal,Athletics,ATH,True,False
Linda (-mctear),F,Sweden,SWE,1980,Moskva,Athletics,Athletics Women's 100 metres,No medal,Athletics,ATH,True,False
Linda (-mctear),F,Sweden,SWE,1980,Moskva,Athletics,Athletics Women's 200 metres,No medal,Athletics,ATH,True,False
Linda (-mctear),F,Sweden,SWE,1980,Moskva,Athletics,Athletics Women's 4 x 100 metres Relay,No medal,Athletics,ATH,True,False
Ingrid Hamrin,F,Sweden,SWE,1984,Los Angeles,Athletics,Athletics Women's Marathon,No medal,Athletics,ATH,False,True
Inga (-hylln),F,Sweden,SWE,1952,Helsinki,Athletics,Athletics Women's 100 metres,No medal,Athletics,ATH,True,True
Inga (-hylln),F,Sweden,SWE,1952,Helsinki,Athletics,Athletics Women's 4 x 100 metres Relay,No medal,Athletics,ATH,True,True
Moa Hjelmer,F,Sweden,SWE,2012,London,Athletics,Athletics Women's 400 metres,No medal,Athletics,ATH,False,True
Camilla Johansson,F,Sweden,SWE,2000,Sydney,Athletics,Athletics Women's Triple Jump,No medal,Athletics,ATH,False,True
Erica (-lamprecht),F,Sweden,SWE,2000,Sydney,Athletics,Athletics Women's Long Jump,No medal,Athletics,ATH,False,True
sa (-svensson),F,Sweden,SWE,1992,Barcelona,Athletics,Athletics Women's 400 metres Hurdles,No medal,Athletics,ATH,False,True
