Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Novak Okovi,M,Serbia,SRB,2008,Beijing,Tennis,Tennis Men's Singles,Bronze,True
Novak Okovi,M,Serbia,SRB,2008,Beijing,Tennis,Tennis Men's Doubles,No medal,True
Novak Okovi,M,Serbia,SRB,2012,London,Tennis,Tennis Men's Singles,No medal,True
Novak Okovi,M,Serbia,SRB,2016,Rio de Janeiro,Tennis,Tennis Men's Singles,No medal,True
Novak Okovi,M,Serbia,SRB,2016,Rio de Janeiro,Tennis,Tennis Men's Doubles,No medal,True
Janko Tipsarevi,M,Serbia,SRB,2008,Beijing,Tennis,Tennis Men's Singles,No medal,True
Janko Tipsarevi,M,Serbia,SRB,2012,London,Tennis,Tennis Men's Singles,No medal,True
Viktor Troicki,M,Serbia,SRB,2012,London,Tennis,Tennis Men's Singles,No medal,True
Viktor Troicki,M,Serbia,SRB,2016,Rio de Janeiro,Tennis,Tennis Men's Singles,No medal,True
Nenad Zimonji,M,Serbia,SRB,2008,Beijing,Tennis,Tennis Men's Doubles,No medal,True
Nenad Zimonji,M,Serbia,SRB,2012,London,Tennis,Tennis Mixed Doubles,No medal,True
Nenad Zimonji,M,Serbia,SRB,2016,Rio de Janeiro,Tennis,Tennis Men's Doubles,No medal,True
Novak Djokovic,M,Serbia,SRB,2020,Tokyo,Tennis,Men's Singles,No medal,True
Novak Djokovic,M,Serbia,SRB,2020,Tokyo,Tennis,Mixed Doubles Team,No medal,True
Miomir Kecmanovic,M,Serbia,SRB,2020,Tokyo,Tennis,Men's Singles,No medal,False
Novak Djokovic,M,Serbia,SRB,2024,Paris,Tennis,Men's Singles,Gold,True
Dusan Lajovic,M,Serbia,SRB,2024,Paris,Tennis,Men's Singles,No medal,False
