Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Bartlett Adams,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,Golf,GLF,False
Henry Allen,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,Golf,GLF,False
Louis Allis,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,Golf,GLF,False
Clarence Angier,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,Golf,GLF,False
Alfred Annan,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,Golf,GLF,False
Lloyd Boyd,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,Golf,GLF,False
John Jr.,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,Golf,GLF,False
Colin Brown,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,Golf,GLF,False
William Burton,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,Golf,GLF,False
Douglass Cadwallader,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,Golf,GLF,False
John Cady,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,Golf,GLF,False
Jesse Carleton,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,Golf,GLF,False
Murray Jr.,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,Golf,GLF,False
Henry Case,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,Golf,GLF,False
Charles Cory,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,Golf,GLF,False
Edward Cummins,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,Golf,GLF,False
Edgar Davis,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,Golf,GLF,False
Bernard Edmunds,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,Golf,GLF,False
Henry Egan,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,Silver,Golf,GLF,False
Walter Egan,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,Golf,GLF,False
Rick Fowler,M,United States,USA,2016,Rio de Janeiro,Golf,Golf Men's Individual,No medal,Golf,GLF,False
Harold Fraser,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,Golf,GLF,False
Edward Gould,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,Golf,GLF,False
George Groseclose,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,Golf,GLF,False
Simon Harbaugh,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,Golf,GLF,False
Arthur Havemeyer,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,Golf,GLF,False
Raymond Havemeyer,M,United States,USA,1904,St. Louis,Golf,Golf Men's Individual,No medal,Golf,GLF,False
