Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Hawanatu Bangura,F,Sierra Leone,SLE,2004,Athina,Athletics,Athletics Women's 100 metres,No medal,False
Eunice Barber,F,Sierra Leone,SLE,1992,Barcelona,Athletics,Athletics Women's 100 metres Hurdles,No medal,True
Eunice Barber,F,Sierra Leone,SLE,1992,Barcelona,Athletics,Athletics Women's Long Jump,No medal,True
Eunice Barber,F,Sierra Leone,SLE,1992,Barcelona,Athletics,Athletics Women's Heptathlon,No medal,True
Eunice Barber,F,Sierra Leone,SLE,1996,Atlanta,Athletics,Athletics Women's 4 x 100 metres Relay,No medal,True
Eunice Barber,F,Sierra Leone,SLE,1996,Atlanta,Athletics,Athletics Women's Long Jump,No medal,True
Eunice Barber,F,Sierra Leone,SLE,1996,Atlanta,Athletics,Athletics Women's Heptathlon,No medal,True
Sama Fornah,F,Sierra Leone,SLE,1996,Atlanta,Athletics,Athletics Women's 4 x 100 metres Relay,No medal,False
Sia Kamanor,F,Sierra Leone,SLE,1996,Atlanta,Athletics,Athletics Women's 4 x 100 metres Relay,No medal,False
Hafsatu Kamara,F,Sierra Leone,SLE,2016,Rio de Janeiro,Athletics,Athletics Women's 100 metres,No medal,False
Michaela Kargbo,F,Sierra Leone,SLE,2008,Beijing,Athletics,Athletics Women's 100 metres,No medal,False
Melrose Mansaray,F,Sierra Leone,SLE,1992,Barcelona,Athletics,Athletics Women's 200 metres,No medal,True
Melrose Mansaray,F,Sierra Leone,SLE,1992,Barcelona,Athletics,Athletics Women's 400 metres,No medal,True
Melrose Mansaray,F,Sierra Leone,SLE,1996,Atlanta,Athletics,Athletics Women's 400 metres,No medal,True
Melrose Mansaray,F,Sierra Leone,SLE,1996,Atlanta,Athletics,Athletics Women's 4 x 100 metres Relay,No medal,True
Estella Meheux,F,Sierra Leone,SLE,1980,Moskva,Athletics,Athletics Women's 100 metres,No medal,True
Estella Meheux,F,Sierra Leone,SLE,1980,Moskva,Athletics,Athletics Women's 200 metres,No medal,True
Estella Meheux,F,Sierra Leone,SLE,1980,Moskva,Athletics,Athletics Women's 100 metres Hurdles,No medal,True
Eugenia Osho-williams,F,Sierra Leone,SLE,1980,Moskva,Athletics,Athletics Women's 100 metres,No medal,True
Eugenia Osho-williams,F,Sierra Leone,SLE,1980,Moskva,Athletics,Athletics Women's 200 metres,No medal,True
Eugenia Osho-williams,F,Sierra Leone,SLE,1980,Moskva,Athletics,Athletics Women's 400 metres,No medal,True
Eugenia Osho-williams,F,Sierra Leone,SLE,1980,Moskva,Athletics,Athletics Women's 800 metres,No medal,True
Eugenia Osho-williams,F,Sierra Leone,SLE,1984,Los Angeles,Athletics,Athletics Women's 100 metres,No medal,True
Ola Sesay,F,Sierra Leone,SLE,2012,London,Athletics,Athletics Women's Long Jump,No medal,False
Rachel Thompson,F,Sierra Leone,SLE,1988,Seoul,Athletics,"Athletics Women's 1,500 metres",No medal,False
Ekundayo Williams,F,Sierra Leone,SLE,2000,Sydney,Athletics,Athletics Women's 100 metres,No medal,False
Vanessa Barrie,F,Sierra Leone,SLE,2020,Tokyo,Athletics,Women's 100m,No medal,False
Georgiana Sesay,F,Sierra Leone,SLE,2024,Paris,Athletics,Women's 100m,No medal,False
