Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Maia Agerup,F,Norway,NOR,2016,Rio de Janeiro,Sailing,Sailing Women's Skiff,No medal,False
Ragna Agerup,F,Norway,NOR,2016,Rio de Janeiro,Sailing,Sailing Women's Skiff,No medal,False
Ida (-berthet),F,Norway,NOR,1992,Barcelona,Sailing,Sailing Women's Two Person Dinghy,No medal,True
Ida (-berthet),F,Norway,NOR,1996,Atlanta,Sailing,Sailing Women's Two Person Dinghy,No medal,True
Linda (-cerup-simonsen),F,Norway,NOR,1992,Barcelona,Sailing,Sailing Women's One Person Dinghy,Gold,True
Linda (-cerup-simonsen),F,Norway,NOR,1996,Atlanta,Sailing,Sailing Women's Two Person Dinghy,No medal,True
Tiril Bue,F,Norway,NOR,2016,Rio de Janeiro,Sailing,Sailing Women's One Person Dinghy,No medal,False
Marthe Eide,F,Norway,NOR,2012,London,Sailing,Sailing Women's One Person Dinghy,No medal,False
Karianne Eikeland,F,Norway,NOR,2004,Athina,Sailing,Sailing Women's Three Person Keelboat,No medal,False
Lise Fredriksen,F,Norway,NOR,2004,Athina,Sailing,Sailing Women's Three Person Keelboat,No medal,True
Lise Fredriksen,F,Norway,NOR,2008,Beijing,Sailing,Sailing Women's Three Person Keelboat,No medal,True
Cathrine Gjerpen,F,Norway,NOR,2008,Beijing,Sailing,Sailing Women's One Person Dinghy,No medal,False
Jorunn Horgen,F,Norway,NOR,1992,Barcelona,Sailing,Sailing Women's Windsurfer,No medal,True
Jorunn Horgen,F,Norway,NOR,1996,Atlanta,Sailing,Sailing Women's Windsurfer,No medal,True
Alexandra Koefoed,F,Norway,NOR,2008,Beijing,Sailing,Sailing Women's Three Person Keelboat,No medal,False
Linda Konttorp,F,Norway,NOR,1996,Atlanta,Sailing,Sailing Women's One Person Dinghy,No medal,False
Beate Kristiansen,F,Norway,NOR,2004,Athina,Sailing,Sailing Women's Three Person Keelboat,No medal,False
Tonje (-edland),F,Norway,NOR,1992,Barcelona,Sailing,Sailing Women's Two Person Dinghy,No medal,False
Jeanette (-lunder),F,Norway,NOR,2000,Sydney,Sailing,Sailing Women's Two Person Dinghy,No medal,False
Maria Mollestad,F,Norway,NOR,2016,Rio de Janeiro,Sailing,Sailing Women's Windsurfer,No medal,False
Jannicke Stlstrm,F,Norway,NOR,2004,Athina,Sailing,Sailing Women's Windsurfer,No medal,True
Jannicke Stlstrm,F,Norway,NOR,2008,Beijing,Sailing,Sailing Women's Windsurfer,No medal,True
Jannicke Stlstrm,F,Norway,NOR,2012,London,Sailing,Sailing Women's Windsurfer,No medal,True
Siren Sundby,F,Norway,NOR,2000,Sydney,Sailing,Sailing Women's One Person Dinghy,No medal,True
Siren Sundby,F,Norway,NOR,2004,Athina,Sailing,Sailing Women's One Person Dinghy,Gold,True
Siren Sundby,F,Norway,NOR,2008,Beijing,Sailing,Sailing Women's Three Person Keelboat,No medal,True
Carolina Toll,F,Norway,NOR,2000,Sydney,Sailing,Sailing Women's Two Person Dinghy,No medal,False
Line Flem,F,Norway,NOR,2020,Tokyo,Sailing,Women's One Person Dinghy - Laser Radial,No medal,False
Steller Mortensen,F,Norway,NOR,2020,Tokyo,Sailing,Mixed Multihull - Nacra 17 Foiling Team,No medal,False
Helene Naess,F,Norway,NOR,2020,Tokyo,Sailing,Women's Skiff - 49er  Team,No medal,True
Marie Roenningen,F,Norway,NOR,2020,Tokyo,Sailing,Women's Skiff - 49er  Team,No medal,True
Mina Mobekk,F,Norway,NOR,2024,Paris,Sailing,Women's Windsurfing,No medal,False
Marie Roenningen,F,Norway,NOR,2024,Paris,Sailing,Women's Skiff,No medal,True
Flem Hoest,F,Norway,NOR,2024,Paris,Sailing,Women's Dinghy,Bronze,False
Helene Naess,F,Norway,NOR,2024,Paris,Sailing,Women's Skiff,No medal,True
