Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Bai Mei,F,China,CHN,1992,Barcelona,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,No medal,Rhythmic,GRY,False
Bao Yuqing,F,China,CHN,2016,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,No medal,Rhythmic,GRY,False
Cai Tongtong,F,China,CHN,2008,Beijing,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver,Rhythmic,GRY,False
Cai Yingying,F,China,CHN,1996,Atlanta,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,No medal,Rhythmic,GRY,False
Chou Tao,F,China,CHN,2008,Beijing,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver,Rhythmic,GRY,False
Dai Yongjun,F,China,CHN,2004,Athina,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,No medal,Rhythmic,GRY,False
Deng Senyue,F,China,CHN,2012,London,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,No medal,Rhythmic,GRY,False
Guo Shasha,F,China,CHN,1992,Barcelona,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,No medal,Rhythmic,GRY,False
He Xiaomin,F,China,CHN,1988,Seoul,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,No medal,Rhythmic,GRY,False
Hu Mei,F,China,CHN,2004,Athina,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,No medal,Rhythmic,GRY,False
Huang Ting,F,China,CHN,1996,Atlanta,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,No medal,Rhythmic,GRY,False
Huang Xianyuan,F,China,CHN,1984,Los Angeles,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,No medal,Rhythmic,GRY,False
Huang Ying,F,China,CHN,1996,Atlanta,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,No medal,Rhythmic,GRY,False
Li Hongyang,F,China,CHN,2008,Beijing,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,No medal,Rhythmic,GRY,False
Li Jia,F,China,CHN,2004,Athina,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,No medal,Rhythmic,GRY,False
Lu Yingna,F,China,CHN,2004,Athina,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,No medal,Rhythmic,GRY,False
Lu Yuanyang,F,China,CHN,2004,Athina,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,No medal,Rhythmic,GRY,True
Lu Yuanyang,F,China,CHN,2008,Beijing,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver,Rhythmic,GRY,True
Pang Qiong,F,China,CHN,1988,Seoul,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,No medal,Rhythmic,GRY,False
Shang Rong,F,China,CHN,2016,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,No medal,Rhythmic,GRY,False
Shu Siyao,F,China,CHN,2016,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,No medal,Rhythmic,GRY,False
Sui Jianshuang,F,China,CHN,2008,Beijing,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver,Rhythmic,GRY,False
Sun Dan,F,China,CHN,2008,Beijing,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver,Rhythmic,GRY,False
Wang Xiurong,F,China,CHN,1984,Los Angeles,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,No medal,Rhythmic,GRY,False
Wu Bei,F,China,CHN,1996,Atlanta,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,No medal,Rhythmic,GRY,False
Yang Ye,F,China,CHN,2016,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,No medal,Rhythmic,GRY,False
Zhang Ling,F,China,CHN,2016,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,No medal,Rhythmic,GRY,False
Zhang Shuo,F,China,CHN,2004,Athina,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,No medal,Rhythmic,GRY,True
Zhang Shuo,F,China,CHN,2008,Beijing,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver,Rhythmic,GRY,True
Zhao Jingnan,F,China,CHN,2016,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,No medal,Rhythmic,GRY,False
Zheng Ni,F,China,CHN,1996,Atlanta,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,No medal,Rhythmic,GRY,False
Zhong Li,F,China,CHN,1996,Atlanta,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,No medal,Rhythmic,GRY,False
Zhong Ling,F,China,CHN,2004,Athina,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,No medal,Rhythmic,GRY,False
Zhou Xiaojing,F,China,CHN,1996,Atlanta,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,No medal,Rhythmic,GRY,True
Zhou Xiaojing,F,China,CHN,2000,Sydney,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,No medal,Rhythmic,GRY,True
Qiqi Guo,F,China,CHN,2020,Tokyo,Rhythmic Gymnastics,Group All-Around Team,No medal,Group,GRY,True
Ting Hao,F,China,CHN,2020,Tokyo,Rhythmic Gymnastics,Group All-Around Team,No medal,Group,GRY,True
Zhangjiayang Huang,F,China,CHN,2020,Tokyo,Rhythmic Gymnastics,Group All-Around Team,No medal,Group,GRY,True
Xin Liu,F,China,CHN,2020,Tokyo,Rhythmic Gymnastics,Group All-Around Team,No medal,Group,GRY,False
Yanshu Xu,F,China,CHN,2020,Tokyo,Rhythmic Gymnastics,Group All-Around Team,No medal,Group,GRY,False
Zilu Wang,F,China,CHN,2024,Paris,Rhythmic Gymnastics,Individual All-Around,No medal,Individual,GRY,False
Xinyi Ding,F,China,CHN,2024,Paris,Rhythmic Gymnastics,Group All-Around,Gold,Group,GRY,False
Qiqi Guo,F,China,CHN,2024,Paris,Rhythmic Gymnastics,Group All-Around,Gold,Group,GRY,True
Ting Hao,F,China,CHN,2024,Paris,Rhythmic Gymnastics,Group All-Around,Gold,Group,GRY,True
Zhangjiayang Huang,F,China,CHN,2024,Paris,Rhythmic Gymnastics,Group All-Around,Gold,Group,GRY,True
Lanjing Wang,F,China,CHN,2024,Paris,Rhythmic Gymnastics,Group All-Around,Gold,Group,GRY,False
