Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Nataliya Davydova,F,Ukraine,UKR,2008,Beijing,Weightlifting,Weightlifting Women's Light-Heavyweight,Bronze,False
Iryna Dekha,F,Ukraine,UKR,2016,Rio de Janeiro,Weightlifting,Weightlifting Women's Heavyweight,No medal,True
Yuliya Dovhal,F,Ukraine,UKR,2008,Beijing,Weightlifting,Weightlifting Women's Super-Heavyweight,No medal,False
Veronika Ivasiuk,F,Ukraine,UKR,2016,Rio de Janeiro,Weightlifting,Weightlifting Women's Lightweight,No medal,False
Yuliya Kalina,F,Ukraine,UKR,2012,London,Weightlifting,Weightlifting Women's Lightweight,Bronze,False
Olha Korobka,F,Ukraine,UKR,2004,Athina,Weightlifting,Weightlifting Women's Super-Heavyweight,No medal,True
Olha Korobka,F,Ukraine,UKR,2008,Beijing,Weightlifting,Weightlifting Women's Super-Heavyweight,Silver,True
Anastasiya Lysenko,F,Ukraine,UKR,2016,Rio de Janeiro,Weightlifting,Weightlifting Women's Super-Heavyweight,No medal,False
Vanda Maslovska,F,Ukraine,UKR,2004,Athina,Weightlifting,Weightlifting Women's Light-Heavyweight,No medal,False
Nadiya Myronyuk,F,Ukraine,UKR,2008,Beijing,Weightlifting,Weightlifting Women's Heavyweight,No medal,False
Yuliya Paratova,F,Ukraine,UKR,2012,London,Weightlifting,Weightlifting Women's Featherweight,No medal,True
Yuliya Paratova,F,Ukraine,UKR,2016,Rio de Janeiro,Weightlifting,Weightlifting Women's Flyweight,No medal,True
Vita Rudenok,F,Ukraine,UKR,2000,Sydney,Weightlifting,Weightlifting Women's Super-Heavyweight,No medal,False
Viktoriya Shaimardanova,F,Ukraine,UKR,2004,Athina,Weightlifting,Weightlifting Women's Super-Heavyweight,No medal,False
Nataliya Skakun,F,Ukraine,UKR,2000,Sydney,Weightlifting,Weightlifting Women's Lightweight,No medal,True
Nataliya Skakun,F,Ukraine,UKR,2004,Athina,Weightlifting,Weightlifting Women's Middleweight,Gold,True
Iryna Dekha,F,Ukraine,UKR,2020,Tokyo,Weightlifting,Women's 76kg,No medal,True
Kamila Konotop,F,Ukraine,UKR,2020,Tokyo,Weightlifting,Women's 55kg,No medal,True
Kamila Konotop,F,Ukraine,UKR,2024,Paris,Weightlifting,Women's 59kg,No medal,True
