Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Eligio Islas,M,Mexico,MEX,2004,Athina,Triathlon,Triathlon Men's Olympic Distance,No medal,False
Rodrigo Lpez,M,Mexico,MEX,2016,Rio de Janeiro,Triathlon,Triathlon Men's Olympic Distance,No medal,False
Crisanto Valencia,M,Mexico,MEX,2012,London,Triathlon,Triathlon Men's Olympic Distance,No medal,True
Crisanto Valencia,M,Mexico,MEX,2016,Rio de Janeiro,Triathlon,Triathlon Men's Olympic Distance,No medal,True
Irving Pineda,M,Mexico,MEX,2016,Rio de Janeiro,Triathlon,Triathlon Men's Olympic Distance,No medal,False
Javier Sierra,M,Mexico,MEX,2004,Athina,Triathlon,Triathlon Men's Olympic Distance,No medal,False
Francisco Plowells,M,Mexico,MEX,2008,Beijing,Triathlon,Triathlon Men's Olympic Distance,No medal,False
Crisanto Grajales,M,Mexico,MEX,2020,Tokyo,Triathlon,Men's Individual,No medal,True
Crisanto Grajales,M,Mexico,MEX,2020,Tokyo,Triathlon,Mixed Relay Team,No medal,True
Irving Perez,M,Mexico,MEX,2020,Tokyo,Triathlon,Men's Individual,No medal,True
Irving Perez,M,Mexico,MEX,2020,Tokyo,Triathlon,Mixed Relay Team,No medal,True
Crisanto Grajales,M,Mexico,MEX,2024,Paris,Triathlon,Men's Individual,No medal,True
Michell Penaflor,M,Mexico,MEX,2024,Paris,Triathlon,Men's Individual,No medal,False
