Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Lars Adolfsson,M,Sweden,SWE,1988,Seoul,Judo,Judo Men's Half-Middleweight,No medal,True
Lars Adolfsson,M,Sweden,SWE,1992,Barcelona,Judo,Judo Men's Half-Middleweight,No medal,True
Gabriel (castillo-),M,Sweden,SWE,2000,Sydney,Judo,Judo Men's Half-Lightweight,No medal,False
Wolfgang Biedron,M,Sweden,SWE,1980,Moskva,Judo,Judo Men's Half-Lightweight,No medal,False
Anders Dahlin,M,Sweden,SWE,1988,Seoul,Judo,Judo Men's Lightweight,No medal,True
Anders Dahlin,M,Sweden,SWE,1992,Barcelona,Judo,Judo Men's Lightweight,No medal,True
Michel Grant,M,Sweden,SWE,1980,Moskva,Judo,Judo Men's Half-Middleweight,No medal,True
Michel Grant,M,Sweden,SWE,1984,Los Angeles,Judo,Judo Men's Middleweight,No medal,True
Dan Hggqvist,M,Sweden,SWE,1984,Los Angeles,Judo,Judo Men's Half-Lightweight,No medal,True
Dan Hggqvist,M,Sweden,SWE,1992,Barcelona,Judo,Judo Men's Half-Lightweight,No medal,True
Anders Hellqvist,M,Sweden,SWE,1984,Los Angeles,Judo,Judo Men's Extra-Lightweight,No medal,False
Per Kjellin,M,Sweden,SWE,1984,Los Angeles,Judo,Judo Men's Half-Middleweight,No medal,False
Sven Nilsson,M,Sweden,SWE,1980,Moskva,Judo,Judo Men's Lightweight,No medal,False
Marcus Nyman,M,Sweden,SWE,2012,London,Judo,Judo Men's Middleweight,No medal,True
Marcus Nyman,M,Sweden,SWE,2016,Rio de Janeiro,Judo,Judo Men's Middleweight,No medal,True
Martin Pacek,M,Sweden,SWE,2016,Rio de Janeiro,Judo,Judo Men's Half-Heavyweight,No medal,False
Robin Pacek,M,Sweden,SWE,2016,Rio de Janeiro,Judo,Judo Men's Half-Middleweight,No medal,True
Johan Schltz,M,Sweden,SWE,1976,Montreal,Judo,Judo Men's Half-Heavyweight,No medal,True
Johan Schltz,M,Sweden,SWE,1976,Montreal,Judo,Judo Men's Open Class,No medal,True
Leif Strm,M,Sweden,SWE,1980,Moskva,Judo,Judo Men's Middleweight,No medal,False
Tommy Tegelgrd,M,Sweden,SWE,1972,Munich,Judo,Judo Men's Middleweight,No medal,False
Tommy Macias,M,Sweden,SWE,2020,Tokyo,Judo,Men -73 kg,No medal,False
Marcus Nyman,M,Sweden,SWE,2020,Tokyo,Judo,Men -90 kg,No medal,True
Robin Pacek,M,Sweden,SWE,2020,Tokyo,Judo,Men -81 kg,No medal,True
Marcus Nyman,M,Sweden,SWE,2024,Paris,Judo,Men -90 kg,No medal,True
