Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
ngel Mejia,M,Guatemala,GUA,1968,Mexico City,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal,True
ngel Mejia,M,Guatemala,GUA,1968,Mexico City,Wrestling,"Wrestling Men's Lightweight, Freestyle",No medal,True
Joseph House,M,Guatemala,GUA,1972,Munich,Wrestling,"Wrestling Men's Featherweight, Freestyle",No medal,False
Juan Daz,M,Guatemala,GUA,1972,Munich,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",No medal,False
Luis Gonzlez,M,Guatemala,GUA,1972,Munich,Wrestling,"Wrestling Men's Bantamweight, Freestyle",No medal,False
Jos Cruz,M,Guatemala,GUA,1968,Mexico City,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",No medal,True
Jos Cruz,M,Guatemala,GUA,1968,Mexico City,Wrestling,"Wrestling Men's Featherweight, Freestyle",No medal,True
Marco Girn,M,Guatemala,GUA,1952,Helsinki,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",No medal,True
Marco Girn,M,Guatemala,GUA,1952,Helsinki,Wrestling,"Wrestling Men's Featherweight, Freestyle",No medal,True
Jos Ortiz,M,Guatemala,GUA,1968,Mexico City,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal,True
Jos Ortiz,M,Guatemala,GUA,1968,Mexico City,Wrestling,"Wrestling Men's Middleweight, Freestyle",No medal,True
Jos Snchez,M,Guatemala,GUA,1952,Helsinki,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",No medal,True
Jos Snchez,M,Guatemala,GUA,1952,Helsinki,Wrestling,"Wrestling Men's Bantamweight, Freestyle",No medal,True
Arstides Prez,M,Guatemala,GUA,1952,Helsinki,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal,True
Arstides Prez,M,Guatemala,GUA,1952,Helsinki,Wrestling,"Wrestling Men's Lightweight, Freestyle",No medal,True
Pedro Pedroza,M,Guatemala,GUA,1972,Munich,Wrestling,"Wrestling Men's Flyweight, Freestyle",No medal,False
Gustavo Ramrez,M,Guatemala,GUA,1968,Mexico City,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",No medal,True
Gustavo Ramrez,M,Guatemala,GUA,1968,Mexico City,Wrestling,"Wrestling Men's Flyweight, Freestyle",No medal,True
Mynor Fuentes,M,Guatemala,GUA,1992,Barcelona,Wrestling,"Wrestling Men's Light-Flyweight, Greco-Roman",No medal,True
Mynor Fuentes,M,Guatemala,GUA,1996,Atlanta,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle",No medal,True
Javier Tubac,M,Guatemala,GUA,1968,Mexico City,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",No medal,True
Javier Tubac,M,Guatemala,GUA,1968,Mexico City,Wrestling,"Wrestling Men's Bantamweight, Freestyle",No medal,True
Edvin Vzquez,M,Guatemala,GUA,1988,Seoul,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",No medal,True
Edvin Vzquez,M,Guatemala,GUA,1988,Seoul,Wrestling,"Wrestling Men's Flyweight, Freestyle",No medal,True
