Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Roman Avramenko,M,Ukraine,UKR,2008,Beijing,Athletics,Athletics Men's Javelin Throw,No medal,True
Roman Avramenko,M,Ukraine,UKR,2012,London,Athletics,Athletics Men's Javelin Throw,No medal,True
Ivan Babaryka,M,Ukraine,UKR,2012,London,Athletics,Athletics Men's Marathon,No medal,False
Oleksandr Bahach,M,Ukraine,UKR,1996,Atlanta,Athletics,Athletics Men's Shot Put,Bronze,False
Ivan Banzeruk,M,Ukraine,UKR,2016,Rio de Janeiro,Athletics,Athletics Men's 50 kilometres Walk,No medal,True
Dmytro Baranovsky,M,Ukraine,UKR,2004,Athina,Athletics,Athletics Men's Marathon,No medal,False
Yuriy Bilonoh,M,Ukraine,UKR,2000,Sydney,Athletics,Athletics Men's Shot Put,No medal,True
Yuriy Bilonoh,M,Ukraine,UKR,2004,Athina,Athletics,Athletics Men's Shot Put,No medal,True
Yuriy Bilonoh,M,Ukraine,UKR,2008,Beijing,Athletics,Athletics Men's Shot Put,No medal,True
Ihor Bodrov,M,Ukraine,UKR,2008,Beijing,Athletics,Athletics Men's 200 metres,No medal,True
Ihor Bodrov,M,Ukraine,UKR,2016,Rio de Janeiro,Athletics,Athletics Men's 200 metres,No medal,True
Bohdan Bondarenko,M,Ukraine,UKR,2012,London,Athletics,Athletics Men's High Jump,No medal,True
Bohdan Bondarenko,M,Ukraine,UKR,2016,Rio de Janeiro,Athletics,Athletics Men's High Jump,Bronze,True
Serhiy Bubka,M,Ukraine,UKR,2000,Sydney,Athletics,Athletics Men's Pole Vault,No medal,False
Vasyl Bubka,M,Ukraine,UKR,1996,Atlanta,Athletics,Athletics Men's Pole Vault,No medal,False
Serhiy Budza,M,Ukraine,UKR,2008,Beijing,Athletics,Athletics Men's 50 kilometres Walk,No medal,True
Serhiy Budza,M,Ukraine,UKR,2012,London,Athletics,Athletics Men's 50 kilometres Walk,No medal,True
Serhiy Budza,M,Ukraine,UKR,2016,Rio de Janeiro,Athletics,Athletics Men's 50 kilometres Walk,No medal,True
Andriy Bulkovskiy,M,Ukraine,UKR,1996,Atlanta,Athletics,"Athletics Men's 1,500 metres",No medal,False
