Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Ja Dong-min,M,South Korea,KOR,2008,Beijing,Taekwondo,Taekwondo Men's Heavyweight,Gold,Taekwondo,TKW,True,True
Ja Dong-min,M,South Korea,KOR,2012,London,Taekwondo,Taekwondo Men's Heavyweight,No medal,Taekwondo,TKW,True,False
Ja Dong-min,M,South Korea,KOR,2016,Rio de Janeiro,Taekwondo,Taekwondo Men's Heavyweight,Bronze,Taekwondo,TKW,True,False
Kim Gyeong-hun,M,South Korea,KOR,2000,Sydney,Taekwondo,Taekwondo Men's Heavyweight,Gold,Taekwondo,TKW,False,True
Kim Tae-hun,M,South Korea,KOR,2016,Rio de Janeiro,Taekwondo,Taekwondo Men's Flyweight,Bronze,Taekwondo,TKW,False,True
Lee Dae-hun,M,South Korea,KOR,2012,London,Taekwondo,Taekwondo Men's Flyweight,Silver,Taekwondo,TKW,True,True
Lee Dae-hun,M,South Korea,KOR,2016,Rio de Janeiro,Taekwondo,Taekwondo Men's Featherweight,Bronze,Taekwondo,TKW,True,False
Mun Dae-seong,M,South Korea,KOR,2004,Athina,Taekwondo,Taekwondo Men's Heavyweight,Gold,Taekwondo,TKW,False,True
Sin Jun-sik,M,South Korea,KOR,2000,Sydney,Taekwondo,Taekwondo Men's Featherweight,Silver,Taekwondo,TKW,False,True
Son Tae-jin,M,South Korea,KOR,2008,Beijing,Taekwondo,Taekwondo Men's Featherweight,Gold,Taekwondo,TKW,False,True
Song Myeong-seop,M,South Korea,KOR,2004,Athina,Taekwondo,Taekwondo Men's Featherweight,Bronze,Taekwondo,TKW,False,True
Don In,M,South Korea,KOR,2020,Tokyo,Taekwondo,Men +80kg,Bronze,Men,TKW,False,True
Jun Jang,M,South Korea,KOR,2020,Tokyo,Taekwondo,Men -58kg,Bronze,Men,TKW,False,True
Daehoon Lee,M,South Korea,KOR,2020,Tokyo,Taekwondo,Men -68kg,No medal,Men,TKW,False,True
