Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Arthur Andrew,M,United States Virgin Islands,ISV,1976,Montreal,Sailing,Sailing Mixed One Person Dinghy,No medal,Sailing,SAL,False,True
Luke Baldauf,M,United States Virgin Islands,ISV,1988,Seoul,Sailing,Sailing Mixed Windsurfer,No medal,Sailing,SAL,False,True
Thomas Iii,M,United States Virgin Islands,ISV,2008,Beijing,Sailing,Sailing Men's One Person Dinghy,No medal,Sailing,SAL,False,True
Ben Beer,M,United States Virgin Islands,ISV,2000,Sydney,Sailing,Sailing Men's One Person Dinghy,No medal,Sailing,SAL,False,True
Jean Braure,M,United States Virgin Islands,ISV,1984,Los Angeles,Sailing,Sailing Mixed Three Person Keelboat,No medal,Sailing,SAL,True,True
Jean Braure,M,United States Virgin Islands,ISV,1988,Seoul,Sailing,Sailing Mixed Multihull,No medal,Sailing,SAL,True,False
Jean Braure,M,United States Virgin Islands,ISV,1992,Barcelona,Sailing,Sailing Mixed Multihull,No medal,Sailing,SAL,True,False
James Diaz,M,United States Virgin Islands,ISV,1992,Barcelona,Sailing,Sailing Men's Windsurfer,No medal,Sailing,SAL,False,True
Per Dohm,M,United States Virgin Islands,ISV,1968,Mexico City,Sailing,Sailing Mixed One Person Dinghy,No medal,Sailing,SAL,False,True
John Jr.,M,United States Virgin Islands,ISV,1984,Los Angeles,Sailing,Sailing Mixed Two Person Keelboat,No medal,Sailing,SAL,True,True
John Jr.,M,United States Virgin Islands,ISV,1988,Seoul,Sailing,Sailing Mixed Two Person Keelboat,No medal,Sailing,SAL,True,False
John Jr.,M,United States Virgin Islands,ISV,1992,Barcelona,Sailing,Sailing Mixed Two Person Keelboat,No medal,Sailing,SAL,True,False
John Sr.,M,United States Virgin Islands,ISV,1972,Munich,Sailing,Sailing Mixed Two Person Keelboat,No medal,Sailing,SAL,True,True
John Sr.,M,United States Virgin Islands,ISV,1976,Montreal,Sailing,Sailing Mixed Two Person Keelboat,No medal,Sailing,SAL,True,False
John Sr.,M,United States Virgin Islands,ISV,1984,Los Angeles,Sailing,Sailing Mixed Two Person Keelboat,No medal,Sailing,SAL,True,False
John Sr.,M,United States Virgin Islands,ISV,1988,Seoul,Sailing,Sailing Mixed Two Person Keelboat,No medal,Sailing,SAL,True,False
John Sr.,M,United States Virgin Islands,ISV,1992,Barcelona,Sailing,Sailing Mixed Two Person Keelboat,No medal,Sailing,SAL,True,False
Douglas Graham,M,United States Virgin Islands,ISV,1976,Montreal,Sailing,Sailing Mixed Three Person Keelboat,No medal,Sailing,SAL,False,True
Richard Griffin,M,United States Virgin Islands,ISV,1972,Munich,Sailing,Sailing Mixed One Person Dinghy,No medal,Sailing,SAL,False,True
Kirk Grybowski,M,United States Virgin Islands,ISV,1984,Los Angeles,Sailing,Sailing Mixed Three Person Keelboat,No medal,Sailing,SAL,False,True
John Hamber,M,United States Virgin Islands,ISV,1968,Mexico City,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,No medal,Sailing,SAL,True,True
John Hamber,M,United States Virgin Islands,ISV,1972,Munich,Sailing,Sailing Mixed Two Person Keelboat,No medal,Sailing,SAL,True,False
Richard Holmberg,M,United States Virgin Islands,ISV,1972,Munich,Sailing,Sailing Mixed Three Person Keelboat,No medal,Sailing,SAL,False,True
Peter Holmberg,M,United States Virgin Islands,ISV,1984,Los Angeles,Sailing,Sailing Mixed One Person Dinghy,No medal,Sailing,SAL,True,True
Peter Holmberg,M,United States Virgin Islands,ISV,1988,Seoul,Sailing,Sailing Mixed One Person Dinghy,Silver,Sailing,SAL,True,False
Peter Jackson,M,United States Virgin Islands,ISV,1972,Munich,Sailing,Sailing Mixed Two Person Keelboat,No medal,Sailing,SAL,False,True
Richard Johnson,M,United States Virgin Islands,ISV,1976,Montreal,Sailing,Sailing Mixed Three Person Keelboat,No medal,Sailing,SAL,False,True
David Jones,M,United States Virgin Islands,ISV,1972,Munich,Sailing,Sailing Mixed Three Person Keelboat,No medal,Sailing,SAL,False,True
Timothy Kelbert,M,United States Virgin Islands,ISV,1976,Montreal,Sailing,Sailing Mixed Three Person Keelboat,No medal,Sailing,SAL,False,True
David Kelly,M,United States Virgin Islands,ISV,1972,Munich,Sailing,Sailing Mixed Three Person Keelboat,No medal,Sailing,SAL,False,True
Kenneth Jr.,M,United States Virgin Islands,ISV,1984,Los Angeles,Sailing,Sailing Men's Windsurfer,No medal,Sailing,SAL,False,True
Kenneth Sr.,M,United States Virgin Islands,ISV,1972,Munich,Sailing,Sailing Mixed Two Person Keelboat,No medal,Sailing,SAL,False,True
Daniel Morrison,M,United States Virgin Islands,ISV,1976,Montreal,Sailing,Sailing Mixed Two Person Keelboat,No medal,Sailing,SAL,False,True
Timothy Pitts,M,United States Virgin Islands,ISV,2004,Athina,Sailing,Sailing Mixed One Person Dinghy,No medal,Sailing,SAL,False,True
Hans Reiter,M,United States Virgin Islands,ISV,1988,Seoul,Sailing,Sailing Mixed Multihull,No medal,Sailing,SAL,False,True
Charles Shipway,M,United States Virgin Islands,ISV,1992,Barcelona,Sailing,Sailing Mixed Multihull,No medal,Sailing,SAL,False,True
Marlon Singh,M,United States Virgin Islands,ISV,1984,Los Angeles,Sailing,Sailing Mixed Three Person Keelboat,No medal,Sailing,SAL,False,True
Paul Stoeken,M,United States Virgin Islands,ISV,1996,Atlanta,Sailing,Sailing Men's Windsurfer,No medal,Sailing,SAL,True,True
Paul Stoeken,M,United States Virgin Islands,ISV,2000,Sydney,Sailing,Sailing Men's Windsurfer,No medal,Sailing,SAL,True,False
Mark Swanson,M,United States Virgin Islands,ISV,1992,Barcelona,Sailing,Sailing Men's One Person Dinghy,No medal,Sailing,SAL,False,True
Trace Tervo,M,United States Virgin Islands,ISV,1984,Los Angeles,Sailing,Sailing Mixed Two Person Dinghy,No medal,Sailing,SAL,False,True
Cy Thompson,M,United States Virgin Islands,ISV,2012,London,Sailing,Sailing Men's One Person Dinghy,No medal,Sailing,SAL,True,True
Cy Thompson,M,United States Virgin Islands,ISV,2016,Rio de Janeiro,Sailing,Sailing Men's One Person Dinghy,No medal,Sailing,SAL,True,False
Rudolph Thompson,M,United States Virgin Islands,ISV,1968,Mexico City,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,No medal,Sailing,SAL,False,True
Eric Zucker,M,United States Virgin Islands,ISV,1984,Los Angeles,Sailing,Sailing Mixed Two Person Dinghy,No medal,Sailing,SAL,False,True
