Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Chang Chung-huei,M,Chinese Taipei,TPE,1964,Tokyo,Judo,Judo Men's Heavyweight,No medal,False
Chang Ping-ho,M,Chinese Taipei,TPE,1972,Munich,Judo,Judo Men's Middleweight,No medal,False
Chang Shou-chung,M,Chinese Taipei,TPE,1984,Los Angeles,Judo,Judo Men's Middleweight,No medal,False
Chang Won-ku,M,Chinese Taipei,TPE,1964,Tokyo,Judo,Judo Men's Lightweight,No medal,False
Chau Chin-fu,M,Chinese Taipei,TPE,1984,Los Angeles,Judo,Judo Men's Extra-Lightweight,No medal,False
Chen Chun-ching,M,Chinese Taipei,TPE,2000,Sydney,Judo,Judo Men's Half-Middleweight,No medal,False
Cheng Chi-hsiang,M,Chinese Taipei,TPE,1972,Munich,Judo,Judo Men's Lightweight,No medal,False
Chiu Heng-an,M,Chinese Taipei,TPE,1988,Seoul,Judo,Judo Men's Middleweight,No medal,False
Huang Chien-lung,M,Chinese Taipei,TPE,1996,Atlanta,Judo,Judo Men's Lightweight,No medal,False
Huang Chin-chun,M,Chinese Taipei,TPE,1964,Tokyo,Judo,Judo Men's Middleweight,No medal,False
Huang Yong-chun,M,Chinese Taipei,TPE,1964,Tokyo,Judo,Judo Men's Heavyweight,No medal,False
Ju Hsiang-hung,M,Chinese Taipei,TPE,1988,Seoul,Judo,Judo Men's Lightweight,No medal,False
Juang Jen-wuh,M,Chinese Taipei,TPE,1972,Munich,Judo,Judo Men's Half-Heavyweight,No medal,True
Juang Jen-wuh,M,Chinese Taipei,TPE,1972,Munich,Judo,Judo Men's Open Class,No medal,True
Lee Chih-feng,M,Chinese Taipei,TPE,2000,Sydney,Judo,Judo Men's Middleweight,No medal,False
Liao Chun-chiang,M,Chinese Taipei,TPE,1996,Atlanta,Judo,Judo Men's Extra-Lightweight,No medal,False
Liaw Der-cheng,M,Chinese Taipei,TPE,1984,Los Angeles,Judo,Judo Men's Lightweight,No medal,False
Lo Yu-wei,M,Chinese Taipei,TPE,1996,Atlanta,Judo,Judo Men's Half-Middleweight,No medal,False
Sheu Tsay-chwan,M,Chinese Taipei,TPE,1988,Seoul,Judo,Judo Men's Extra-Lightweight,No medal,False
Sun Yih-shong,M,Chinese Taipei,TPE,1984,Los Angeles,Judo,Judo Men's Half-Middleweight,No medal,False
Tsai Ming-yen,M,Chinese Taipei,TPE,2016,Rio de Janeiro,Judo,Judo Men's Extra-Lightweight,No medal,False
Tsay Yow-tayn,M,Chinese Taipei,TPE,1988,Seoul,Judo,Judo Men's Half-Middleweight,No medal,False
Tu Kai-wen,M,Chinese Taipei,TPE,2012,London,Judo,Judo Men's Half-Lightweight,No medal,False
Wang Jong-she,M,Chinese Taipei,TPE,1972,Munich,Judo,Judo Men's Half-Middleweight,No medal,False
Wu Kuo-hui,M,Chinese Taipei,TPE,1996,Atlanta,Judo,Judo Men's Middleweight,No medal,False
Wu Po-chen,M,Chinese Taipei,TPE,1988,Seoul,Judo,Judo Men's Half-Lightweight,No medal,False
Yen Kuo-che,M,Chinese Taipei,TPE,2000,Sydney,Judo,Judo Men's Half-Heavyweight,No medal,False
Wei Yang,M,Chinese Taipei,TPE,2020,Tokyo,Judo,Men -60 kg,Silver,True
Wei Yang,M,Chinese Taipei,TPE,2024,Paris,Judo,Men -60 kg,No medal,True
