Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Anastasia Bogdanovski,F,Macedonia,MKD,2016,Rio de Janeiro,Swimming,Swimming Women's 200 metres Freestyle,No medal,False
Mirjana Boevska,F,Macedonia,MKD,1996,Atlanta,Swimming,Swimming Women's 400 metres Freestyle,No medal,True
Mirjana Boevska,F,Macedonia,MKD,1996,Atlanta,Swimming,Swimming Women's 800 metres Freestyle,No medal,True
Mirjana Boevska,F,Macedonia,MKD,1996,Atlanta,Swimming,Swimming Women's 400 metres Individual Medley,No medal,True
Mirjana Boevska,F,Macedonia,MKD,2000,Sydney,Swimming,Swimming Women's 800 metres Freestyle,No medal,True
Mirjana Boevska,F,Macedonia,MKD,2000,Sydney,Swimming,Swimming Women's 200 metres Butterfly,No medal,True
Mirjana Boevska,F,Macedonia,MKD,2000,Sydney,Swimming,Swimming Women's 400 metres Individual Medley,No medal,True
Simona Marinova,F,Macedonia,MKD,2012,London,Swimming,Swimming Women's 800 metres Freestyle,No medal,False
Nataa Mekovska,F,Macedonia,MKD,1996,Atlanta,Swimming,Swimming Women's 100 metres Butterfly,No medal,True
Nataa Mekovska,F,Macedonia,MKD,1996,Atlanta,Swimming,Swimming Women's 200 metres Butterfly,No medal,True
Elena Popovska,F,Macedonia,MKD,2008,Beijing,Swimming,Swimming Women's 100 metres Freestyle,No medal,False
Vesna Stojanovska,F,Macedonia,MKD,2000,Sydney,Swimming,Swimming Women's 200 metres Freestyle,No medal,True
Vesna Stojanovska,F,Macedonia,MKD,2000,Sydney,Swimming,Swimming Women's 400 metres Freestyle,No medal,True
Vesna Stojanovska,F,Macedonia,MKD,2004,Athina,Swimming,Swimming Women's 200 metres Freestyle,No medal,True
Vesna Stojanovska,F,Macedonia,MKD,2004,Athina,Swimming,Swimming Women's 400 metres Freestyle,No medal,True
Vesna Stojanovska,F,Macedonia,MKD,2004,Athina,Swimming,Swimming Women's 200 metres Butterfly,No medal,True
