Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Liu Xiaobo,M,China,CHN,2008,Beijing,Taekwondo,Taekwondo Men's Heavyweight,No medal,True
Liu Xiaobo,M,China,CHN,2012,London,Taekwondo,Taekwondo Men's Heavyweight,Bronze,True
Qiao Sen,M,China,CHN,2016,Rio de Janeiro,Taekwondo,Taekwondo Men's Heavyweight,No medal,False
Zhao Shuai,M,China,CHN,2016,Rio de Janeiro,Taekwondo,Taekwondo Men's Flyweight,Gold,False
Zhu Feng,M,China,CHN,2000,Sydney,Taekwondo,Taekwondo Men's Heavyweight,No medal,False
Zhu Guo,M,China,CHN,2008,Beijing,Taekwondo,Taekwondo Men's Welterweight,Bronze,False
Hongyi Sun,M,China,CHN,2020,Tokyo,Taekwondo,Men +80kg,No medal,False
Shuai Zhao,M,China,CHN,2020,Tokyo,Taekwondo,Men -68kg,Bronze,False
Zhaoxiang Song,M,China,CHN,2024,Paris,Taekwondo,Men +80kg,No medal,False
Yushuai Liang,M,China,CHN,2024,Paris,Taekwondo,Men -68kg,Bronze,False
