Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Edgardo Daz,M,Puerto Rico,PUR,1984,Los Angeles,Fencing,"Fencing Men's Foil, Individual",No medal,False
Rubn Hernndez,M,Puerto Rico,PUR,1976,Montreal,Fencing,"Fencing Men's epee, Individual",No medal,False
Roberto Levis,M,Puerto Rico,PUR,1972,Munich,Fencing,"Fencing Men's epee, Individual",No medal,False
Roberto Maldonado,M,Puerto Rico,PUR,1972,Munich,Fencing,"Fencing Men's epee, Individual",No medal,False
Gilberto Ortz,M,Puerto Rico,PUR,1976,Montreal,Fencing,"Fencing Men's epee, Individual",No medal,True
Gilberto Ortz,M,Puerto Rico,PUR,1984,Los Angeles,Fencing,"Fencing Men's epee, Individual",No medal,True
Jonathan Gonzlez,M,Puerto Rico,PUR,2000,Sydney,Fencing,"Fencing Men's epee, Individual",No medal,False
Jos Prez,M,Puerto Rico,PUR,1968,Mexico City,Fencing,"Fencing Men's Foil, Individual",No medal,True
Jos Prez,M,Puerto Rico,PUR,1968,Mexico City,Fencing,"Fencing Men's epee, Individual",No medal,True
Jos Guzman,M,Puerto Rico,PUR,1976,Montreal,Fencing,"Fencing Men's Foil, Individual",No medal,False
