Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Julio Quiroga,M,Guatemala,GUA,1976,Montreal,Football,Football Men's Football,No medal,Football,FBL,False
Jaime Morales,M,Guatemala,GUA,1988,Seoul,Football,Football Men's Football,No medal,Football,FBL,False
Edgar Bolaos,M,Guatemala,GUA,1976,Montreal,Football,Football Men's Football,No medal,Football,FBL,False
Roberto Marques,M,Guatemala,GUA,1968,Mexico City,Football,Football Men's Football,No medal,Football,FBL,False
Carlos Mndez,M,Guatemala,GUA,1988,Seoul,Football,Football Men's Football,No medal,Football,FBL,False
Edgar Paredes,M,Guatemala,GUA,1968,Mexico City,Football,Football Men's Football,No medal,Football,FBL,False
Ricardo Clark,M,Guatemala,GUA,1968,Mexico City,Football,Football Men's Football,No medal,Football,FBL,False
Juan Lpez,M,Guatemala,GUA,1988,Seoul,Football,Football Men's Football,No medal,Football,FBL,False
Norman Noriega,M,Guatemala,GUA,1988,Seoul,Football,Football Men's Football,No medal,Football,FBL,False
Marco Fin,M,Guatemala,GUA,1976,Montreal,Football,Football Men's Football,No medal,Football,FBL,False
Juan Hernndez,M,Guatemala,GUA,1988,Seoul,Football,Football Men's Football,No medal,Football,FBL,False
Antonio Ramrez,M,Guatemala,GUA,1968,Mexico City,Football,Football Men's Football,No medal,Football,FBL,False
Julio Guzmn,M,Guatemala,GUA,1968,Mexico City,Football,Football Men's Football,No medal,Football,FBL,True
Julio Guzmn,M,Guatemala,GUA,1976,Montreal,Football,Football Men's Football,No medal,Football,FBL,True
David Walton,M,Guatemala,GUA,1988,Seoul,Football,Football Men's Football,No medal,Football,FBL,False
Julio Rendn,M,Guatemala,GUA,1976,Montreal,Football,Football Men's Football,No medal,Football,FBL,False
Ignacio Lam,M,Guatemala,GUA,1968,Mexico City,Football,Football Men's Football,No medal,Football,FBL,False
Horacio Ovalle,M,Guatemala,GUA,1968,Mexico City,Football,Football Men's Football,No medal,Football,FBL,False
Jorge Hurtarte,M,Guatemala,GUA,1976,Montreal,Football,Football Men's Football,No medal,Football,FBL,False
Edgar Hidalgo,M,Guatemala,GUA,1988,Seoul,Football,Football Men's Football,No medal,Football,FBL,False
Llijon Len,M,Guatemala,GUA,1968,Mexico City,Football,Football Men's Football,No medal,Football,FBL,False
Alberto Oliva,M,Guatemala,GUA,1968,Mexico City,Football,Football Men's Football,No medal,Football,FBL,False
Luis Meneses,M,Guatemala,GUA,1988,Seoul,Football,Football Men's Football,No medal,Football,FBL,False
Flix Macdonald,M,Guatemala,GUA,1976,Montreal,Football,Football Men's Football,No medal,Football,FBL,False
Rocael Bitron,M,Guatemala,GUA,1988,Seoul,Football,Football Men's Football,No medal,Football,FBL,False
Armando Nelson,M,Guatemala,GUA,1968,Mexico City,Football,Football Men's Football,No medal,Football,FBL,False
Armando Retolaza,M,Guatemala,GUA,1968,Mexico City,Football,Football Men's Football,No medal,Football,FBL,False
Benjamn Daz,M,Guatemala,GUA,1976,Montreal,Football,Football Men's Football,No medal,Football,FBL,False
Carlos Monterroso,M,Guatemala,GUA,1976,Montreal,Football,Football Men's Football,No medal,Football,FBL,False
Hugo Montoya,M,Guatemala,GUA,1968,Mexico City,Football,Football Men's Football,No medal,Football,FBL,False
Vctor Prez,M,Guatemala,GUA,1988,Seoul,Football,Football Men's Football,No medal,Football,FBL,False
Ren Morles,M,Guatemala,GUA,1976,Montreal,Football,Football Men's Football,No medal,Football,FBL,False
Alejandro Obregn,M,Guatemala,GUA,1988,Seoul,Football,Football Men's Football,No medal,Football,FBL,False
Adn Gmez,M,Guatemala,GUA,1988,Seoul,Football,Football Men's Football,No medal,Football,FBL,False
Hugo Segura,M,Guatemala,GUA,1968,Mexico City,Football,Football Men's Football,No medal,Football,FBL,False
Selvin Garca,M,Guatemala,GUA,1976,Montreal,Football,Football Men's Football,No medal,Football,FBL,False
Byron Solorzano,M,Guatemala,GUA,1988,Seoul,Football,Football Men's Football,No medal,Football,FBL,False
Ricardo Alburez,M,Guatemala,GUA,1976,Montreal,Football,Football Men's Football,No medal,Football,FBL,True
Ricardo Alburez,M,Guatemala,GUA,1988,Seoul,Football,Football Men's Football,No medal,Football,FBL,True
Sergio Rivera,M,Guatemala,GUA,1976,Montreal,Football,Football Men's Football,No medal,Football,FBL,False
Julio Hurtarte,M,Guatemala,GUA,1988,Seoul,Football,Football Men's Football,No medal,Football,FBL,False
Jorge Popol,M,Guatemala,GUA,1968,Mexico City,Football,Football Men's Football,No medal,Football,FBL,False
scar Rivas,M,Guatemala,GUA,1976,Montreal,Football,Football Men's Football,No medal,Football,FBL,False
Kevin Shanon,M,Guatemala,GUA,1988,Seoul,Football,Football Men's Football,No medal,Football,FBL,False
Peter Sandoval,M,Guatemala,GUA,1976,Montreal,Football,Football Men's Football,No medal,Football,FBL,False
Jeron Dayle,M,Guatemala,GUA,1968,Mexico City,Football,Football Men's Football,No medal,Football,FBL,False
David Brawn,M,Guatemala,GUA,1968,Mexico City,Football,Football Men's Football,No medal,Football,FBL,False
Hugo Ocampo,M,Guatemala,GUA,1968,Mexico City,Football,Football Men's Football,No medal,Football,FBL,False
Carlos Valdez,M,Guatemala,GUA,1968,Mexico City,Football,Football Men's Football,No medal,Football,FBL,False
Luis Villavicencio,M,Guatemala,GUA,1968,Mexico City,Football,Football Men's Football,No medal,Football,FBL,True
Luis Villavicencio,M,Guatemala,GUA,1976,Montreal,Football,Football Men's Football,No medal,Football,FBL,True
Allan Wellman,M,Guatemala,GUA,1976,Montreal,Football,Football Men's Football,No medal,Football,FBL,True
Allan Wellman,M,Guatemala,GUA,1988,Seoul,Football,Football Men's Football,No medal,Football,FBL,True
