Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Perry Baker,M,United States,USA,2016,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,No medal,Rugby,RU7,True,True
Danny Barrett,M,United States,USA,2016,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,No medal,Rugby,RU7,True,True
Garrett Bender,M,United States,USA,2016,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,No medal,Rugby,RU7,False,True
Andrew Durutalo,M,United States,USA,2016,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,No medal,Rugby,RU7,False,True
Nate Ebner,M,United States,USA,2016,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,No medal,Rugby,RU7,False,True
Madison Hughes,M,United States,USA,2016,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,No medal,Rugby,RU7,True,True
Martin Iosefo,M,United States,USA,2016,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,No medal,Rugby,RU7,True,True
Carlin Isles,M,United States,USA,2016,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,No medal,Rugby,RU7,True,True
Folau Niua,M,United States,USA,2016,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,No medal,Rugby,RU7,True,True
Ben Pinkelman,M,United States,USA,2016,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,No medal,Rugby,RU7,False,True
Zachary Test,M,United States,USA,2016,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,No medal,Rugby,RU7,False,True
Kisi Unufe,M,United States,USA,2016,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,No medal,Rugby,RU7,False,True
Christopher Wyles,M,United States,USA,2016,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,No medal,Rugby,RU7,False,True
Perry Baker,M,United States,USA,2020,Tokyo,Rugby Sevens,Men Team,No medal,Men,RU7,True,False
Danny Barrett,M,United States,USA,2020,Tokyo,Rugby Sevens,Men Team,No medal,Men,RU7,True,False
Maceo Brown,M,United States,USA,2020,Tokyo,Rugby Sevens,Men Team,No medal,Men,RU7,False,True
Madison Hughes,M,United States,USA,2020,Tokyo,Rugby Sevens,Men Team,No medal,Men,RU7,True,False
Martin Iosefo,M,United States,USA,2020,Tokyo,Rugby Sevens,Men Team,No medal,Men,RU7,True,False
Carlin Isles,M,United States,USA,2020,Tokyo,Rugby Sevens,Men Team,No medal,Men,RU7,True,False
Matai Leuta,M,United States,USA,2020,Tokyo,Rugby Sevens,Men Team,No medal,Men,RU7,True,True
Cody Melphy,M,United States,USA,2020,Tokyo,Rugby Sevens,Men Team,No medal,Men,RU7,False,True
Folau Niua,M,United States,USA,2020,Tokyo,Rugby Sevens,Men Team,No medal,Men,RU7,True,False
Joe Schroeder,M,United States,USA,2020,Tokyo,Rugby Sevens,Men Team,No medal,Men,RU7,False,True
Brett Thompson,M,United States,USA,2020,Tokyo,Rugby Sevens,Men Team,No medal,Men,RU7,False,True
Steve Tomasin,M,United States,USA,2020,Tokyo,Rugby Sevens,Men Team,No medal,Men,RU7,True,True
Kevon Williams,M,United States,USA,2020,Tokyo,Rugby Sevens,Men Team,No medal,Men,RU7,True,True
Perry Baker,M,United States,USA,2024,Paris,Rugby Sevens,Men,No medal,Men,RU7,True,False
Orrin Bizer,M,United States,USA,2024,Paris,Rugby Sevens,Men,No medal,Men,RU7,False,True
Adam Channel,M,United States,USA,2024,Paris,Rugby Sevens,Men,No medal,Men,RU7,False,True
Aaron Cummings,M,United States,USA,2024,Paris,Rugby Sevens,Men,No medal,Men,RU7,False,True
Malacchi Esdale,M,United States,USA,2024,Paris,Rugby Sevens,Men,No medal,Men,RU7,False,True
Naima Fuala'au,M,United States,USA,2024,Paris,Rugby Sevens,Men,No medal,Men,RU7,False,True
Madison Hughes,M,United States,USA,2024,Paris,Rugby Sevens,Men,No medal,Men,RU7,True,False
Lucas Lacamp,M,United States,USA,2024,Paris,Rugby Sevens,Men,No medal,Men,RU7,False,True
Steve Tomasin,M,United States,USA,2024,Paris,Rugby Sevens,Men,No medal,Men,RU7,True,False
Marcus Tupuola,M,United States,USA,2024,Paris,Rugby Sevens,Men,No medal,Men,RU7,False,True
Maka Unufe,M,United States,USA,2024,Paris,Rugby Sevens,Men,No medal,Men,RU7,False,True
Pita Vi,M,United States,USA,2024,Paris,Rugby Sevens,Men,No medal,Men,RU7,False,True
Kevon Williams,M,United States,USA,2024,Paris,Rugby Sevens,Men,No medal,Men,RU7,True,False
Matai Leuta,M,United States,USA,2024,Paris,Rugby Sevens,Men,No medal,Men,RU7,True,False
