Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Georg Agrikola,M,West Germany,FRG,1984,Los Angeles,Rowing,Rowing Men's Double Sculls,No medal,True
Georg Agrikola,M,West Germany,FRG,1988,Seoul,Rowing,Rowing Men's Quadruple Sculls,No medal,True
Stefan Armbruster,M,West Germany,FRG,1968,Mexico City,Rowing,Rowing Men's Coxed Fours,No medal,False
Gerhard Auer,M,West Germany,FRG,1972,Munich,Rowing,Rowing Men's Coxed Fours,Gold,False
Roland Baar,M,West Germany,FRG,1988,Seoul,Rowing,Rowing Men's Coxed Fours,No medal,False
Peter Becker,M,West Germany,FRG,1976,Montreal,Rowing,Rowing Men's Double Sculls,No medal,False
Lutz Benter,M,West Germany,FRG,1968,Mexico City,Rowing,Rowing Men's Coxed Pairs,No medal,False
Uwe Benter,M,West Germany,FRG,1972,Munich,Rowing,Rowing Men's Coxed Fours,Gold,False
Peter Berger,M,West Germany,FRG,1968,Mexico City,Rowing,Rowing Men's Coxed Fours,No medal,True
Peter Berger,M,West Germany,FRG,1972,Munich,Rowing,Rowing Men's Coxed Fours,Gold,True
Alois Bierl,M,West Germany,FRG,1972,Munich,Rowing,Rowing Men's Coxed Fours,Gold,False
Roland Bse,M,West Germany,FRG,1968,Mexico City,Rowing,Rowing Men's Coxed Eights,Gold,False
Udo Brecht,M,West Germany,FRG,1968,Mexico City,Rowing,Rowing Men's Coxed Fours,No medal,False
Hans-Ulrich Buchholz,M,West Germany,FRG,1972,Munich,Rowing,Rowing Men's Coxed Eights,No medal,False
Volkhart Buchter,M,West Germany,FRG,1968,Mexico City,Rowing,Rowing Men's Coxless Fours,No medal,False
Frank Dietrich,M,West Germany,FRG,1988,Seoul,Rowing,Rowing Men's Coxless Pairs,No medal,False
Thomas Domian,M,West Germany,FRG,1988,Seoul,Rowing,Rowing Men's Coxed Eights,Gold,False
Michael Drsch,M,West Germany,FRG,1984,Los Angeles,Rowing,Rowing Men's Quadruple Sculls,Gold,False
Joachim Ehrig,M,West Germany,FRG,1972,Munich,Rowing,Rowing Men's Coxless Fours,Bronze,False
Armin Eichholz,M,West Germany,FRG,1988,Seoul,Rowing,Rowing Men's Coxed Eights,Gold,False
Hans-Johann Frber,M,West Germany,FRG,1968,Mexico City,Rowing,Rowing Men's Coxed Fours,No medal,True
Hans-Johann Frber,M,West Germany,FRG,1972,Munich,Rowing,Rowing Men's Coxed Fours,Gold,True
Hans-Johann Frber,M,West Germany,FRG,1976,Montreal,Rowing,Rowing Men's Coxed Fours,Bronze,True
Bernhard Flkel,M,West Germany,FRG,1976,Montreal,Rowing,Rowing Men's Coxless Fours,No medal,False
Siegfried Fricke,M,West Germany,FRG,1976,Montreal,Rowing,Rowing Men's Coxed Fours,Bronze,False
Peter Funnektter,M,West Germany,FRG,1972,Munich,Rowing,Rowing Men's Coxless Fours,Bronze,False
Christoph Galandi,M,West Germany,FRG,1988,Seoul,Rowing,Rowing Men's Quadruple Sculls,No medal,False
Michael Gentsch,M,West Germany,FRG,1976,Montreal,Rowing,Rowing Men's Quadruple Sculls,No medal,False
Wolfgang Glock,M,West Germany,FRG,1968,Mexico City,Rowing,Rowing Men's Double Sculls,No medal,False
Dieter Gpfert,M,West Germany,FRG,1984,Los Angeles,Rowing,Rowing Men's Coxed Pairs,No medal,False
Guido Grabow,M,West Germany,FRG,1984,Los Angeles,Rowing,Rowing Men's Coxless Fours,No medal,True
Guido Grabow,M,West Germany,FRG,1988,Seoul,Rowing,Rowing Men's Coxless Fours,Bronze,True
Volker Grabow,M,West Germany,FRG,1984,Los Angeles,Rowing,Rowing Men's Coxless Fours,No medal,True
Volker Grabow,M,West Germany,FRG,1988,Seoul,Rowing,Rowing Men's Coxless Fours,Bronze,True
Hermann Gre,M,West Germany,FRG,1984,Los Angeles,Rowing,Rowing Men's Coxed Pairs,No medal,False
Oliver Grner,M,West Germany,FRG,1988,Seoul,Rowing,Rowing Men's Quadruple Sculls,No medal,False
Erwin Haas,M,West Germany,FRG,1972,Munich,Rowing,Rowing Men's Coxless Pairs,No medal,False
Christian Hndle,M,West Germany,FRG,1988,Seoul,Rowing,Rowing Men's Double Sculls,No medal,False
Rolf Hartung,M,West Germany,FRG,1968,Mexico City,Rowing,Rowing Men's Coxed Pairs,No medal,False
Jochen Heck,M,West Germany,FRG,1968,Mexico City,Rowing,Rowing Men's Coxless Fours,No medal,False
Albert Hedderich,M,West Germany,FRG,1984,Los Angeles,Rowing,Rowing Men's Quadruple Sculls,Gold,False
Franz Held,M,West Germany,FRG,1968,Mexico City,Rowing,Rowing Men's Coxless Pairs,No medal,True
Franz Held,M,West Germany,FRG,1972,Munich,Rowing,Rowing Men's Coxless Fours,Bronze,True
Frithjof Henckel,M,West Germany,FRG,1972,Munich,Rowing,Rowing Men's Coxed Eights,No medal,True
Frithjof Henckel,M,West Germany,FRG,1976,Montreal,Rowing,Rowing Men's Coxed Eights,No medal,True
Rdiger Henning,M,West Germany,FRG,1968,Mexico City,Rowing,Rowing Men's Coxed Eights,Gold,False
Arthur Heyne,M,West Germany,FRG,1972,Munich,Rowing,Rowing Men's Double Sculls,No medal,False
Bernhard Hiesinger,M,West Germany,FRG,1968,Mexico City,Rowing,Rowing Men's Coxed Pairs,No medal,False
Udo Hild,M,West Germany,FRG,1968,Mexico City,Rowing,Rowing Men's Double Sculls,No medal,True
Udo Hild,M,West Germany,FRG,1972,Munich,Rowing,Rowing Men's Single Sculls,No medal,True
Egbert Hirschfelder,M,West Germany,FRG,1968,Mexico City,Rowing,Rowing Men's Coxed Eights,Gold,False
Thomas Hitzbleck,M,West Germany,FRG,1968,Mexico City,Rowing,Rowing Men's Coxless Fours,No medal,True
Thomas Hitzbleck,M,West Germany,FRG,1976,Montreal,Rowing,Rowing Men's Coxed Pairs,No medal,True
Holger Hocke,M,West Germany,FRG,1976,Montreal,Rowing,Rowing Men's Coxed Pairs,No medal,False
Wolfgang Horak,M,West Germany,FRG,1976,Montreal,Rowing,Rowing Men's Coxless Fours,No medal,False
