Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Zsofia Kovacs,F,Hungary,HUN,2020,Tokyo,Artistic Gymnastics,Women's All-Around,No medal,True
Zsofia Kovacs,F,Hungary,HUN,2020,Tokyo,Artistic Gymnastics,Women's Vault,No medal,True
Zsofia Kovacs,F,Hungary,HUN,2020,Tokyo,Artistic Gymnastics,Women's Uneven Bars,No medal,True
Zsofia Kovacs,F,Hungary,HUN,2020,Tokyo,Artistic Gymnastics,Women's Balance Beam,No medal,True
Zsofia Kovacs,F,Hungary,HUN,2020,Tokyo,Artistic Gymnastics,Women's Floor Exercise,No medal,True
Maria Bacskay,F,Hungary,HUN,2024,Paris,Artistic Gymnastics,Women,No medal,True
Maria Bacskay,F,Hungary,HUN,2024,Paris,Artistic Gymnastics,Women's Vault,No medal,True
Lili Czifra,F,Hungary,HUN,2024,Paris,Artistic Gymnastics,Women,No medal,True
Lili Czifra,F,Hungary,HUN,2024,Paris,Artistic Gymnastics,Women's All-Around,No medal,True
Lili Czifra,F,Hungary,HUN,2024,Paris,Artistic Gymnastics,Women's Balance Beam,No medal,True
Lili Czifra,F,Hungary,HUN,2024,Paris,Artistic Gymnastics,Women's Floor Exercise,No medal,True
Lili Czifra,F,Hungary,HUN,2024,Paris,Artistic Gymnastics,Women's Uneven Bars,No medal,True
Lili Czifra,F,Hungary,HUN,2024,Paris,Artistic Gymnastics,Women's Vault,No medal,True
Zoja Szekely,F,Hungary,HUN,2024,Paris,Artistic Gymnastics,Women,No medal,True
Zoja Szekely,F,Hungary,HUN,2024,Paris,Artistic Gymnastics,Women's Uneven Bars,No medal,True
