Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Zsfia Fldhzi,F,Hungary,HUN,2016,Rio de Janeiro,Modern Pentathlon,Modern Pentathlon Women's Individual,No medal,False
Csilla Fri,F,Hungary,HUN,2004,Athina,Modern Pentathlon,Modern Pentathlon Women's Individual,No medal,False
Leila Gyenesei,F,Hungary,HUN,2008,Beijing,Modern Pentathlon,Modern Pentathlon Women's Individual,No medal,False
Sarolta Kovcs,F,Hungary,HUN,2012,London,Modern Pentathlon,Modern Pentathlon Women's Individual,No medal,True
Sarolta Kovcs,F,Hungary,HUN,2016,Rio de Janeiro,Modern Pentathlon,Modern Pentathlon Women's Individual,No medal,True
Nra Simka,F,Hungary,HUN,2000,Sydney,Modern Pentathlon,Modern Pentathlon Women's Individual,No medal,False
Adrienn Tth,F,Hungary,HUN,2012,London,Modern Pentathlon,Modern Pentathlon Women's Individual,No medal,False
Zsuzsanna Vrs,F,Hungary,HUN,2000,Sydney,Modern Pentathlon,Modern Pentathlon Women's Individual,No medal,True
Zsuzsanna Vrs,F,Hungary,HUN,2004,Athina,Modern Pentathlon,Modern Pentathlon Women's Individual,Gold,True
Zsuzsanna Vrs,F,Hungary,HUN,2008,Beijing,Modern Pentathlon,Modern Pentathlon Women's Individual,No medal,True
Michelle Gulyas,F,Hungary,HUN,2020,Tokyo,Modern Pentathlon,Women's Individual,No medal,True
Sarolta Kovacs,F,Hungary,HUN,2020,Tokyo,Modern Pentathlon,Women's Individual,Bronze,False
Michelle Gulyas,F,Hungary,HUN,2024,Paris,Modern Pentathlon,Women's Individual,Gold,True
Blanka Guzi,F,Hungary,HUN,2024,Paris,Modern Pentathlon,Women's Individual,No medal,False
