Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Eyne Tabares,M,Colombia,COL,1992,Barcelona,Weightlifting,Weightlifting Men's Lightweight,No medal,False
Carlos Andica,M,Colombia,COL,2004,Athina,Weightlifting,Weightlifting Men's Middleweight,No medal,True
Carlos Andica,M,Colombia,COL,2008,Beijing,Weightlifting,Weightlifting Men's Light-Heavyweight,No medal,True
Hctor Vlez,M,Colombia,COL,2004,Athina,Weightlifting,Weightlifting Men's Light-Heavyweight,No medal,False
Carlos Gonzlez,M,Colombia,COL,2012,London,Weightlifting,Weightlifting Men's Bantamweight,No medal,False
Roger Hernndez,M,Colombia,COL,1992,Barcelona,Weightlifting,Weightlifting Men's Featherweight,No medal,True
Roger Hernndez,M,Colombia,COL,1996,Atlanta,Weightlifting,Weightlifting Men's Featherweight,No medal,True
Carlos Figueroa,M,Colombia,COL,1956,Melbourne,Weightlifting,Weightlifting Men's Middleweight,No medal,True
Carlos Figueroa,M,Colombia,COL,1960,Roma,Weightlifting,Weightlifting Men's Middleweight,No medal,True
Andrs Piedrahita,M,Colombia,COL,2016,Rio de Janeiro,Weightlifting,Weightlifting Men's Middleweight,No medal,False
Nelson Velsquez,M,Colombia,COL,1996,Atlanta,Weightlifting,Weightlifting Men's Flyweight,No medal,True
Nelson Velsquez,M,Colombia,COL,2000,Sydney,Weightlifting,Weightlifting Men's Bantamweight,No medal,True
Nelson Velsquez,M,Colombia,COL,2004,Athina,Weightlifting,Weightlifting Men's Bantamweight,No medal,True
Habib Rosa,M,Colombia,COL,2016,Rio de Janeiro,Weightlifting,Weightlifting Men's Bantamweight,No medal,False
Juan Garzn,M,Colombia,COL,1996,Atlanta,Weightlifting,Weightlifting Men's Flyweight,No medal,False
scar Mosquera,M,Colombia,COL,2004,Athina,Weightlifting,Weightlifting Men's Bantamweight,No medal,True
scar Mosquera,M,Colombia,COL,2008,Beijing,Weightlifting,Weightlifting Men's Featherweight,No medal,True
scar Mosquera,M,Colombia,COL,2012,London,Weightlifting,Weightlifting Men's Featherweight,Silver,True
scar Mosquera,M,Colombia,COL,2016,Rio de Janeiro,Weightlifting,Weightlifting Men's Featherweight,Gold,True
Lester Francel,M,Colombia,COL,1972,Munich,Weightlifting,Weightlifting Men's Flyweight,No medal,False
Jos Benalczar,M,Colombia,COL,1956,Melbourne,Weightlifting,Weightlifting Men's Lightweight,No medal,True
Jos Benalczar,M,Colombia,COL,1960,Roma,Weightlifting,Weightlifting Men's Lightweight,No medal,True
Jos Martnez,M,Colombia,COL,1972,Munich,Weightlifting,Weightlifting Men's Lightweight,No medal,False
Gilberto Mercado,M,Colombia,COL,1984,Los Angeles,Weightlifting,Weightlifting Men's Middleweight,No medal,False
Nicolas Mercado,M,Colombia,COL,1984,Los Angeles,Weightlifting,Weightlifting Men's Bantamweight,No medal,False
Edwin Mosqueraroa,M,Colombia,COL,2008,Beijing,Weightlifting,Weightlifting Men's Lightweight,No medal,True
Edwin Mosqueraroa,M,Colombia,COL,2016,Rio de Janeiro,Weightlifting,Weightlifting Men's Lightweight,No medal,True
Lus Lozano,M,Colombia,COL,2016,Rio de Janeiro,Weightlifting,Weightlifting Men's Lightweight,Bronze,False
Tolentino Z.,M,Colombia,COL,1988,Seoul,Weightlifting,Weightlifting Men's Featherweight,No medal,False
Oscar Palma,M,Colombia,COL,1984,Los Angeles,Weightlifting,Weightlifting Men's Featherweight,No medal,False
Oscar Penagos,M,Colombia,COL,1984,Los Angeles,Weightlifting,Weightlifting Men's Flyweight,No medal,True
Oscar Penagos,M,Colombia,COL,1988,Seoul,Weightlifting,Weightlifting Men's Bantamweight,No medal,True
