Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Monica Abbott,F,United States,USA,2008,Beijing,Softball,Softball Women's Softball,Silver,False
Christie Ambrosi,F,United States,USA,2000,Sydney,Softball,Softball Women's Softball,Gold,False
Laura Berg,F,United States,USA,1996,Atlanta,Softball,Softball Women's Softball,Gold,True
Laura Berg,F,United States,USA,2000,Sydney,Softball,Softball Women's Softball,Gold,True
Laura Berg,F,United States,USA,2004,Athina,Softball,Softball Women's Softball,Gold,True
Laura Berg,F,United States,USA,2008,Beijing,Softball,Softball Women's Softball,Silver,True
Gillian Boxx,F,United States,USA,1996,Atlanta,Softball,Softball Women's Softball,Gold,False
Jennifer Brundage,F,United States,USA,2000,Sydney,Softball,Softball Women's Softball,Gold,False
Crystl Bustos,F,United States,USA,2000,Sydney,Softball,Softball Women's Softball,Gold,True
Crystl Bustos,F,United States,USA,2004,Athina,Softball,Softball Women's Softball,Gold,True
Crystl Bustos,F,United States,USA,2008,Beijing,Softball,Softball Women's Softball,Silver,True
Sheila Cornell-douty,F,United States,USA,1996,Atlanta,Softball,Softball Women's Softball,Gold,True
Sheila Cornell-douty,F,United States,USA,2000,Sydney,Softball,Softball Women's Softball,Gold,True
Andrea Duran,F,United States,USA,2008,Beijing,Softball,Softball Women's Softball,Silver,False
Lisa (-lujan),F,United States,USA,1996,Atlanta,Softball,Softball Women's Softball,Gold,True
Lisa (-lujan),F,United States,USA,2000,Sydney,Softball,Softball Women's Softball,Gold,True
Lisa (-lujan),F,United States,USA,2004,Athina,Softball,Softball Women's Softball,Gold,True
Jennie (-daigle),F,United States,USA,2004,Athina,Softball,Softball Women's Softball,Gold,True
Jennie (-daigle),F,United States,USA,2008,Beijing,Softball,Softball Women's Softball,Silver,True
Tairia Flowers,F,United States,USA,2004,Athina,Softball,Softball Women's Softball,Gold,True
Tairia Flowers,F,United States,USA,2008,Beijing,Softball,Softball Women's Softball,Silver,True
Amanda Freed,F,United States,USA,2004,Athina,Softball,Softball Women's Softball,Gold,False
Victoria Galindo,F,United States,USA,2008,Beijing,Softball,Softball Women's Softball,Silver,False
Michele Granger,F,United States,USA,1996,Atlanta,Softball,Softball Women's Softball,Gold,False
Lori (-mack),F,United States,USA,1996,Atlanta,Softball,Softball Women's Softball,Gold,True
Lori (-mack),F,United States,USA,2000,Sydney,Softball,Softball Women's Softball,Gold,True
Lori (-mack),F,United States,USA,2004,Athina,Softball,Softball Women's Softball,Gold,True
Dionna Harris,F,United States,USA,1996,Atlanta,Softball,Softball Women's Softball,Gold,False
Danielle Henderson,F,United States,USA,2000,Sydney,Softball,Softball Women's Softball,Gold,False
Lovieanne Jung,F,United States,USA,2004,Athina,Softball,Softball Women's Softball,Gold,True
Lovieanne Jung,F,United States,USA,2008,Beijing,Softball,Softball Women's Softball,Silver,True
Kelly Kretschman,F,United States,USA,2004,Athina,Softball,Softball Women's Softball,Gold,True
Kelly Kretschman,F,United States,USA,2008,Beijing,Softball,Softball Women's Softball,Silver,True
Lauren Lappin,F,United States,USA,2008,Beijing,Softball,Softball Women's Softball,Silver,False
Caitlin Lowe,F,United States,USA,2008,Beijing,Softball,Softball Women's Softball,Silver,False
Kim Maher,F,United States,USA,1996,Atlanta,Softball,Softball Women's Softball,Gold,False
Jennifer Mcfalls,F,United States,USA,2000,Sydney,Softball,Softball Women's Softball,Gold,False
Jessica (-burks),F,United States,USA,2004,Athina,Softball,Softball Women's Softball,Gold,True
Jessica (-burks),F,United States,USA,2008,Beijing,Softball,Softball Women's Softball,Silver,True
Stacey (-deniz),F,United States,USA,2000,Sydney,Softball,Softball Women's Softball,Gold,True
Stacey (-deniz),F,United States,USA,2004,Athina,Softball,Softball Women's Softball,Gold,True
Stacey (-deniz),F,United States,USA,2008,Beijing,Softball,Softball Women's Softball,Silver,True
Leah O'brien-amico,F,United States,USA,1996,Atlanta,Softball,Softball Women's Softball,Gold,True
Leah O'brien-amico,F,United States,USA,2000,Sydney,Softball,Softball Women's Softball,Gold,True
Leah O'brien-amico,F,United States,USA,2004,Athina,Softball,Softball Women's Softball,Gold,True
Catherine Osterman,F,United States,USA,2004,Athina,Softball,Softball Women's Softball,Gold,True
Catherine Osterman,F,United States,USA,2008,Beijing,Softball,Softball Women's Softball,Silver,True
Dorothy Richardson,F,United States,USA,1996,Atlanta,Softball,Softball Women's Softball,Gold,True
Dorothy Richardson,F,United States,USA,2000,Sydney,Softball,Softball Women's Softball,Gold,True
Julie Smith,F,United States,USA,1996,Atlanta,Softball,Softball Women's Softball,Gold,False
Michele Smith,F,United States,USA,1996,Atlanta,Softball,Softball Women's Softball,Gold,True
Michele Smith,F,United States,USA,2000,Sydney,Softball,Softball Women's Softball,Gold,True
Shelly Stokes,F,United States,USA,1996,Atlanta,Softball,Softball Women's Softball,Gold,False
Jenny Topping,F,United States,USA,2004,Athina,Softball,Softball Women's Softball,Gold,False
Danielle Tyler,F,United States,USA,1996,Atlanta,Softball,Softball Women's Softball,Gold,False
Michelle Venturella,F,United States,USA,2000,Sydney,Softball,Softball Women's Softball,Gold,False
Natasha Watley,F,United States,USA,2004,Athina,Softball,Softball Women's Softball,Gold,True
Natasha Watley,F,United States,USA,2008,Beijing,Softball,Softball Women's Softball,Silver,True
Christa Williams,F,United States,USA,1996,Atlanta,Softball,Softball Women's Softball,Gold,True
Christa Williams,F,United States,USA,2000,Sydney,Softball,Softball Women's Softball,Gold,True
