Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
J. Adriaenssens,M,Belgium,BEL,1928,Amsterdam,Weightlifting,Weightlifting Men's Lightweight,No medal,Weightlifting,WLF,False,True
Robert Allart,M,Belgium,BEL,1948,London,Weightlifting,Weightlifting Men's Heavyweight,No medal,Weightlifting,WLF,True,True
Robert Allart,M,Belgium,BEL,1952,Helsinki,Weightlifting,Weightlifting Men's Middle-Heavyweight,No medal,Weightlifting,WLF,True,False
Georges Bernaert,M,Belgium,BEL,1924,Paris,Weightlifting,Weightlifting Men's Heavyweight,No medal,Weightlifting,WLF,False,True
Gaston Butter,M,Belgium,BEL,1924,Paris,Weightlifting,Weightlifting Men's Lightweight,No medal,Weightlifting,WLF,False,True
Giuseppe Chiapparo,M,Belgium,BEL,1980,Moskva,Weightlifting,Weightlifting Men's Flyweight,No medal,Weightlifting,WLF,False,True
Willy Claes,M,Belgium,BEL,1956,Melbourne,Weightlifting,Weightlifting Men's Light-Heavyweight,No medal,Weightlifting,WLF,True,True
Willy Claes,M,Belgium,BEL,1960,Roma,Weightlifting,Weightlifting Men's Light-Heavyweight,No medal,Weightlifting,WLF,True,False
Henri Colans,M,Belgium,BEL,1948,London,Weightlifting,Weightlifting Men's Featherweight,No medal,Weightlifting,WLF,True,True
Henri Colans,M,Belgium,BEL,1952,Helsinki,Weightlifting,Weightlifting Men's Featherweight,No medal,Weightlifting,WLF,True,False
Hugo Grauwe,M,Belgium,BEL,1980,Moskva,Weightlifting,Weightlifting Men's Middle-Heavyweight,No medal,Weightlifting,WLF,False,True
Franois Haes,M,Belgium,BEL,1920,Antwerpen,Weightlifting,Weightlifting Men's Featherweight,Gold,Weightlifting,WLF,False,True
Lionel Haes,M,Belgium,BEL,1920,Antwerpen,Weightlifting,Weightlifting Men's Featherweight,No medal,Weightlifting,WLF,False,True
Georges Proft,M,Belgium,BEL,1920,Antwerpen,Weightlifting,Weightlifting Men's Middleweight,No medal,Weightlifting,WLF,False,True
Franois Demeure,M,Belgium,BEL,2000,Sydney,Weightlifting,Weightlifting Men's Lightweight,No medal,Weightlifting,WLF,False,True
Marcel Dubois,M,Belgium,BEL,1906,Athina,Weightlifting,"Weightlifting Men's Unlimited, One Hand",No medal,Weightlifting,WLF,True,True
Marcel Dubois,M,Belgium,BEL,1906,Athina,Weightlifting,"Weightlifting Men's Unlimited, Two Hands",No medal,Weightlifting,WLF,True,True
Tom Goegebuer,M,Belgium,BEL,2008,Beijing,Weightlifting,Weightlifting Men's Bantamweight,No medal,Weightlifting,WLF,True,True
Tom Goegebuer,M,Belgium,BEL,2012,London,Weightlifting,Weightlifting Men's Bantamweight,No medal,Weightlifting,WLF,True,False
Tom Goegebuer,M,Belgium,BEL,2016,Rio de Janeiro,Weightlifting,Weightlifting Men's Bantamweight,No medal,Weightlifting,WLF,True,False
Clment Haeyen,M,Belgium,BEL,1960,Roma,Weightlifting,Weightlifting Men's Lightweight,No medal,Weightlifting,WLF,False,True
Marcel Horsch,M,Belgium,BEL,1924,Paris,Weightlifting,Weightlifting Men's Middleweight,No medal,Weightlifting,WLF,False,True
Thophile Huyge,M,Belgium,BEL,1948,London,Weightlifting,Weightlifting Men's Lightweight,No medal,Weightlifting,WLF,False,True
Albert Maes,M,Belgium,BEL,1924,Paris,Weightlifting,Weightlifting Men's Featherweight,No medal,Weightlifting,WLF,True,True
Albert Maes,M,Belgium,BEL,1928,Amsterdam,Weightlifting,Weightlifting Men's Featherweight,No medal,Weightlifting,WLF,True,False
Marcel Marchand,M,Belgium,BEL,1920,Antwerpen,Weightlifting,Weightlifting Men's Middleweight,No medal,Weightlifting,WLF,False,True
Nicolaas Moerloos,M,Belgium,BEL,1924,Paris,Weightlifting,Weightlifting Men's Featherweight,No medal,Weightlifting,WLF,False,True
Marcel Panen,M,Belgium,BEL,1928,Amsterdam,Weightlifting,Weightlifting Men's Heavyweight,No medal,Weightlifting,WLF,False,True
Serge (grard-),M,Belgium,BEL,1964,Tokyo,Weightlifting,Weightlifting Men's Heavyweight,No medal,Weightlifting,WLF,True,True
Serge (grard-),M,Belgium,BEL,1968,Mexico City,Weightlifting,Weightlifting Men's Heavyweight,Silver,Weightlifting,WLF,True,False
Serge (grard-),M,Belgium,BEL,1972,Munich,Weightlifting,Weightlifting Men's Super-Heavyweight,No medal,Weightlifting,WLF,True,False
Ferdinand Renier,M,Belgium,BEL,1928,Amsterdam,Weightlifting,Weightlifting Men's Featherweight,No medal,Weightlifting,WLF,False,True
Georges Rooms,M,Belgium,BEL,1920,Antwerpen,Weightlifting,Weightlifting Men's Lightweight,Bronze,Weightlifting,WLF,False,True
Serge Cottom,M,Belgium,BEL,1980,Moskva,Weightlifting,Weightlifting Men's Light-Heavyweight,No medal,Weightlifting,WLF,False,True
Lionel Roye,M,Belgium,BEL,1920,Antwerpen,Weightlifting,Weightlifting Men's Light-Heavyweight,No medal,Weightlifting,WLF,False,True
Jules Goten,M,Belgium,BEL,1928,Amsterdam,Weightlifting,Weightlifting Men's Light-Heavyweight,No medal,Weightlifting,WLF,False,True
Marcel Goten,M,Belgium,BEL,1924,Paris,Weightlifting,Weightlifting Men's Middleweight,No medal,Weightlifting,WLF,True,True
Marcel Goten,M,Belgium,BEL,1928,Amsterdam,Weightlifting,Weightlifting Men's Middleweight,No medal,Weightlifting,WLF,True,False
V. Hamme,M,Belgium,BEL,1924,Paris,Weightlifting,Weightlifting Men's Middleweight,No medal,Weightlifting,WLF,True,True
V. Hamme,M,Belgium,BEL,1928,Amsterdam,Weightlifting,Weightlifting Men's Lightweight,No medal,Weightlifting,WLF,True,False
Jean-Pierre Lerberghe,M,Belgium,BEL,1968,Mexico City,Weightlifting,Weightlifting Men's Middle-Heavyweight,No medal,Weightlifting,WLF,True,True
Jean-Pierre Lerberghe,M,Belgium,BEL,1976,Montreal,Weightlifting,Weightlifting Men's Middle-Heavyweight,No medal,Weightlifting,WLF,True,False
Jan Rompaey,M,Belgium,BEL,1928,Amsterdam,Weightlifting,Weightlifting Men's Middleweight,No medal,Weightlifting,WLF,False,True
F. Verdonck,M,Belgium,BEL,1924,Paris,Weightlifting,Weightlifting Men's Light-Heavyweight,No medal,Weightlifting,WLF,False,True
Louis Williquet,M,Belgium,BEL,1920,Antwerpen,Weightlifting,Weightlifting Men's Lightweight,Silver,Weightlifting,WLF,False,True
