Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
An Jin-su,M,South Korea,KOR,1984,Los Angeles,Handball,Handball Men's Handball,No medal,False
Baek Sang-seo,M,South Korea,KOR,1992,Barcelona,Handball,Handball Men's Handball,No medal,False
Baek Won-cheol,M,South Korea,KOR,2000,Sydney,Handball,Handball Men's Handball,No medal,True
Baek Won-cheol,M,South Korea,KOR,2004,Athina,Handball,Handball Men's Handball,No medal,True
Baek Won-cheol,M,South Korea,KOR,2008,Beijing,Handball,Handball Men's Handball,No medal,True
Baek Won-cheol,M,South Korea,KOR,2012,London,Handball,Handball Men's Handball,No medal,True
Choi Geun-nyeon,M,South Korea,KOR,1984,Los Angeles,Handball,Handball Men's Handball,No medal,False
Choi Hyeon-ho,M,South Korea,KOR,2000,Sydney,Handball,Handball Men's Handball,No medal,False
Choi Seok-jae,M,South Korea,KOR,1988,Seoul,Handball,Handball Men's Handball,Silver,True
Choi Seok-jae,M,South Korea,KOR,1992,Barcelona,Handball,Handball Men's Handball,No medal,True
Choi Seung-uk,M,South Korea,KOR,2004,Athina,Handball,Handball Men's Handball,No medal,False
Choi Tae-seop,M,South Korea,KOR,1984,Los Angeles,Handball,Handball Men's Handball,No medal,False
Eom Hyo-won,M,South Korea,KOR,2012,London,Handball,Handball Men's Handball,No medal,False
Gang Deok-su,M,South Korea,KOR,1984,Los Angeles,Handball,Handball Men's Handball,No medal,False
Gang Il-gu,M,South Korea,KOR,2000,Sydney,Handball,Handball Men's Handball,No medal,True
Gang Il-gu,M,South Korea,KOR,2008,Beijing,Handball,Handball Men's Handball,No medal,True
Gang Jae-won,M,South Korea,KOR,1984,Los Angeles,Handball,Handball Men's Handball,No medal,True
Gang Jae-won,M,South Korea,KOR,1988,Seoul,Handball,Handball Men's Handball,Silver,True
Gang Jae-won,M,South Korea,KOR,1992,Barcelona,Handball,Handball Men's Handball,No medal,True
Gang Tae-gu,M,South Korea,KOR,1984,Los Angeles,Handball,Handball Men's Handball,No medal,False
Go Gyeong-su,M,South Korea,KOR,2008,Beijing,Handball,Handball Men's Handball,No medal,True
Go Gyeong-su,M,South Korea,KOR,2012,London,Handball,Handball Men's Handball,No medal,True
Go Seok-chang,M,South Korea,KOR,1984,Los Angeles,Handball,Handball Men's Handball,No medal,True
Go Seok-chang,M,South Korea,KOR,1988,Seoul,Handball,Handball Men's Handball,Silver,True
Han Gyeong-tae,M,South Korea,KOR,2004,Athina,Handball,Handball Men's Handball,No medal,True
Han Gyeong-tae,M,South Korea,KOR,2008,Beijing,Handball,Handball Men's Handball,No medal,True
Hong Gi-il,M,South Korea,KOR,2000,Sydney,Handball,Handball Men's Handball,No medal,False
Hwang Yak-na,M,South Korea,KOR,1984,Los Angeles,Handball,Handball Men's Handball,No medal,False
Im Deok-jun,M,South Korea,KOR,2004,Athina,Handball,Handball Men's Handball,No medal,True
Im Deok-jun,M,South Korea,KOR,2012,London,Handball,Handball Men's Handball,No medal,True
Im Gyu-ha,M,South Korea,KOR,1984,Los Angeles,Handball,Handball Men's Handball,No medal,False
Im Jin-seok,M,South Korea,KOR,1988,Seoul,Handball,Handball Men's Handball,Silver,True
Im Jin-seok,M,South Korea,KOR,1992,Barcelona,Handball,Handball Men's Handball,No medal,True
Im Yeong-cheol,M,South Korea,KOR,1984,Los Angeles,Handball,Handball Men's Handball,No medal,False
Jeong Gang-uk,M,South Korea,KOR,1992,Barcelona,Handball,Handball Men's Handball,No medal,False
Jeong Han,M,South Korea,KOR,2012,London,Handball,Handball Men's Handball,No medal,False
Jeong Su-yeong,M,South Korea,KOR,2008,Beijing,Handball,Handball Men's Handball,No medal,True
Jeong Su-yeong,M,South Korea,KOR,2012,London,Handball,Handball Men's Handball,No medal,True
Jeong Ui-gyeong,M,South Korea,KOR,2008,Beijing,Handball,Handball Men's Handball,No medal,True
Jeong Ui-gyeong,M,South Korea,KOR,2012,London,Handball,Handball Men's Handball,No medal,True
Ji Seung-hyeon,M,South Korea,KOR,2004,Athina,Handball,Handball Men's Handball,No medal,False
Jo Beom-yeon,M,South Korea,KOR,1992,Barcelona,Handball,Handball Men's Handball,No medal,True
Jo Beom-yeon,M,South Korea,KOR,2000,Sydney,Handball,Handball Men's Handball,No medal,True
Jo Chi-hyo,M,South Korea,KOR,1992,Barcelona,Handball,Handball Men's Handball,No medal,True
Jo Chi-hyo,M,South Korea,KOR,2000,Sydney,Handball,Handball Men's Handball,No medal,True
Jo Chi-hyo,M,South Korea,KOR,2008,Beijing,Handball,Handball Men's Handball,No medal,True
Jo Yeong-sin,M,South Korea,KOR,1992,Barcelona,Handball,Handball Men's Handball,No medal,False
Kim Jae-hwan,M,South Korea,KOR,1988,Seoul,Handball,Handball Men's Handball,Silver,False
Kim Seong-heon,M,South Korea,KOR,2004,Athina,Handball,Handball Men's Handball,No medal,False
Kim Tae-wan,M,South Korea,KOR,2004,Athina,Handball,Handball Men's Handball,No medal,True
Kim Tae-wan,M,South Korea,KOR,2008,Beijing,Handball,Handball Men's Handball,No medal,True
Lee Chang-wu,M,South Korea,KOR,2004,Athina,Handball,Handball Men's Handball,No medal,True
Lee Chang-wu,M,South Korea,KOR,2012,London,Handball,Handball Men's Handball,No medal,True
Lee Gi-ho,M,South Korea,KOR,1992,Barcelona,Handball,Handball Men's Handball,No medal,False
Lee Gwang-nam,M,South Korea,KOR,1984,Los Angeles,Handball,Handball Men's Handball,No medal,False
Lee Gyu-chang,M,South Korea,KOR,1992,Barcelona,Handball,Handball Men's Handball,No medal,False
Lee Jae-wu,M,South Korea,KOR,2000,Sydney,Handball,Handball Men's Handball,No medal,True
Lee Jae-wu,M,South Korea,KOR,2004,Athina,Handball,Handball Men's Handball,No medal,True
Lee Jae-wu,M,South Korea,KOR,2008,Beijing,Handball,Handball Men's Handball,No medal,True
Lee Jae-wu,M,South Korea,KOR,2012,London,Handball,Handball Men's Handball,No medal,True
Lee Sang-hyo,M,South Korea,KOR,1984,Los Angeles,Handball,Handball Men's Handball,No medal,True
Lee Sang-hyo,M,South Korea,KOR,1988,Seoul,Handball,Handball Men's Handball,Silver,True
Lee Seok-hyeong,M,South Korea,KOR,2000,Sydney,Handball,Handball Men's Handball,No medal,False
Lee Seon-sun,M,South Korea,KOR,1992,Barcelona,Handball,Handball Men's Handball,No medal,False
Lee Tae-yeong,M,South Korea,KOR,2004,Athina,Handball,Handball Men's Handball,No medal,True
Lee Tae-yeong,M,South Korea,KOR,2008,Beijing,Handball,Handball Men's Handball,No medal,True
Mun Byeong-uk,M,South Korea,KOR,1992,Barcelona,Handball,Handball Men's Handball,No medal,True
Mun Byeong-uk,M,South Korea,KOR,2000,Sydney,Handball,Handball Men's Handball,No medal,True
