Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Courtney Atkinson,M,Australia,AUS,2008,Beijing,Triathlon,Triathlon Men's Olympic Distance,No medal,Triathlon,TRI,True
Courtney Atkinson,M,Australia,AUS,2012,London,Triathlon,Triathlon Men's Olympic Distance,No medal,Triathlon,TRI,True
Ryan Bailie,M,Australia,AUS,2016,Rio de Janeiro,Triathlon,Triathlon Men's Olympic Distance,No medal,Triathlon,TRI,False
Gregory Bennett,M,Australia,AUS,2004,Athina,Triathlon,Triathlon Men's Olympic Distance,No medal,Triathlon,TRI,False
Ryan Fisher,M,Australia,AUS,2016,Rio de Janeiro,Triathlon,Triathlon Men's Olympic Distance,No medal,Triathlon,TRI,False
Bradley Kahlefeldt,M,Australia,AUS,2008,Beijing,Triathlon,Triathlon Men's Olympic Distance,No medal,Triathlon,TRI,True
Bradley Kahlefeldt,M,Australia,AUS,2012,London,Triathlon,Triathlon Men's Olympic Distance,No medal,Triathlon,TRI,True
Peter Robertson,M,Australia,AUS,2000,Sydney,Triathlon,Triathlon Men's Olympic Distance,No medal,Triathlon,TRI,True
Peter Robertson,M,Australia,AUS,2004,Athina,Triathlon,Triathlon Men's Olympic Distance,No medal,Triathlon,TRI,True
Aaron Royle,M,Australia,AUS,2016,Rio de Janeiro,Triathlon,Triathlon Men's Olympic Distance,No medal,Triathlon,TRI,True
Brendan Sexton,M,Australia,AUS,2012,London,Triathlon,Triathlon Men's Olympic Distance,No medal,Triathlon,TRI,False
Miles Stewart,M,Australia,AUS,2000,Sydney,Triathlon,Triathlon Men's Olympic Distance,No medal,Triathlon,TRI,False
Simon Thompson,M,Australia,AUS,2004,Athina,Triathlon,Triathlon Men's Olympic Distance,No medal,Triathlon,TRI,False
Craig Walton,M,Australia,AUS,2000,Sydney,Triathlon,Triathlon Men's Olympic Distance,No medal,Triathlon,TRI,False
Jacob Birtwhistle,M,Australia,AUS,2020,Tokyo,Triathlon,Men's Individual,No medal,Men's,TRI,True
Jacob Birtwhistle,M,Australia,AUS,2020,Tokyo,Triathlon,Mixed Relay Team,No medal,Mixed,TRI,True
Matthew Hauser,M,Australia,AUS,2020,Tokyo,Triathlon,Men's Individual,No medal,Men's,TRI,True
Matthew Hauser,M,Australia,AUS,2020,Tokyo,Triathlon,Mixed Relay Team,No medal,Mixed,TRI,True
Aaron Royle,M,Australia,AUS,2020,Tokyo,Triathlon,Men's Individual,No medal,Men's,TRI,True
Aaron Royle,M,Australia,AUS,2020,Tokyo,Triathlon,Mixed Relay Team,No medal,Mixed,TRI,True
Luke Willian,M,Australia,AUS,2024,Paris,Triathlon,Men's Individual,No medal,Men's,TRI,False
Matthew Hauser,M,Australia,AUS,2024,Paris,Triathlon,Men's Individual,No medal,Men's,TRI,True
