Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Jrgen Barth-jrgensen,M,Norway,NOR,1952,Helsinki,Weightlifting,Weightlifting Men's Middle-Heavyweight,No medal,False
Tore Bjrnsen,M,Norway,NOR,1972,Munich,Weightlifting,Weightlifting Men's Middleweight,No medal,False
Stian Grimseth,M,Norway,NOR,1996,Atlanta,Weightlifting,Weightlifting Men's Super-Heavyweight,No medal,True
Stian Grimseth,M,Norway,NOR,2004,Athina,Weightlifting,Weightlifting Men's Super-Heavyweight,No medal,True
Bjrn Heyn,M,Norway,NOR,1952,Helsinki,Weightlifting,Weightlifting Men's Lightweight,No medal,False
Leif Jensen,M,Norway,NOR,1968,Mexico City,Weightlifting,Weightlifting Men's Middleweight,No medal,True
Leif Jensen,M,Norway,NOR,1972,Munich,Weightlifting,Weightlifting Men's Light-Heavyweight,Gold,True
Leif Jensen,M,Norway,NOR,1976,Montreal,Weightlifting,Weightlifting Men's Light-Heavyweight,No medal,True
Edgar Kjerran,M,Norway,NOR,1972,Munich,Weightlifting,Weightlifting Men's Heavyweight,No medal,False
Arne Lanes,M,Norway,NOR,1960,Roma,Weightlifting,Weightlifting Men's Middle-Heavyweight,No medal,False
Rolf Larsen,M,Norway,NOR,1976,Montreal,Weightlifting,Weightlifting Men's Middle-Heavyweight,No medal,False
Thor Olsen,M,Norway,NOR,1952,Helsinki,Weightlifting,Weightlifting Men's Middleweight,No medal,False
Eivind Rekustad,M,Norway,NOR,1972,Munich,Weightlifting,Weightlifting Men's Heavyweight,No medal,False
