Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Choi Jeong-yun,F,South Korea,KOR,1988,Seoul,Synchronized Swimming,Synchronized Swimming Women's Solo,No medal,False
Ha Su-gyeong,F,South Korea,KOR,1988,Seoul,Synchronized Swimming,Synchronized Swimming Women's Solo,No medal,True
Ha Su-gyeong,F,South Korea,KOR,1988,Seoul,Synchronized Swimming,Synchronized Swimming Women's Duet,No medal,True
Jang Yun-gyeong,F,South Korea,KOR,2000,Sydney,Synchronized Swimming,Synchronized Swimming Women's Duet,No medal,False
Kim Mi-jin-su,F,South Korea,KOR,1988,Seoul,Synchronized Swimming,Synchronized Swimming Women's Solo,No medal,True
Kim Mi-jin-su,F,South Korea,KOR,1988,Seoul,Synchronized Swimming,Synchronized Swimming Women's Duet,No medal,True
Kim Seong-eun,F,South Korea,KOR,2004,Athina,Synchronized Swimming,Synchronized Swimming Women's Duet,No medal,False
Park Hyeon-ha,F,South Korea,KOR,2012,London,Synchronized Swimming,Synchronized Swimming Women's Duet,No medal,False
Park Hyeon-seon,F,South Korea,KOR,2012,London,Synchronized Swimming,Synchronized Swimming Women's Duet,No medal,False
Yu Na-mi,F,South Korea,KOR,2000,Sydney,Synchronized Swimming,Synchronized Swimming Women's Duet,No medal,True
Yu Na-mi,F,South Korea,KOR,2004,Athina,Synchronized Swimming,Synchronized Swimming Women's Duet,No medal,True
