Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Yennifer Salazar,F,Venezuela,VEN,2016,Rio de Janeiro,Cycling,"Cycling Women's Road Race, Individual",No medal,Cycling,CTR,False,True
Danielys Buitriag,F,Venezuela,VEN,2008,Beijing,Cycling,"Cycling Women's Road Race, Individual",No medal,Cycling,CTR,True,True
Danielys Buitriag,F,Venezuela,VEN,2012,London,Cycling,"Cycling Women's Road Race, Individual",No medal,Cycling,CTR,True,False
Angie Garca,F,Venezuela,VEN,2008,Beijing,Cycling,"Cycling Women's Road Race, Individual",No medal,Cycling,CTR,True,True
Angie Garca,F,Venezuela,VEN,2012,London,Cycling,Cycling Women's Omnium,No medal,Cycling,CTR,True,False
Angie Garca,F,Venezuela,VEN,2016,Rio de Janeiro,Cycling,Cycling Women's Omnium,No medal,Cycling,CTR,True,False
Stefany Mendoza,F,Venezuela,VEN,2012,London,Cycling,Cycling Women's BMX,No medal,Cycling,CTR,True,True
Stefany Mendoza,F,Venezuela,VEN,2016,Rio de Janeiro,Cycling,Cycling Women's BMX,Bronze,Cycling,CTR,True,False
Daniela Chirinos,F,Venezuela,VEN,1992,Barcelona,Cycling,Cycling Women's Sprint,No medal,Cycling,CTR,True,True
Daniela Chirinos,F,Venezuela,VEN,1996,Atlanta,Cycling,Cycling Women's Sprint,No medal,Cycling,CTR,True,False
Daniela Chirinos,F,Venezuela,VEN,1996,Atlanta,Cycling,Cycling Women's Points Race,No medal,Cycling,CTR,True,False
Daniela Chirinos,F,Venezuela,VEN,2000,Sydney,Cycling,Cycling Women's Sprint,No medal,Cycling,CTR,True,False
Daniela Chirinos,F,Venezuela,VEN,2000,Sydney,Cycling,Cycling Women's 500 metres Time Trial,No medal,Cycling,CTR,True,False
Daniela Chirinos,F,Venezuela,VEN,2004,Athina,Cycling,Cycling Women's Sprint,No medal,Cycling,CTR,True,False
Daniela Chirinos,F,Venezuela,VEN,2012,London,Cycling,Cycling Women's Sprint,No medal,Cycling,CTR,True,False
Daniela Chirinos,F,Venezuela,VEN,2012,London,Cycling,Cycling Women's Keirin,No medal,Cycling,CTR,True,False
Daniela Chirinos,F,Venezuela,VEN,2012,London,Cycling,Cycling Women's Team Sprint,No medal,Cycling,CTR,True,False
Mariaesthela Vilera,F,Venezuela,VEN,2012,London,Cycling,Cycling Women's Team Sprint,No medal,Cycling,CTR,False,True
