Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Arsenii Batahov,M,Ukraine,UKR,2024,Paris,Football,Men,No medal,Men,FBL,False,True
Maksym Braharu,M,Ukraine,UKR,2024,Paris,Football,Men,No medal,Men,FBL,False,True
Kiril Fesiun,M,Ukraine,UKR,2024,Paris,Football,Men,No medal,Men,FBL,False,True
Dmytro Kryskiv,M,Ukraine,UKR,2024,Paris,Football,Men,No medal,Men,FBL,False,True
Oleksandr Martyniuk,M,Ukraine,UKR,2024,Paris,Football,Men,No medal,Men,FBL,False,True
Mykola Mykhailenko,M,Ukraine,UKR,2024,Paris,Football,Men,No medal,Men,FBL,False,True
Oleh Ocheretko,M,Ukraine,UKR,2024,Paris,Football,Men,No medal,Men,FBL,False,True
Valentyn Rubchynskyi,M,Ukraine,UKR,2024,Paris,Football,Men,No medal,Men,FBL,False,True
Volodymyr Saliuk,M,Ukraine,UKR,2024,Paris,Football,Men,No medal,Men,FBL,False,True
Danylo Sikan,M,Ukraine,UKR,2024,Paris,Football,Men,No medal,Men,FBL,False,True
Oleksii Sych,M,Ukraine,UKR,2024,Paris,Football,Men,No medal,Men,FBL,False,True
Maksym Talovierov,M,Ukraine,UKR,2024,Paris,Football,Men,No medal,Men,FBL,False,True
Georgiy Yermakov,M,Ukraine,UKR,2024,Paris,Football,Men,No medal,Men,FBL,False,True
Maksym Khlan,M,Ukraine,UKR,2024,Paris,Football,Men,No medal,Men,FBL,False,True
Ihor Krasnopir,M,Ukraine,UKR,2024,Paris,Football,Men,No medal,Men,FBL,False,True
Vladyslav Veleten,M,Ukraine,UKR,2024,Paris,Football,Men,No medal,Men,FBL,False,True
Oleh Fedor,M,Ukraine,UKR,2024,Paris,Football,Men,No medal,Men,FBL,False,True
Illia Krupskyi,M,Ukraine,UKR,2024,Paris,Football,Men,No medal,Men,FBL,False,True
