Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Valentina Aleksandrova,F,Bulgaria,BUL,1980,Moskva,Rowing,Rowing Women's Coxed Eights,No medal,False
Verka Aleksieva,F,Bulgaria,BUL,1976,Montreal,Rowing,Rowing Women's Coxed Quadruple Sculls,No medal,False
Galina Anakhrieva,F,Bulgaria,BUL,1988,Seoul,Rowing,Rowing Women's Quadruple Sculls,No medal,True
Galina Anakhrieva,F,Bulgaria,BUL,1992,Barcelona,Rowing,Rowing Women's Quadruple Sculls,No medal,True
Ani Bakova,F,Bulgaria,BUL,1980,Moskva,Rowing,Rowing Women's Coxed Quadruple Sculls,Bronze,False
Lalka Berberova,F,Bulgaria,BUL,1988,Seoul,Rowing,Rowing Women's Coxless Pairs,Silver,True
Lalka Berberova,F,Bulgaria,BUL,1992,Barcelona,Rowing,Rowing Women's Quadruple Sculls,No medal,True
Lalka Berberova,F,Bulgaria,BUL,1992,Barcelona,Rowing,Rowing Women's Coxless Fours,No medal,True
Rumelyana Stefanova,F,Bulgaria,BUL,1980,Moskva,Rowing,Rowing Women's Coxed Quadruple Sculls,Bronze,False
Anet-Jacqueline Buschmann,F,Bulgaria,BUL,2004,Athina,Rowing,Rowing Women's Double Sculls,No medal,False
Anna Chuk,F,Bulgaria,BUL,2004,Athina,Rowing,Rowing Women's Coxless Pairs,No medal,False
Viktoriya Dimitrova,F,Bulgaria,BUL,2000,Sydney,Rowing,Rowing Women's Lightweight Double Sculls,No medal,False
Svetla Durchova,F,Bulgaria,BUL,1988,Seoul,Rowing,Rowing Women's Coxed Fours,No medal,False
Rumyana Dzhadzharova-neykova,F,Bulgaria,BUL,1992,Barcelona,Rowing,Rowing Women's Quadruple Sculls,No medal,True
Rumyana Dzhadzharova-neykova,F,Bulgaria,BUL,1996,Atlanta,Rowing,Rowing Women's Single Sculls,No medal,True
Rumyana Dzhadzharova-neykova,F,Bulgaria,BUL,2000,Sydney,Rowing,Rowing Women's Single Sculls,Silver,True
Rumyana Dzhadzharova-neykova,F,Bulgaria,BUL,2004,Athina,Rowing,Rowing Women's Single Sculls,Bronze,True
Rumyana Dzhadzharova-neykova,F,Bulgaria,BUL,2008,Beijing,Rowing,Rowing Women's Single Sculls,Gold,True
Nadiya Filipova,F,Bulgaria,BUL,1980,Moskva,Rowing,Rowing Women's Coxed Fours,Silver,False
Ani (eftimova-),F,Bulgaria,BUL,1980,Moskva,Rowing,Rowing Women's Coxed Quadruple Sculls,Bronze,False
