Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Thomas Arbuthnott,M,New Zealand,NZL,1936,Berlin,Boxing,Boxing Men's Welterweight,No medal,False
Kevin Barry,M,New Zealand,NZL,1984,Los Angeles,Boxing,Boxing Men's Light-Heavyweight,Silver,False
Alfred Cleverley,M,New Zealand,NZL,1928,Amsterdam,Boxing,Boxing Men's Light-Heavyweight,No medal,False
Robert Colley,M,New Zealand,NZL,1976,Montreal,Boxing,Boxing Men's Light-Welterweight,No medal,False
Garth Silva,M,New Zealand,NZL,1996,Atlanta,Boxing,Boxing Men's Heavyweight,No medal,False
Thomas Donovan,M,New Zealand,NZL,1956,Melbourne,Boxing,Boxing Men's Lightweight,No medal,True
Thomas Donovan,M,New Zealand,NZL,1964,Tokyo,Boxing,Boxing Men's Lightweight,No medal,True
Sililo Manuele,M,New Zealand,NZL,1992,Barcelona,Boxing,Boxing Men's Light-Middleweight,No medal,False
Graham Finlay,M,New Zealand,NZL,1956,Melbourne,Boxing,Boxing Men's Welterweight,No medal,False
Norman Fisher,M,New Zealand,NZL,1936,Berlin,Boxing,Boxing Men's Lightweight,No medal,False
Clarence Gordon,M,New Zealand,NZL,1936,Berlin,Boxing,Boxing Men's Featherweight,No medal,False
Colin Goslin,M,New Zealand,NZL,1948,London,Boxing,Boxing Men's Featherweight,No medal,False
David Jackson,M,New Zealand,NZL,1976,Montreal,Boxing,Boxing Men's Welterweight,No medal,False
Michael Kenny,M,New Zealand,NZL,1984,Los Angeles,Boxing,Boxing Men's Heavyweight,No medal,False
Albert Lowe,M,New Zealand,NZL,1932,Los Angeles,Boxing,Boxing Men's Middleweight,No medal,False
Brian Maunsell,M,New Zealand,NZL,1964,Tokyo,Boxing,Boxing Men's Light-Welterweight,No medal,False
Edward Morgan,M,New Zealand,NZL,1928,Amsterdam,Boxing,Boxing Men's Welterweight,Gold,False
Soulan (rikihana-),M,New Zealand,NZL,2004,Athina,Boxing,Boxing Men's Light-Heavyweight,No medal,False
Robert Purdie,M,New Zealand,NZL,1932,Los Angeles,Boxing,Boxing Men's Lightweight,No medal,False
Charles Purdy,M,New Zealand,NZL,1924,Paris,Boxing,Boxing Men's Lightweight,No medal,False
Jeffrey Rackley,M,New Zealand,NZL,1972,Munich,Boxing,Boxing Men's Welterweight,No medal,False
Patrick Ryan,M,New Zealand,NZL,1972,Munich,Boxing,Boxing Men's Featherweight,No medal,False
Thomas Shailer,M,New Zealand,NZL,1992,Barcelona,Boxing,Boxing Men's Light-Welterweight,No medal,False
Angus Shelford,M,New Zealand,NZL,2000,Sydney,Boxing,Boxing Men's Super-Heavyweight,No medal,False
Harold Thomas,M,New Zealand,NZL,1932,Los Angeles,Boxing,Boxing Men's Welterweight,No medal,False
"Mafaufau ""tua""",M,New Zealand,NZL,1992,Barcelona,Boxing,Boxing Men's Heavyweight,Bronze,False
David Nyika,M,New Zealand,NZL,2020,Tokyo,Boxing,Men's Heavy (81-91kg),Bronze,False
