Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Elider Beitar,M,Colombia,COL,2008,Beijing,Boxing,Boxing Men's Light-Heavyweight,No medal,False
Leonidas Asprilla,M,Colombia,COL,1976,Montreal,Boxing,Boxing Men's Lightweight,No medal,False
Bonifacio Vila,M,Colombia,COL,1972,Munich,Boxing,Boxing Men's Light-Middleweight,No medal,False
Ceiber Segura,M,Colombia,COL,2016,Rio de Janeiro,Boxing,Boxing Men's Flyweight,No medal,False
Eduardo Barragan,M,Colombia,COL,1972,Munich,Boxing,Boxing Men's Bantamweight,No medal,False
Francisco Espitia,M,Colombia,COL,2000,Sydney,Boxing,Boxing Men's Welterweight,No medal,False
Sandalio Calderon,M,Colombia,COL,1976,Montreal,Boxing,Boxing Men's Featherweight,No medal,False
Prudencio Cardona,M,Colombia,COL,1972,Munich,Boxing,Boxing Men's Light-Flyweight,No medal,False
Juan Palacio,M,Colombia,COL,2016,Rio de Janeiro,Boxing,Boxing Men's Light-Heavyweight,No medal,False
Edwin Tejedor,M,Colombia,COL,1992,Barcelona,Boxing,Boxing Men's Light-Welterweight,No medal,False
Jos Lazo,M,Colombia,COL,2000,Sydney,Boxing,Boxing Men's Lightweight,No medal,False
Dario Berrio,M,Colombia,COL,1996,Atlanta,Boxing,Boxing Men's Light-Welterweight,No medal,False
Oscar Berro,M,Colombia,COL,2004,Athina,Boxing,Boxing Men's Flyweight,No medal,False
Luis Godoy,M,Colombia,COL,1976,Montreal,Boxing,Boxing Men's Light-Welterweight,No medal,False
Hernn Zuiga,M,Colombia,COL,1984,Los Angeles,Boxing,Boxing Men's Lightweight,No medal,False
Delvis Blanco,M,Colombia,COL,2008,Beijing,Boxing,Boxing Men's Heavyweight,No medal,False
Jorge Rocha,M,Colombia,COL,1988,Seoul,Boxing,Boxing Men's Bantamweight,Bronze,False
Andrs Villalba,M,Colombia,COL,2000,Sydney,Boxing,Boxing Men's Featherweight,No medal,False
Eduard Campo,M,Colombia,COL,2012,London,Boxing,Boxing Men's Lightweight,No medal,False
Yurberjen Rivas,M,Colombia,COL,2016,Rio de Janeiro,Boxing,Boxing Men's Light-Flyweight,Silver,False
Carlos Mejia,M,Colombia,COL,1976,Montreal,Boxing,Boxing Men's Welterweight,No medal,False
Beibis Polo,M,Colombia,COL,1996,Atlanta,Boxing,Boxing Men's Light-Flyweight,No medal,False
lvaro Mercado,M,Colombia,COL,1984,Los Angeles,Boxing,Boxing Men's Flyweight,No medal,False
Jeysson Varela,M,Colombia,COL,2012,London,Boxing,Boxing Men's Light-Heavyweight,No medal,False
Simon Mejia,M,Colombia,COL,1988,Seoul,Boxing,Boxing Men's Flyweight,No medal,False
Jos Mosquera,M,Colombia,COL,2004,Athina,Boxing,Boxing Men's Lightweight,No medal,False
Juan Aguinaga,M,Colombia,COL,2004,Athina,Boxing,Boxing Men's Welterweight,No medal,False
Virgilio Meza,M,Colombia,COL,1976,Montreal,Boxing,Boxing Men's Flyweight,No medal,False
Alfonso Prez,M,Colombia,COL,1972,Munich,Boxing,Boxing Men's Lightweight,Bronze,False
Calixto Prez,M,Colombia,COL,1972,Munich,Boxing,Boxing Men's Flyweight,No medal,False
Darley Ballesta,M,Colombia,COL,2008,Beijing,Boxing,Boxing Men's Lightweight,No medal,False
Jess Llerena,M,Colombia,COL,1992,Barcelona,Boxing,Boxing Men's Bantamweight,No medal,False
Robinson Tamara,M,Colombia,COL,1984,Los Angeles,Boxing,Boxing Men's Bantamweight,No medal,False
Likar Concha,M,Colombia,COL,2004,Athina,Boxing,Boxing Men's Featherweight,No medal,False
Luis Zubieta,M,Colombia,COL,1992,Barcelona,Boxing,Boxing Men's Light-Flyweight,No medal,False
Daniel Torres,M,Colombia,COL,1996,Atlanta,Boxing,Boxing Men's Flyweight,No medal,False
scar Torres,M,Colombia,COL,2008,Beijing,Boxing,Boxing Men's Super-Heavyweight,No medal,False
Clemente Prez,M,Colombia,COL,1972,Munich,Boxing,Boxing Men's Featherweight,Bronze,False
Jonathan Preciado,M,Colombia,COL,2008,Beijing,Boxing,Boxing Men's Bantamweight,No medal,False
Carlos Paternina,M,Colombia,COL,2004,Athina,Boxing,Boxing Men's Light-Flyweight,No medal,False
Francisco Casseres,M,Colombia,COL,1984,Los Angeles,Boxing,Boxing Men's Light-Flyweight,No medal,False
Marcos Berrio,M,Colombia,COL,1996,Atlanta,Boxing,Boxing Men's Bantamweight,No medal,False
Emilio Villa,M,Colombia,COL,1972,Munich,Boxing,Boxing Men's Light-Welterweight,No medal,False
Csar Aldaa,M,Colombia,COL,2012,London,Boxing,Boxing Men's Light-Welterweight,No medal,False
Jorge Palacios,M,Colombia,COL,2016,Rio de Janeiro,Boxing,Boxing Men's Middleweight,No medal,False
Rafael Medrano,M,Colombia,COL,1984,Los Angeles,Boxing,Boxing Men's Featherweight,No medal,False
David Avila,M,Colombia,COL,2020,Tokyo,Boxing,Men's Feather (52-57kg),No medal,False
Herney Martinez,M,Colombia,COL,2020,Tokyo,Boxing,Men's Fly (48-52kg),No medal,False
Camilo Salcedo,M,Colombia,COL,2020,Tokyo,Boxing,Men's Super Heavy (+91kg),No medal,False
Luis Vivas,M,Colombia,COL,2020,Tokyo,Boxing,Men's Light Heavy (75-81kg),No medal,False
Leandro Gonzalez,M,Colombia,COL,2024,Paris,Boxing,Men's 57kg,No medal,False
