Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Mikaela Antikatzidis,F,Greece,GRE,2000,Sydney,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",No medal,True
Mikaela Antikatzidis,F,Greece,GRE,2004,Athina,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",No medal,True
Emmanouela Athanasiadi,F,Greece,GRE,2004,Athina,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal,True
Emmanouela Athanasiadi,F,Greece,GRE,2004,Athina,Equestrianism,"Equestrianism Mixed Jumping, Team",No medal,True
Gerta Lehmann,F,Greece,GRE,2004,Athina,Equestrianism,"Equestrianism Mixed Dressage, Individual",No medal,False
Hannah Roberson-mytilinaiou,F,Greece,GRE,2004,Athina,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal,True
Hannah Roberson-mytilinaiou,F,Greece,GRE,2004,Athina,Equestrianism,"Equestrianism Mixed Jumping, Team",No medal,True
Alexandra Sourla,F,Greece,GRE,2004,Athina,Equestrianism,"Equestrianism Mixed Dressage, Individual",No medal,False
Danai Tsatsou,F,Greece,GRE,2004,Athina,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal,True
Danai Tsatsou,F,Greece,GRE,2004,Athina,Equestrianism,"Equestrianism Mixed Jumping, Team",No medal,True
