Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Chang Yen-shu,M,Chinese Taipei,TPE,2000,Sydney,Table Tennis,Table Tennis Men's Singles,No medal,Table,TTE,True,True
Chang Yen-shu,M,Chinese Taipei,TPE,2000,Sydney,Table Tennis,Table Tennis Men's Doubles,No medal,Table,TTE,True,True
Chang Yen-shu,M,Chinese Taipei,TPE,2008,Beijing,Table Tennis,Table Tennis Men's Team,No medal,Table,TTE,True,False
Chen Chien-an,M,Chinese Taipei,TPE,2016,Rio de Janeiro,Table Tennis,Table Tennis Men's Singles,No medal,Table,TTE,True,True
Chen Chien-an,M,Chinese Taipei,TPE,2016,Rio de Janeiro,Table Tennis,Table Tennis Men's Team,No medal,Table,TTE,True,True
Chiang Hung-chieh,M,Chinese Taipei,TPE,2016,Rio de Janeiro,Table Tennis,Table Tennis Men's Team,No medal,Table,TTE,False,True
Chiang Peng-lung,M,Chinese Taipei,TPE,1996,Atlanta,Table Tennis,Table Tennis Men's Singles,No medal,Table,TTE,True,True
Chiang Peng-lung,M,Chinese Taipei,TPE,1996,Atlanta,Table Tennis,Table Tennis Men's Doubles,No medal,Table,TTE,True,True
Chiang Peng-lung,M,Chinese Taipei,TPE,2000,Sydney,Table Tennis,Table Tennis Men's Singles,No medal,Table,TTE,True,False
Chiang Peng-lung,M,Chinese Taipei,TPE,2000,Sydney,Table Tennis,Table Tennis Men's Doubles,No medal,Table,TTE,True,False
Chiang Peng-lung,M,Chinese Taipei,TPE,2004,Athina,Table Tennis,Table Tennis Men's Singles,No medal,Table,TTE,True,False
Chiang Peng-lung,M,Chinese Taipei,TPE,2004,Athina,Table Tennis,Table Tennis Men's Doubles,No medal,Table,TTE,True,False
Chiang Peng-lung,M,Chinese Taipei,TPE,2008,Beijing,Table Tennis,Table Tennis Men's Singles,No medal,Table,TTE,True,False
Chiang Peng-lung,M,Chinese Taipei,TPE,2008,Beijing,Table Tennis,Table Tennis Men's Team,No medal,Table,TTE,True,False
Chih Chin-long,M,Chinese Taipei,TPE,1988,Seoul,Table Tennis,Table Tennis Men's Singles,No medal,Table,TTE,False,True
Chuang Chih-yuan,M,Chinese Taipei,TPE,2004,Athina,Table Tennis,Table Tennis Men's Singles,No medal,Table,TTE,True,True
Chuang Chih-yuan,M,Chinese Taipei,TPE,2004,Athina,Table Tennis,Table Tennis Men's Doubles,No medal,Table,TTE,True,True
Chuang Chih-yuan,M,Chinese Taipei,TPE,2008,Beijing,Table Tennis,Table Tennis Men's Singles,No medal,Table,TTE,True,False
Chuang Chih-yuan,M,Chinese Taipei,TPE,2008,Beijing,Table Tennis,Table Tennis Men's Team,No medal,Table,TTE,True,False
Chuang Chih-yuan,M,Chinese Taipei,TPE,2012,London,Table Tennis,Table Tennis Men's Singles,No medal,Table,TTE,True,False
Chuang Chih-yuan,M,Chinese Taipei,TPE,2016,Rio de Janeiro,Table Tennis,Table Tennis Men's Singles,No medal,Table,TTE,True,False
Chuang Chih-yuan,M,Chinese Taipei,TPE,2016,Rio de Janeiro,Table Tennis,Table Tennis Men's Team,No medal,Table,TTE,True,False
Huang Huei-chieh,M,Chinese Taipei,TPE,1988,Seoul,Table Tennis,Table Tennis Men's Singles,No medal,Table,TTE,False,True
Wu Wen-chia,M,Chinese Taipei,TPE,1988,Seoul,Table Tennis,Table Tennis Men's Singles,No medal,Table,TTE,True,True
Wu Wen-chia,M,Chinese Taipei,TPE,1996,Atlanta,Table Tennis,Table Tennis Men's Doubles,No medal,Table,TTE,True,False
An Chen,M,Chinese Taipei,TPE,2020,Tokyo,Table Tennis,Men's Team,No medal,Men's,TTE,False,True
Yuan Chuang,M,Chinese Taipei,TPE,2020,Tokyo,Table Tennis,Men's Singles,No medal,Men's,TTE,True,True
Yuan Chuang,M,Chinese Taipei,TPE,2020,Tokyo,Table Tennis,Men's Team,No medal,Men's,TTE,True,True
Ju Lin,M,Chinese Taipei,TPE,2020,Tokyo,Table Tennis,Men's Singles,No medal,Men's,TTE,True,True
Ju Lin,M,Chinese Taipei,TPE,2020,Tokyo,Table Tennis,Mixed Doubles Team,Bronze,Mixed,TTE,True,True
Ju Lin,M,Chinese Taipei,TPE,2020,Tokyo,Table Tennis,Men's Team,No medal,Men's,TTE,True,True
Yun-ju Lin,M,Chinese Taipei,TPE,2024,Paris,Table Tennis,Men's Singles,No medal,Men's,TTE,True,True
Yun-ju Lin,M,Chinese Taipei,TPE,2024,Paris,Table Tennis,Men's Team,No medal,Men's,TTE,True,True
Yun-ju Lin,M,Chinese Taipei,TPE,2024,Paris,Table Tennis,Mixed Doubles,No medal,Mixed,TTE,True,True
Chih-yuan Chuang,M,Chinese Taipei,TPE,2024,Paris,Table Tennis,Men's Team,No medal,Men's,TTE,False,True
Cheng-jui Kao,M,Chinese Taipei,TPE,2024,Paris,Table Tennis,Men's Singles,No medal,Men's,TTE,True,True
Cheng-jui Kao,M,Chinese Taipei,TPE,2024,Paris,Table Tennis,Men's Team,No medal,Men's,TTE,True,True
