Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Adam Adamczyk,M,Poland,POL,1972,Munich,Judo,Judo Men's Middleweight,No medal,True
Adam Adamczyk,M,Poland,POL,1976,Montreal,Judo,Judo Men's Middleweight,No medal,True
Tomasz Adamiec,M,Poland,POL,2008,Beijing,Judo,Judo Men's Half-Lightweight,No medal,True
Tomasz Adamiec,M,Poland,POL,2012,London,Judo,Judo Men's Lightweight,No medal,True
Edward Alknin,M,Poland,POL,1980,Moskva,Judo,Judo Men's Lightweight,No medal,False
Andrzej Basik,M,Poland,POL,1988,Seoul,Judo,Judo Men's Heavyweight,No medal,False
Jacek Beutler,M,Poland,POL,1988,Seoul,Judo,Judo Men's Half-Heavyweight,No medal,False
Wiesaw Bach,M,Poland,POL,1988,Seoul,Judo,Judo Men's Lightweight,No medal,True
Wiesaw Bach,M,Poland,POL,1992,Barcelona,Judo,Judo Men's Lightweight,No medal,True
Jarosaw Brawata,M,Poland,POL,1980,Moskva,Judo,Judo Men's Half-Middleweight,No medal,False
Marian Donat,M,Poland,POL,1980,Moskva,Judo,Judo Men's Extra-Lightweight,No medal,False
Grzegorz Eitel,M,Poland,POL,2004,Athina,Judo,Judo Men's Heavyweight,No medal,False
Krzysztof Kamiski,M,Poland,POL,1992,Barcelona,Judo,Judo Men's Half-Middleweight,No medal,False
Piotr Kamrowski,M,Poland,POL,1992,Barcelona,Judo,Judo Men's Extra-Lightweight,No medal,True
Piotr Kamrowski,M,Poland,POL,1996,Atlanta,Judo,Judo Men's Extra-Lightweight,No medal,True
Ireneusz Kiejda,M,Poland,POL,1988,Seoul,Judo,Judo Men's Extra-Lightweight,No medal,False
Robert Krawczyk,M,Poland,POL,2000,Sydney,Judo,Judo Men's Half-Middleweight,No medal,True
Robert Krawczyk,M,Poland,POL,2004,Athina,Judo,Judo Men's Half-Middleweight,No medal,True
Robert Krawczyk,M,Poland,POL,2008,Beijing,Judo,Judo Men's Half-Middleweight,No medal,True
Rafa Kubacki,M,Poland,POL,1992,Barcelona,Judo,Judo Men's Heavyweight,No medal,True
Rafa Kubacki,M,Poland,POL,1996,Atlanta,Judo,Judo Men's Heavyweight,No medal,True
Rafa Kubacki,M,Poland,POL,2000,Sydney,Judo,Judo Men's Heavyweight,No medal,True
Krzysztof Kurczyna,M,Poland,POL,1980,Moskva,Judo,Judo Men's Middleweight,No medal,False
Waldemar Legie,M,Poland,POL,1988,Seoul,Judo,Judo Men's Half-Middleweight,Gold,True
Waldemar Legie,M,Poland,POL,1992,Barcelona,Judo,Judo Men's Middleweight,Gold,True
Jarosaw Lewak,M,Poland,POL,1996,Atlanta,Judo,Judo Men's Half-Lightweight,No medal,True
Jarosaw Lewak,M,Poland,POL,2000,Sydney,Judo,Judo Men's Lightweight,No medal,True
Wodzimierz Lewin,M,Poland,POL,1972,Munich,Judo,Judo Men's Half-Heavyweight,No medal,False
Przemysaw Matyjaszek,M,Poland,POL,2004,Athina,Judo,Judo Men's Middleweight,No medal,True
Przemysaw Matyjaszek,M,Poland,POL,2008,Beijing,Judo,Judo Men's Half-Heavyweight,No medal,True
Pawe Nastula,M,Poland,POL,1992,Barcelona,Judo,Judo Men's Half-Heavyweight,No medal,True
Pawe Nastula,M,Poland,POL,1996,Atlanta,Judo,Judo Men's Half-Heavyweight,Gold,True
Pawe Nastula,M,Poland,POL,2000,Sydney,Judo,Judo Men's Half-Heavyweight,No medal,True
Dariusz Nowakowski,M,Poland,POL,1980,Moskva,Judo,Judo Men's Half-Heavyweight,No medal,False
Janusz Pawowski,M,Poland,POL,1980,Moskva,Judo,Judo Men's Half-Lightweight,Bronze,True
Janusz Pawowski,M,Poland,POL,1988,Seoul,Judo,Judo Men's Half-Lightweight,Silver,True
Marek Pisula,M,Poland,POL,1996,Atlanta,Judo,Judo Men's Middleweight,No medal,False
Antoni Reiter,M,Poland,POL,1976,Montreal,Judo,Judo Men's Half-Heavyweight,No medal,False
Wojciech Reszko,M,Poland,POL,1980,Moskva,Judo,Judo Men's Heavyweight,No medal,True
Wojciech Reszko,M,Poland,POL,1980,Moskva,Judo,Judo Men's Open Class,No medal,True
Maciej Sarnacki,M,Poland,POL,2016,Rio de Janeiro,Judo,Judo Men's Heavyweight,No medal,True
Marian Standowicz,M,Poland,POL,1976,Montreal,Judo,Judo Men's Lightweight,No medal,False
Marian Taaj,M,Poland,POL,1972,Munich,Judo,Judo Men's Lightweight,No medal,True
Marian Taaj,M,Poland,POL,1976,Montreal,Judo,Judo Men's Half-Middleweight,Bronze,True
Krzysztof Wikomirski,M,Poland,POL,2004,Athina,Judo,Judo Men's Lightweight,No medal,True
Krzysztof Wikomirski,M,Poland,POL,2008,Beijing,Judo,Judo Men's Lightweight,No medal,True
Krzysztof Wojdan,M,Poland,POL,1996,Atlanta,Judo,Judo Men's Lightweight,No medal,False
Janusz Wojnarowicz,M,Poland,POL,2008,Beijing,Judo,Judo Men's Heavyweight,No medal,True
Janusz Wojnarowicz,M,Poland,POL,2012,London,Judo,Judo Men's Heavyweight,No medal,True
Bronisaw Wokowicz,M,Poland,POL,1996,Atlanta,Judo,Judo Men's Half-Middleweight,No medal,False
Pawe Zagrodnik,M,Poland,POL,2012,London,Judo,Judo Men's Half-Lightweight,No medal,False
Antoni Zajkowski,M,Poland,POL,1972,Munich,Judo,Judo Men's Half-Middleweight,Silver,False
Waldemar Zausz,M,Poland,POL,1976,Montreal,Judo,Judo Men's Heavyweight,No medal,True
Waldemar Zausz,M,Poland,POL,1976,Montreal,Judo,Judo Men's Open Class,No medal,True
Piotr Kuczera,M,Poland,POL,2020,Tokyo,Judo,Men -90 kg,No medal,True
Maciej Sarnacki,M,Poland,POL,2020,Tokyo,Judo,Men +100 kg,No medal,True
Adam Stodolski,M,Poland,POL,2024,Paris,Judo,Men -73 kg,No medal,False
Piotr Kuczera,M,Poland,POL,2024,Paris,Judo,Men -100 kg,No medal,True
