Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Caroline Ashton,F,United States,USA,1972,Munich,Canoeing,"Canoeing Women's Kayak Singles, Slalom",No medal,False
Dana (chladkov-),F,United States,USA,1992,Barcelona,Canoeing,"Canoeing Women's Kayak Singles, Slalom",Bronze,True
Dana (chladkov-),F,United States,USA,1996,Atlanta,Canoeing,"Canoeing Women's Kayak Singles, Slalom",Silver,True
Kathryn Colin,F,United States,USA,2000,Sydney,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",No medal,True
Kathryn Colin,F,United States,USA,2000,Sydney,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",No medal,True
Kathryn Colin,F,United States,USA,2004,Athina,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",No medal,True
Kathryn Colin,F,United States,USA,2004,Athina,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",No medal,True
Sheila (-doyle),F,United States,USA,1984,Los Angeles,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",No medal,True
Sheila (-doyle),F,United States,USA,1984,Los Angeles,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",No medal,True
Sheila (-doyle),F,United States,USA,1988,Seoul,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",No medal,True
Sheila (-doyle),F,United States,USA,1988,Seoul,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",No medal,True
Sheila (-doyle),F,United States,USA,1992,Barcelona,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",No medal,True
Sheila (-doyle),F,United States,USA,1992,Barcelona,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",No medal,True
Heather Corrie,F,United States,USA,2008,Beijing,Canoeing,"Canoeing Women's Kayak Singles, Slalom",No medal,False
Shirley Dery-batlik,F,United States,USA,1984,Los Angeles,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",No medal,True
Shirley Dery-batlik,F,United States,USA,1984,Los Angeles,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",No medal,True
Shirley Dery-batlik,F,United States,USA,1988,Seoul,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",No medal,True
Mary Duchai,F,United States,USA,1960,Roma,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",No medal,False
Francine Fox,F,United States,USA,1964,Tokyo,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Silver,False
Rebecca Giddens,F,United States,USA,2000,Sydney,Canoeing,"Canoeing Women's Kayak Singles, Slalom",No medal,True
Rebecca Giddens,F,United States,USA,2004,Athina,Canoeing,"Canoeing Women's Kayak Singles, Slalom",Silver,True
Cynthia (-wall),F,United States,USA,1972,Munich,Canoeing,"Canoeing Women's Kayak Singles, Slalom",No medal,False
Maylon Hanold,F,United States,USA,1992,Barcelona,Canoeing,"Canoeing Women's Kayak Singles, Slalom",No medal,False
Alexandra (bernhart-),F,United States,USA,1992,Barcelona,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",No medal,True
