Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Marieta Gotfryd,F,Poland,POL,2008,Beijing,Weightlifting,Weightlifting Women's Lightweight,No medal,Weightlifting,WLF,False
Marzena Karpiska,F,Poland,POL,2008,Beijing,Weightlifting,Weightlifting Women's Flyweight,No medal,Weightlifting,WLF,False
Aleksandra Klejnowska-krzywaska,F,Poland,POL,2000,Sydney,Weightlifting,Weightlifting Women's Lightweight,No medal,Weightlifting,WLF,True
Aleksandra Klejnowska-krzywaska,F,Poland,POL,2004,Athina,Weightlifting,Weightlifting Women's Lightweight,No medal,Weightlifting,WLF,True
Aleksandra Klejnowska-krzywaska,F,Poland,POL,2008,Beijing,Weightlifting,Weightlifting Women's Lightweight,No medal,Weightlifting,WLF,True
Aleksandra Klejnowska-krzywaska,F,Poland,POL,2012,London,Weightlifting,Weightlifting Women's Featherweight,No medal,Weightlifting,WLF,True
Joanna Ochowska,F,Poland,POL,2012,London,Weightlifting,Weightlifting Women's Featherweight,No medal,Weightlifting,WLF,False
Dominika Misterska-zasowska,F,Poland,POL,2008,Beijing,Weightlifting,Weightlifting Women's Middleweight,No medal,Weightlifting,WLF,False
Ewa Mizdal,F,Poland,POL,2012,London,Weightlifting,Weightlifting Women's Heavyweight,No medal,Weightlifting,WLF,False
Patrycja Piechowiak,F,Poland,POL,2016,Rio de Janeiro,Weightlifting,Weightlifting Women's Light-Heavyweight,No medal,Weightlifting,WLF,False
Beata Prei,F,Poland,POL,2000,Sydney,Weightlifting,Weightlifting Women's Light-Heavyweight,No medal,Weightlifting,WLF,False
Agata Wrbel,F,Poland,POL,2000,Sydney,Weightlifting,Weightlifting Women's Super-Heavyweight,Silver,Weightlifting,WLF,True
Agata Wrbel,F,Poland,POL,2004,Athina,Weightlifting,Weightlifting Women's Super-Heavyweight,Bronze,Weightlifting,WLF,True
Joanna Lochowska,F,Poland,POL,2020,Tokyo,Weightlifting,Women's 55kg,No medal,Women's,WLF,False
Weronika Zielinska,F,Poland,POL,2024,Paris,Weightlifting,Women's 81kg,No medal,Women's,WLF,False
