Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Bernd Anders,M,East Germany,GDR,1968,Mexico City,Boxing,Boxing Men's Heavyweight,No medal,Boxing,BOX,False,True
Jochen Bachfeld,M,East Germany,GDR,1972,Munich,Boxing,Boxing Men's Featherweight,No medal,Boxing,BOX,True,True
Jochen Bachfeld,M,East Germany,GDR,1976,Montreal,Boxing,Boxing Men's Welterweight,Gold,Boxing,BOX,True,False
Herbert Bauch,M,East Germany,GDR,1980,Moskva,Boxing,Boxing Men's Light-Heavyweight,Bronze,Boxing,BOX,False,True
Mario Behrendt,M,East Germany,GDR,1980,Moskva,Boxing,Boxing Men's Bantamweight,No medal,Boxing,BOX,False,True
Ulrich Beyer,M,East Germany,GDR,1972,Munich,Boxing,Boxing Men's Light-Welterweight,No medal,Boxing,BOX,True,True
Ulrich Beyer,M,East Germany,GDR,1976,Montreal,Boxing,Boxing Men's Light-Welterweight,No medal,Boxing,BOX,True,False
Hans-Joachim Brauske,M,East Germany,GDR,1972,Munich,Boxing,Boxing Men's Middleweight,No medal,Boxing,BOX,False,True
Ren Breitbarth,M,East Germany,GDR,1988,Seoul,Boxing,Boxing Men's Bantamweight,No medal,Boxing,BOX,False,True
Detlef Dahn,M,East Germany,GDR,1968,Mexico City,Boxing,Boxing Men's Light-Middleweight,No medal,Boxing,BOX,False,True
Diego Drumm,M,East Germany,GDR,1988,Seoul,Boxing,Boxing Men's Featherweight,No medal,Boxing,BOX,False,True
Bernd Englmeier,M,East Germany,GDR,1968,Mexico City,Boxing,Boxing Men's Light-Flyweight,No medal,Boxing,BOX,False,True
Jrgen Fanghnel,M,East Germany,GDR,1972,Munich,Boxing,Boxing Men's Heavyweight,No medal,Boxing,BOX,True,True
Jrgen Fanghnel,M,East Germany,GDR,1976,Montreal,Boxing,Boxing Men's Heavyweight,No medal,Boxing,BOX,True,False
Jrgen Fanghnel,M,East Germany,GDR,1980,Moskva,Boxing,Boxing Men's Heavyweight,Bronze,Boxing,BOX,True,False
Rudi Fink,M,East Germany,GDR,1980,Moskva,Boxing,Boxing Men's Featherweight,Gold,Boxing,BOX,False,True
Stefan Frster,M,East Germany,GDR,1972,Munich,Boxing,Boxing Men's Bantamweight,No medal,Boxing,BOX,True,True
Stefan Frster,M,East Germany,GDR,1976,Montreal,Boxing,Boxing Men's Bantamweight,No medal,Boxing,BOX,True,False
Dietmar Geilich,M,East Germany,GDR,1976,Montreal,Boxing,Boxing Men's Light-Flyweight,No medal,Boxing,BOX,True,True
Dietmar Geilich,M,East Germany,GDR,1980,Moskva,Boxing,Boxing Men's Light-Flyweight,No medal,Boxing,BOX,True,False
