Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Edward Cummins,M,Western Golf Association-1,USA,1904,St. Louis,Golf,Golf Men's Team,Gold,Golf,GLF,False,True
Kenneth Edwards,M,Western Golf Association-1,USA,1904,St. Louis,Golf,Golf Men's Team,Gold,Golf,GLF,False,True
Henry Egan,M,Western Golf Association-1,USA,1904,St. Louis,Golf,Golf Men's Team,Gold,Golf,GLF,False,True
Walter Egan,M,Western Golf Association-1,USA,1904,St. Louis,Golf,Golf Men's Team,Gold,Golf,GLF,False,True
Robert Hunter,M,Western Golf Association-1,USA,1904,St. Louis,Golf,Golf Men's Team,Gold,Golf,GLF,False,True
Nathaniel Iii,M,Western Golf Association-1,USA,1904,St. Louis,Golf,Golf Men's Team,Gold,Golf,GLF,False,True
Mason Phelps,M,Western Golf Association-1,USA,1904,St. Louis,Golf,Golf Men's Team,Gold,Golf,GLF,False,True
Daniel Sawyer,M,Western Golf Association-1,USA,1904,St. Louis,Golf,Golf Men's Team,Gold,Golf,GLF,False,True
Clement Smoot,M,Western Golf Association-1,USA,1904,St. Louis,Golf,Golf Men's Team,Gold,Golf,GLF,False,True
Warren Wood,M,Western Golf Association-1,USA,1904,St. Louis,Golf,Golf Men's Team,Gold,Golf,GLF,False,True
