Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Roman Chentsov,M,Kazakhstan,KAZ,2000,Sydney,Water Polo,Water Polo Men's Water Polo,No medal,Water,WPO,False
Konstantin Chernov,M,Kazakhstan,KAZ,2000,Sydney,Water Polo,Water Polo Men's Water Polo,No medal,Water,WPO,False
Sergey Drozdov,M,Kazakhstan,KAZ,2000,Sydney,Water Polo,Water Polo Men's Water Polo,No medal,Water,WPO,True
Sergey Drozdov,M,Kazakhstan,KAZ,2004,Athina,Water Polo,Water Polo Men's Water Polo,No medal,Water,WPO,True
Aleksandr Elke,M,Kazakhstan,KAZ,2000,Sydney,Water Polo,Water Polo Men's Water Polo,No medal,Water,WPO,True
Aleksandr Elke,M,Kazakhstan,KAZ,2004,Athina,Water Polo,Water Polo Men's Water Polo,No medal,Water,WPO,True
Aleksandr Gaydukov,M,Kazakhstan,KAZ,2004,Athina,Water Polo,Water Polo Men's Water Polo,No medal,Water,WPO,False
Sergey Gorovoy,M,Kazakhstan,KAZ,2004,Athina,Water Polo,Water Polo Men's Water Polo,No medal,Water,WPO,True
Sergey Gorovoy,M,Kazakhstan,KAZ,2012,London,Water Polo,Water Polo Men's Water Polo,No medal,Water,WPO,True
Sergey Gubaryov,M,Kazakhstan,KAZ,2012,London,Water Polo,Water Polo Men's Water Polo,No medal,Water,WPO,False
Nikita Kokorin,M,Kazakhstan,KAZ,2012,London,Water Polo,Water Polo Men's Water Polo,No medal,Water,WPO,False
Nikolay Maksimov,M,Kazakhstan,KAZ,2012,London,Water Polo,Water Polo Men's Water Polo,No medal,Water,WPO,False
Ravil Manafov,M,Kazakhstan,KAZ,2012,London,Water Polo,Water Polo Men's Water Polo,No medal,Water,WPO,False
Askar Orazalinov,M,Kazakhstan,KAZ,2000,Sydney,Water Polo,Water Polo Men's Water Polo,No medal,Water,WPO,False
Aleksey Panfili,M,Kazakhstan,KAZ,2012,London,Water Polo,Water Polo Men's Water Polo,No medal,Water,WPO,False
Aleksandr Polukhin,M,Kazakhstan,KAZ,2004,Athina,Water Polo,Water Polo Men's Water Polo,No medal,Water,WPO,False
Yevgeny Prokhin,M,Kazakhstan,KAZ,2000,Sydney,Water Polo,Water Polo Men's Water Polo,No medal,Water,WPO,False
Mikhail Ruday,M,Kazakhstan,KAZ,2012,London,Water Polo,Water Polo Men's Water Polo,No medal,Water,WPO,True
Artemy Sevostyanov,M,Kazakhstan,KAZ,2000,Sydney,Water Polo,Water Polo Men's Water Polo,No medal,Water,WPO,True
Artemy Sevostyanov,M,Kazakhstan,KAZ,2004,Athina,Water Polo,Water Polo Men's Water Polo,No medal,Water,WPO,True
Murat Shakenov,M,Kazakhstan,KAZ,2012,London,Water Polo,Water Polo Men's Water Polo,No medal,Water,WPO,True
Aleksandr Shidlovsky,M,Kazakhstan,KAZ,2004,Athina,Water Polo,Water Polo Men's Water Polo,No medal,Water,WPO,False
Aleksey Shmider,M,Kazakhstan,KAZ,2012,London,Water Polo,Water Polo Men's Water Polo,No medal,Water,WPO,False
Aleksandr Shvedov,M,Kazakhstan,KAZ,2000,Sydney,Water Polo,Water Polo Men's Water Polo,No medal,Water,WPO,True
Aleksandr Shvedov,M,Kazakhstan,KAZ,2004,Athina,Water Polo,Water Polo Men's Water Polo,No medal,Water,WPO,True
