Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Marianne Agulhon,F,France,FRA,1992,Barcelona,Canoeing,"Canoeing Women's Kayak Singles, Slalom",No medal,False
Anne-Lise Bardet,F,France,FRA,2000,Sydney,Canoeing,"Canoeing Women's Kayak Singles, Slalom",Bronze,False
Anne Boixel,F,France,FRA,1992,Barcelona,Canoeing,"Canoeing Women's Kayak Singles, Slalom",No medal,True
Anne Boixel,F,France,FRA,1996,Atlanta,Canoeing,"Canoeing Women's Kayak Singles, Slalom",No medal,True
Franoise Bonetat,F,France,FRA,1976,Montreal,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",No medal,False
Isabelle Boulogne,F,France,FRA,1992,Barcelona,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",No medal,False
Bernadette Brgeon-hettich,F,France,FRA,1984,Los Angeles,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",No medal,True
Bernadette Brgeon-hettich,F,France,FRA,1992,Barcelona,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",No medal,True
Bernadette Brgeon-hettich,F,France,FRA,1992,Barcelona,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",No medal,True
Sylvie Cuvilly,F,France,FRA,1988,Seoul,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",No medal,False
Marie Delattre-demory,F,France,FRA,2004,Athina,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",No medal,True
Marie Delattre-demory,F,France,FRA,2008,Beijing,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Bronze,True
Marie Delattre-demory,F,France,FRA,2012,London,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",No medal,True
Sylvaine Deltour,F,France,FRA,1976,Montreal,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",No medal,False
Peggy Dickens,F,France,FRA,2004,Athina,Canoeing,"Canoeing Women's Kayak Singles, Slalom",No medal,False
Emilie Fer,F,France,FRA,2008,Beijing,Canoeing,"Canoeing Women's Kayak Singles, Slalom",No medal,True
