Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Fritz Aanes,M,Norway,NOR,2000,Sydney,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",No medal,Wrestling,WRF,True
Fritz Aanes,M,Norway,NOR,2004,Athina,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",No medal,Wrestling,WRF,True
Frithjof Andersen,M,Norway,NOR,1920,Antwerpen,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Bronze,Wrestling,WRF,False
Christian Arnesen,M,Norway,NOR,1912,Stockholm,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",No medal,Wrestling,WRF,False
Harald Barlie,M,Norway,NOR,1960,Roma,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",No medal,Wrestling,WRF,True
Harald Barlie,M,Norway,NOR,1964,Tokyo,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",No medal,Wrestling,WRF,True
Harald Barlie,M,Norway,NOR,1964,Tokyo,Wrestling,"Wrestling Men's Welterweight, Freestyle",No medal,Wrestling,WRF,True
Harald Barlie,M,Norway,NOR,1968,Mexico City,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",No medal,Wrestling,WRF,True
Harald Barlie,M,Norway,NOR,1972,Munich,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal,Wrestling,WRF,True
Oddvar Barlie,M,Norway,NOR,1960,Roma,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal,Wrestling,WRF,False
Stig Berge,M,Norway,NOR,2008,Beijing,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal,Wrestling,WRF,True
Stig Berge,M,Norway,NOR,2012,London,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal,Wrestling,WRF,True
Stig Berge,M,Norway,NOR,2016,Rio de Janeiro,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Bronze,Wrestling,WRF,True
Lars Bilet,M,Norway,NOR,1952,Helsinki,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal,Wrestling,WRF,False
Morten Brekke,M,Norway,NOR,1984,Los Angeles,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",No medal,Wrestling,WRF,True
Morten Brekke,M,Norway,NOR,1988,Seoul,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal,Wrestling,WRF,True
Frithjof Clausen,M,Norway,NOR,1948,London,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",No medal,Wrestling,WRF,True
Frithjof Clausen,M,Norway,NOR,1952,Helsinki,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",No medal,Wrestling,WRF,True
Bjrn Cook,M,Norway,NOR,1948,London,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",No medal,Wrestling,WRF,False
Arild Dahl,M,Norway,NOR,1932,Los Angeles,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",No medal,Wrestling,WRF,True
Arild Dahl,M,Norway,NOR,1936,Berlin,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal,Wrestling,WRF,True
Martin Egeberg,M,Norway,NOR,1924,Paris,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",No medal,Wrestling,WRF,True
Martin Egeberg,M,Norway,NOR,1928,Amsterdam,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",No medal,Wrestling,WRF,True
Karl Ericksen,M,Norway,NOR,1904,St. Louis,Wrestling,"Wrestling Men's Welterweight, Freestyle",Gold,Wrestling,WRF,False
Aage Eriksen,M,Norway,NOR,1948,London,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Silver,Wrestling,WRF,True
Aage Eriksen,M,Norway,NOR,1952,Helsinki,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal,Wrestling,WRF,True
Richard Frydenlund,M,Norway,NOR,1912,Stockholm,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal,Wrestling,WRF,True
Richard Frydenlund,M,Norway,NOR,1920,Antwerpen,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal,Wrestling,WRF,True
Thorbjrn Frydenlund,M,Norway,NOR,1912,Stockholm,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal,Wrestling,WRF,False
Arne Gaupset,M,Norway,NOR,1924,Paris,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal,Wrestling,WRF,False
Robert Gaupset,M,Norway,NOR,1928,Amsterdam,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",No medal,Wrestling,WRF,False
Gudmund Grimstad,M,Norway,NOR,1920,Antwerpen,Wrestling,"Wrestling Men's Middleweight, Freestyle",No medal,Wrestling,WRF,False
Ragnvald Gullaksen,M,Norway,NOR,1912,Stockholm,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",No medal,Wrestling,WRF,False
Alfred Gundersen,M,Norway,NOR,1912,Stockholm,Wrestling,"Wrestling Men's Middleweight A, Greco-Roman",No medal,Wrestling,WRF,False
Einar Gundersen,M,Norway,NOR,1976,Montreal,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",No medal,Wrestling,WRF,True
Einar Gundersen,M,Norway,NOR,1976,Montreal,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",No medal,Wrestling,WRF,True
Jacob Gundersen,M,Norway,NOR,1908,London,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Silver,Wrestling,WRF,False
Bernhoff Hansen,M,Norway,NOR,1904,St. Louis,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Gold,Wrestling,WRF,False
Tore Hem,M,Norway,NOR,1968,Mexico City,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",No medal,Wrestling,WRF,True
Tore Hem,M,Norway,NOR,1972,Munich,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",No medal,Wrestling,WRF,True
Tore Hem,M,Norway,NOR,1976,Montreal,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",No medal,Wrestling,WRF,True
