Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
An Hyo-ju,F,South Korea,KOR,2016,Rio de Janeiro,Hockey,Hockey Women's Hockey,No medal,False
Baek Ee-seul,F,South Korea,KOR,2016,Rio de Janeiro,Hockey,Hockey Women's Hockey,No medal,False
Bang Jin-hyeok,F,South Korea,KOR,2000,Sydney,Hockey,Hockey Women's Hockey,No medal,False
Cha Se-na,F,South Korea,KOR,2012,London,Hockey,Hockey Women's Hockey,No medal,False
Cheon Eun-bi,F,South Korea,KOR,2012,London,Hockey,Hockey Women's Hockey,No medal,True
Cheon Eun-bi,F,South Korea,KOR,2016,Rio de Janeiro,Hockey,Hockey Women's Hockey,No medal,True
Cheon Seul-gi,F,South Korea,KOR,2012,London,Hockey,Hockey Women's Hockey,No medal,False
Cho Hye-jin,F,South Korea,KOR,2016,Rio de Janeiro,Hockey,Hockey Women's Hockey,No medal,False
Cho Hye-sook,F,South Korea,KOR,2008,Beijing,Hockey,Hockey Women's Hockey,No medal,False
Choi Chun-ok,F,South Korea,KOR,1988,Seoul,Hockey,Hockey Women's Hockey,Silver,False
Choi Eun-gyeong,F,South Korea,KOR,1996,Atlanta,Hockey,Hockey Women's Hockey,Silver,False
Choi Mi-sun,F,South Korea,KOR,1996,Atlanta,Hockey,Hockey Women's Hockey,Silver,False
Eum Mi-young,F,South Korea,KOR,2008,Beijing,Hockey,Hockey Women's Hockey,No medal,False
Gim Sung-hee,F,South Korea,KOR,2008,Beijing,Hockey,Hockey Women's Hockey,No medal,False
Go Gwang-min,F,South Korea,KOR,2004,Athina,Hockey,Hockey Women's Hockey,No medal,False
Gu Mun-yeong,F,South Korea,KOR,1992,Barcelona,Hockey,Hockey Women's Hockey,No medal,False
Gwon Chang-suk,F,South Korea,KOR,1992,Barcelona,Hockey,Hockey Women's Hockey,No medal,True
Gwon Chang-suk,F,South Korea,KOR,1996,Atlanta,Hockey,Hockey Women's Hockey,Silver,True
Gwon Su-hyeon,F,South Korea,KOR,1996,Atlanta,Hockey,Hockey Women's Hockey,Silver,False
Han Geum-sil,F,South Korea,KOR,1988,Seoul,Hockey,Hockey Women's Hockey,Silver,True
Han Geum-sil,F,South Korea,KOR,1992,Barcelona,Hockey,Hockey Women's Hockey,No medal,True
Han Hye-ryeong,F,South Korea,KOR,2008,Beijing,Hockey,Hockey Women's Hockey,No medal,True
Han Hye-ryeong,F,South Korea,KOR,2012,London,Hockey,Hockey Women's Hockey,No medal,True
Han Hye-ryeong,F,South Korea,KOR,2016,Rio de Janeiro,Hockey,Hockey Women's Hockey,No medal,True
Han O-gyeong,F,South Korea,KOR,1988,Seoul,Hockey,Hockey Women's Hockey,Silver,False
Hong Yoo-jin,F,South Korea,KOR,2016,Rio de Janeiro,Hockey,Hockey Women's Hockey,No medal,False
Hwang Geum-suk,F,South Korea,KOR,1988,Seoul,Hockey,Hockey Women's Hockey,Silver,False
Im Gye-suk,F,South Korea,KOR,1988,Seoul,Hockey,Hockey Women's Hockey,Silver,True
Im Gye-suk,F,South Korea,KOR,1992,Barcelona,Hockey,Hockey Women's Hockey,No medal,True
Im Jeong-suk,F,South Korea,KOR,1996,Atlanta,Hockey,Hockey Women's Hockey,Silver,False
Im Jeong-u,F,South Korea,KOR,2004,Athina,Hockey,Hockey Women's Hockey,No medal,False
Jang Dong-suk,F,South Korea,KOR,1992,Barcelona,Hockey,Hockey Women's Hockey,No medal,False
Jang Eun-jeong,F,South Korea,KOR,1988,Seoul,Hockey,Hockey Women's Hockey,Silver,True
Jang Eun-jeong,F,South Korea,KOR,1992,Barcelona,Hockey,Hockey Women's Hockey,No medal,True
Jang Eun-jeong,F,South Korea,KOR,1996,Atlanta,Hockey,Hockey Women's Hockey,Silver,True
Jang Hee-sun,F,South Korea,KOR,2016,Rio de Janeiro,Hockey,Hockey Women's Hockey,No medal,False
Jang Su-ji,F,South Korea,KOR,2012,London,Hockey,Hockey Women's Hockey,No medal,True
Jang Su-ji,F,South Korea,KOR,2016,Rio de Janeiro,Hockey,Hockey Women's Hockey,No medal,True
Jeon Yeong-seon,F,South Korea,KOR,1996,Atlanta,Hockey,Hockey Women's Hockey,Silver,False
Jeon Yu-mi,F,South Korea,KOR,2012,London,Hockey,Hockey Women's Hockey,No medal,False
Jeong Eun-gyeong,F,South Korea,KOR,1988,Seoul,Hockey,Hockey Women's Hockey,Silver,False
Jeong Hang-ju,F,South Korea,KOR,2000,Sydney,Hockey,Hockey Women's Hockey,No medal,False
Jeong Sang-hyeon,F,South Korea,KOR,1988,Seoul,Hockey,Hockey Women's Hockey,Silver,False
Jin Deok-san,F,South Korea,KOR,1992,Barcelona,Hockey,Hockey Women's Hockey,No medal,True
Jin Deok-san,F,South Korea,KOR,1996,Atlanta,Hockey,Hockey Women's Hockey,Silver,True
Jin Won-sim,F,South Korea,KOR,1988,Seoul,Hockey,Hockey Women's Hockey,Silver,False
Jo Bo-ra,F,South Korea,KOR,2000,Sydney,Hockey,Hockey Women's Hockey,No medal,False
Jo Eun-jeong,F,South Korea,KOR,1996,Atlanta,Hockey,Hockey Women's Hockey,Silver,False
Jo Gi-hyang,F,South Korea,KOR,1988,Seoul,Hockey,Hockey Women's Hockey,Silver,False
Kim Bo-mi,F,South Korea,KOR,2016,Rio de Janeiro,Hockey,Hockey Women's Hockey,No medal,False
Kim Da-rae,F,South Korea,KOR,2008,Beijing,Hockey,Hockey Women's Hockey,No medal,True
Kim Da-rae,F,South Korea,KOR,2012,London,Hockey,Hockey Women's Hockey,No medal,True
Kim Eun-jin,F,South Korea,KOR,2000,Sydney,Hockey,Hockey Women's Hockey,No medal,False
Kim Eun-sil,F,South Korea,KOR,2008,Beijing,Hockey,Hockey Women's Hockey,No medal,False
Kim Gyeong-ae,F,South Korea,KOR,1992,Barcelona,Hockey,Hockey Women's Hockey,No medal,False
Kim Hyun-ji,F,South Korea,KOR,2016,Rio de Janeiro,Hockey,Hockey Women's Hockey,No medal,False
Kim Jeong-a,F,South Korea,KOR,2004,Athina,Hockey,Hockey Women's Hockey,No medal,False
Kim Jin-gyeong,F,South Korea,KOR,2004,Athina,Hockey,Hockey Women's Hockey,No medal,True
Kim Jin-gyeong,F,South Korea,KOR,2008,Beijing,Hockey,Hockey Women's Hockey,No medal,True
Kim Jong-eun,F,South Korea,KOR,2008,Beijing,Hockey,Hockey Women's Hockey,No medal,True
Kim Jong-eun,F,South Korea,KOR,2012,London,Hockey,Hockey Women's Hockey,No medal,True
Kim Jong-eun,F,South Korea,KOR,2016,Rio de Janeiro,Hockey,Hockey Women's Hockey,No medal,True
Kim Jong-hee,F,South Korea,KOR,2012,London,Hockey,Hockey Women's Hockey,No medal,False
Kim Jung-hee,F,South Korea,KOR,2008,Beijing,Hockey,Hockey Women's Hockey,No medal,False
Kim Mi-hyeon,F,South Korea,KOR,2000,Sydney,Hockey,Hockey Women's Hockey,No medal,False
Kim Mi-seon,F,South Korea,KOR,2004,Athina,Hockey,Hockey Women's Hockey,No medal,True
Kim Mi-seon,F,South Korea,KOR,2008,Beijing,Hockey,Hockey Women's Hockey,No medal,True
Kim Mi-seon,F,South Korea,KOR,1988,Seoul,Hockey,Hockey Women's Hockey,Silver,True
Kim Myeong-ok,F,South Korea,KOR,1996,Atlanta,Hockey,Hockey Women's Hockey,Silver,True
Kim Myeong-ok,F,South Korea,KOR,2000,Sydney,Hockey,Hockey Women's Hockey,No medal,True
Kim Ok-ju,F,South Korea,KOR,2012,London,Hockey,Hockey Women's Hockey,No medal,False
Kim Seong-eun,F,South Korea,KOR,2000,Sydney,Hockey,Hockey Women's Hockey,No medal,True
Kim Seong-eun,F,South Korea,KOR,2004,Athina,Hockey,Hockey Women's Hockey,No medal,True
Kim Su-jeong,F,South Korea,KOR,2000,Sydney,Hockey,Hockey Women's Hockey,No medal,False
Kim Sun-deok,F,South Korea,KOR,1988,Seoul,Hockey,Hockey Women's Hockey,Silver,False
Kim Yeong-ran,F,South Korea,KOR,2008,Beijing,Hockey,Hockey Women's Hockey,No medal,True
Kim Yeong-ran,F,South Korea,KOR,2012,London,Hockey,Hockey Women's Hockey,No medal,True
Kim Yeong-suk,F,South Korea,KOR,1988,Seoul,Hockey,Hockey Women's Hockey,Silver,False
Kim Yun-mi,F,South Korea,KOR,2004,Athina,Hockey,Hockey Women's Hockey,No medal,False
Lee Eun-gyeong,F,South Korea,KOR,1992,Barcelona,Hockey,Hockey Women's Hockey,No medal,True
Lee Eun-gyeong,F,South Korea,KOR,1996,Atlanta,Hockey,Hockey Women's Hockey,Silver,True
Lee Eun-yeong,F,South Korea,KOR,1996,Atlanta,Hockey,Hockey Women's Hockey,Silver,True
Lee Eun-yeong,F,South Korea,KOR,2000,Sydney,Hockey,Hockey Women's Hockey,No medal,True
Lee Gwi-ju,F,South Korea,KOR,1992,Barcelona,Hockey,Hockey Women's Hockey,No medal,False
Lee Gyeong-hui,F,South Korea,KOR,1992,Barcelona,Hockey,Hockey Women's Hockey,No medal,False
Lee Ji-yeong,F,South Korea,KOR,1996,Atlanta,Hockey,Hockey Women's Hockey,Silver,False
Lee Jin-hui,F,South Korea,KOR,2004,Athina,Hockey,Hockey Women's Hockey,No medal,False
Lee Mi-seong,F,South Korea,KOR,2004,Athina,Hockey,Hockey Women's Hockey,No medal,False
Lee Seon-hwa,F,South Korea,KOR,2000,Sydney,Hockey,Hockey Women's Hockey,No medal,False
Lee Seon-ok,F,South Korea,KOR,2004,Athina,Hockey,Hockey Women's Hockey,No medal,True
Lee Seon-ok,F,South Korea,KOR,2008,Beijing,Hockey,Hockey Women's Hockey,No medal,True
Lee Seon-ok,F,South Korea,KOR,2012,London,Hockey,Hockey Women's Hockey,No medal,True
Lee Seon-yeong,F,South Korea,KOR,1992,Barcelona,Hockey,Hockey Women's Hockey,No medal,False
Lee Young-sil,F,South Korea,KOR,2016,Rio de Janeiro,Hockey,Hockey Women's Hockey,No medal,False
Mun Yeong-hui,F,South Korea,KOR,2008,Beijing,Hockey,Hockey Women's Hockey,No medal,True
Mun Yeong-hui,F,South Korea,KOR,2012,London,Hockey,Hockey Women's Hockey,No medal,True
No Yeong-mi,F,South Korea,KOR,1992,Barcelona,Hockey,Hockey Women's Hockey,No medal,False
O Go-un,F,South Korea,KOR,2000,Sydney,Hockey,Hockey Women's Hockey,No medal,True
O Go-un,F,South Korea,KOR,2004,Athina,Hockey,Hockey Women's Hockey,No medal,True
O Seung-sin,F,South Korea,KOR,1996,Atlanta,Hockey,Hockey Women's Hockey,Silver,True
O Seung-sin,F,South Korea,KOR,2000,Sydney,Hockey,Hockey Women's Hockey,No medal,True
Park Eun-gyeong,F,South Korea,KOR,2000,Sydney,Hockey,Hockey Women's Hockey,No medal,True
Park Eun-gyeong,F,South Korea,KOR,2004,Athina,Hockey,Hockey Women's Hockey,No medal,True
Park Gi-ju,F,South Korea,KOR,2012,London,Hockey,Hockey Women's Hockey,No medal,True
Park Gi-ju,F,South Korea,KOR,2016,Rio de Janeiro,Hockey,Hockey Women's Hockey,No medal,True
Park Jeong-suk,F,South Korea,KOR,2004,Athina,Hockey,Hockey Women's Hockey,No medal,True
Park Jeong-suk,F,South Korea,KOR,2008,Beijing,Hockey,Hockey Women's Hockey,No medal,True
Park Mi-hyeon,F,South Korea,KOR,2004,Athina,Hockey,Hockey Women's Hockey,No medal,True
Park Mi-hyeon,F,South Korea,KOR,2008,Beijing,Hockey,Hockey Women's Hockey,No medal,True
Park Mi-hyeon,F,South Korea,KOR,2012,London,Hockey,Hockey Women's Hockey,No medal,True
Park Mi-hyeon,F,South Korea,KOR,2016,Rio de Janeiro,Hockey,Hockey Women's Hockey,No medal,True
Park Seon-mi,F,South Korea,KOR,2012,London,Hockey,Hockey Women's Hockey,No medal,False
Park Seung-a,F,South Korea,KOR,2016,Rio de Janeiro,Hockey,Hockey Women's Hockey,No medal,False
Park Sun-ja,F,South Korea,KOR,1988,Seoul,Hockey,Hockey Women's Hockey,Silver,False
Park Yong-suk,F,South Korea,KOR,2000,Sydney,Hockey,Hockey Women's Hockey,No medal,True
Park Yong-suk,F,South Korea,KOR,2004,Athina,Hockey,Hockey Women's Hockey,No medal,True
Seo Gwang-mi,F,South Korea,KOR,1988,Seoul,Hockey,Hockey Women's Hockey,Silver,False
Seo Hye-jin,F,South Korea,KOR,2008,Beijing,Hockey,Hockey Women's Hockey,No medal,False
Seo Hyo-seon,F,South Korea,KOR,1988,Seoul,Hockey,Hockey Women's Hockey,Silver,False
Seo Jung-eun,F,South Korea,KOR,2016,Rio de Janeiro,Hockey,Hockey Women's Hockey,No medal,False
Sin Mi-gyeong,F,South Korea,KOR,2000,Sydney,Hockey,Hockey Women's Hockey,No medal,False
Son Jeong-im,F,South Korea,KOR,1992,Barcelona,Hockey,Hockey Women's Hockey,No medal,False
U Hyeon-jeong,F,South Korea,KOR,1996,Atlanta,Hockey,Hockey Women's Hockey,Silver,False
Yang Hye-suk,F,South Korea,KOR,1992,Barcelona,Hockey,Hockey Women's Hockey,No medal,False
Yu Hui-ju,F,South Korea,KOR,2000,Sydney,Hockey,Hockey Women's Hockey,No medal,True
Yu Hui-ju,F,South Korea,KOR,2004,Athina,Hockey,Hockey Women's Hockey,No medal,True
Yu Je-suk,F,South Korea,KOR,1992,Barcelona,Hockey,Hockey Women's Hockey,No medal,True
Yu Je-suk,F,South Korea,KOR,1996,Atlanta,Hockey,Hockey Women's Hockey,Silver,True
