Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Michaela Brunngraber,F,Austria,AUT,2000,Sydney,Cycling,Cycling Women's Points Race,No medal,False
Hilde Dobiasch,F,Austria,AUT,1984,Los Angeles,Cycling,"Cycling Women's Road Race, Individual",No medal,False
Johanna Hack,F,Austria,AUT,1984,Los Angeles,Cycling,"Cycling Women's Road Race, Individual",No medal,False
Brbel Jungmeier,F,Austria,AUT,2004,Athina,Cycling,"Cycling Women's Mountainbike, Cross-Country",No medal,False
Tanja Klein,F,Austria,AUT,1996,Atlanta,Cycling,"Cycling Women's Road Race, Individual",No medal,True
Tanja Klein,F,Austria,AUT,1996,Atlanta,Cycling,Cycling Women's Individual Time Trial,No medal,True
Tanja Klein,F,Austria,AUT,1996,Atlanta,Cycling,Cycling Women's Points Race,No medal,True
Elisabeth Osl,F,Austria,AUT,2008,Beijing,Cycling,"Cycling Women's Mountainbike, Cross-Country",No medal,True
Elisabeth Osl,F,Austria,AUT,2012,London,Cycling,"Cycling Women's Mountainbike, Cross-Country",No medal,True
Martina Ritter,F,Austria,AUT,2016,Rio de Janeiro,Cycling,"Cycling Women's Road Race, Individual",No medal,False
Monika Schachl,F,Austria,AUT,2008,Beijing,Cycling,"Cycling Women's Road Race, Individual",No medal,False
Christiane (-richter),F,Austria,AUT,2004,Athina,Cycling,"Cycling Women's Road Race, Individual",No medal,True
Christiane (-richter),F,Austria,AUT,2008,Beijing,Cycling,"Cycling Women's Road Race, Individual",No medal,True
Christiane (-richter),F,Austria,AUT,2008,Beijing,Cycling,Cycling Women's Individual Time Trial,No medal,True
