Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Frederick Ahern,M,Ireland,IRL,1948,London,Equestrianism,"Equestrianism Men's Jumping, Individual",No medal,True
Frederick Ahern,M,Ireland,IRL,1948,London,Equestrianism,"Equestrianism Men's Jumping, Team",No medal,True
Kevin Babington,M,Ireland,IRL,2004,Athina,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal,True
Kevin Babington,M,Ireland,IRL,2004,Athina,Equestrianism,"Equestrianism Mixed Jumping, Team",No medal,True
Kevin Barry,M,Ireland,IRL,1956,Stockholm,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal,True
Kevin Barry,M,Ireland,IRL,1956,Stockholm,Equestrianism,"Equestrianism Mixed Jumping, Team",No medal,True
Thomas Brennan,M,Ireland,IRL,1964,Tokyo,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",No medal,True
Thomas Brennan,M,Ireland,IRL,1964,Tokyo,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",No medal,True
Thomas Brennan,M,Ireland,IRL,1968,Mexico City,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",No medal,True
Thomas Brennan,M,Ireland,IRL,1968,Mexico City,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",No medal,True
Greg Broderick,M,Ireland,IRL,2016,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal,False
Alfred Buller,M,Ireland,IRL,1996,Atlanta,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",No medal,False
William Buller,M,Ireland,IRL,1972,Munich,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",No medal,True
William Buller,M,Ireland,IRL,1972,Munich,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",No medal,True
Anthony Cameron,M,Ireland,IRL,1960,Roma,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",No medal,True
Anthony Cameron,M,Ireland,IRL,1960,Roma,Equestrianism,"Equestrianism Men's Three-Day Event, Team",No medal,True
Anthony Cameron,M,Ireland,IRL,1964,Tokyo,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",No medal,True
