Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Claudiu Batea,M,Romania,ROU,2000,Sydney,Judo,Judo Men's Lightweight,No medal,True
Claudiu Batea,M,Romania,ROU,2004,Athina,Judo,Judo Men's Lightweight,No medal,True
Valentin Bazon,M,Romania,ROU,1992,Barcelona,Judo,Judo Men's Heavyweight,No medal,False
Daniel Brata,M,Romania,ROU,2008,Beijing,Judo,Judo Men's Half-Heavyweight,No medal,True
Daniel Brata,M,Romania,ROU,2012,London,Judo,Judo Men's Half-Heavyweight,No medal,True
Mihai Cioc,M,Romania,ROU,1980,Moskva,Judo,Judo Men's Heavyweight,No medal,True
Mihai Cioc,M,Romania,ROU,1984,Los Angeles,Judo,Judo Men's Open Class,Bronze,True
Alexandru Ciupe,M,Romania,ROU,1992,Barcelona,Judo,Judo Men's Half-Middleweight,No medal,True
Alexandru Ciupe,M,Romania,ROU,1996,Atlanta,Judo,Judo Men's Half-Middleweight,No medal,True
Adrian Croitoru,M,Romania,ROU,1992,Barcelona,Judo,Judo Men's Middleweight,No medal,True
Adrian Croitoru,M,Romania,ROU,1996,Atlanta,Judo,Judo Men's Middleweight,No medal,True
Adrian Croitoru,M,Romania,ROU,2000,Sydney,Judo,Judo Men's Middleweight,No medal,True
Pavel Drgoi,M,Romania,ROU,1980,Moskva,Judo,Judo Men's Open Class,No medal,False
Dan Fie,M,Romania,ROU,2012,London,Judo,Judo Men's Half-Lightweight,No medal,False
Mircea Fric,M,Romania,ROU,1980,Moskva,Judo,Judo Men's Half-Middleweight,No medal,True
Mircea Fric,M,Romania,ROU,1984,Los Angeles,Judo,Judo Men's Half-Middleweight,Bronze,True
Radu Ivan,M,Romania,ROU,1992,Barcelona,Judo,Judo Men's Half-Heavyweight,No medal,True
Radu Ivan,M,Romania,ROU,1996,Atlanta,Judo,Judo Men's Half-Heavyweight,No medal,True
Radu Ivan,M,Romania,ROU,2000,Sydney,Judo,Judo Men's Half-Heavyweight,No medal,True
Alexandru Lungu,M,Romania,ROU,1996,Atlanta,Judo,Judo Men's Heavyweight,No medal,False
Gabriel Munteanu,M,Romania,ROU,2000,Sydney,Judo,Judo Men's Heavyweight,No medal,True
Gabriel Munteanu,M,Romania,ROU,2004,Athina,Judo,Judo Men's Heavyweight,No medal,True
Illie Natea,M,Romania,ROU,2016,Rio de Janeiro,Judo,Judo Men's Heavyweight,No medal,False
Constantin Niculae,M,Romania,ROU,1980,Moskva,Judo,Judo Men's Half-Lightweight,No medal,True
Constantin Niculae,M,Romania,ROU,1984,Los Angeles,Judo,Judo Men's Half-Lightweight,No medal,True
Dnu Pop,M,Romania,ROU,1992,Barcelona,Judo,Judo Men's Half-Lightweight,No medal,False
Daniel Radu,M,Romania,ROU,1980,Moskva,Judo,Judo Men's Half-Heavyweight,No medal,False
Cornel Roman,M,Romania,ROU,1980,Moskva,Judo,Judo Men's Lightweight,No medal,False
Vldu Simionescu,M,Romania,ROU,2012,London,Judo,Judo Men's Heavyweight,No medal,False
Arpad Szabo,M,Romania,ROU,1980,Moskva,Judo,Judo Men's Extra-Lightweight,No medal,False
Mihalache Toma,M,Romania,ROU,1980,Moskva,Judo,Judo Men's Middleweight,No medal,False
Alexandru Raicu,M,Romania,ROU,2020,Tokyo,Judo,Men -73 kg,No medal,False
Vladut Simionescu,M,Romania,ROU,2020,Tokyo,Judo,Men +100 kg,No medal,False
Alex Cret,M,Romania,ROU,2024,Paris,Judo,Men -90 kg,No medal,False
