Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Helmut Artelt,M,East Germany,GDR,1968,Mexico City,Shooting,"Shooting Mixed Free Pistol, 50 metres",No medal,Shooting,SHO,False,True
Michael Buchheim,M,East Germany,GDR,1972,Munich,Shooting,Shooting Mixed Skeet,Bronze,Shooting,SHO,False,True
Kurt Czekalla,M,East Germany,GDR,1968,Mexico City,Shooting,Shooting Mixed Trap,Bronze,Shooting,SHO,False,True
Jrg Damme,M,East Germany,GDR,1980,Moskva,Shooting,Shooting Mixed Trap,Bronze,Shooting,SHO,True,True
Jrg Damme,M,East Germany,GDR,1988,Seoul,Shooting,Shooting Mixed Trap,No medal,Shooting,SHO,True,False
Gerhard Dommrich,M,East Germany,GDR,1968,Mexico City,Shooting,"Shooting Mixed Rapid-Fire Pistol, 25 metres",No medal,Shooting,SHO,False,True
Christian Dring,M,East Germany,GDR,1968,Mexico City,Shooting,"Shooting Mixed Rapid-Fire Pistol, 25 metres",No medal,Shooting,SHO,True,True
Christian Dring,M,East Germany,GDR,1972,Munich,Shooting,"Shooting Mixed Rapid-Fire Pistol, 25 metres",No medal,Shooting,SHO,True,False
Gernot Eder,M,East Germany,GDR,1988,Seoul,Shooting,"Shooting Men's Air Pistol, 10 metres",No medal,Shooting,SHO,True,True
Gernot Eder,M,East Germany,GDR,1988,Seoul,Shooting,"Shooting Men's Free Pistol, 50 metres",No medal,Shooting,SHO,True,True
Andreas Franke,M,East Germany,GDR,1980,Moskva,Shooting,"Shooting Mixed Rapid-Fire Pistol, 25 metres",No medal,Shooting,SHO,False,True
Manfred Geisler,M,East Germany,GDR,1972,Munich,Shooting,Shooting Mixed Trap,No medal,Shooting,SHO,False,True
Mario Gonsierowski,M,East Germany,GDR,1980,Moskva,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",No medal,Shooting,SHO,False,True
Peter Gorewski,M,East Germany,GDR,1972,Munich,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",No medal,Shooting,SHO,True,True
Peter Gorewski,M,East Germany,GDR,1976,Montreal,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",No medal,Shooting,SHO,True,False
Rudolf Hager,M,East Germany,GDR,1968,Mexico City,Shooting,Shooting Mixed Trap,No medal,Shooting,SHO,False,True
Bernd Hartstein,M,East Germany,GDR,1976,Montreal,Shooting,"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",No medal,Shooting,SHO,True,True
Bernd Hartstein,M,East Germany,GDR,1980,Moskva,Shooting,"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",Silver,Shooting,SHO,True,False
Hellfried Heilfort,M,East Germany,GDR,1980,Moskva,Shooting,"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",No medal,Shooting,SHO,True,True
Hellfried Heilfort,M,East Germany,GDR,1980,Moskva,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",Silver,Shooting,SHO,True,True
Hans-Jrgen Helbig,M,East Germany,GDR,1980,Moskva,Shooting,"Shooting Mixed Running Target, 50 metres",No medal,Shooting,SHO,False,True
Mike Herrmann,M,East Germany,GDR,1988,Seoul,Shooting,"Shooting Men's Running Target, 50 metres",No medal,Shooting,SHO,False,True
Olaf He,M,East Germany,GDR,1988,Seoul,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",No medal,Shooting,SHO,True,True
Olaf He,M,East Germany,GDR,1988,Seoul,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",No medal,Shooting,SHO,True,True
Werner Heyn,M,East Germany,GDR,1968,Mexico City,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",No medal,Shooting,SHO,False,True
Bernhard Hochwald,M,East Germany,GDR,1980,Moskva,Shooting,Shooting Mixed Skeet,No medal,Shooting,SHO,True,True
