Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Roman Avramenko,M,Ukraine,UKR,2008,Beijing,Athletics,Athletics Men's Javelin Throw,No medal,Athletics,ATH,True,True
Roman Avramenko,M,Ukraine,UKR,2012,London,Athletics,Athletics Men's Javelin Throw,No medal,Athletics,ATH,True,False
Ivan Babaryka,M,Ukraine,UKR,2012,London,Athletics,Athletics Men's Marathon,No medal,Athletics,ATH,False,True
Oleksandr Bahach,M,Ukraine,UKR,1996,Atlanta,Athletics,Athletics Men's Shot Put,Bronze,Athletics,ATH,False,True
Ivan Banzeruk,M,Ukraine,UKR,2016,Rio de Janeiro,Athletics,Athletics Men's 50 kilometres Walk,No medal,Athletics,ATH,True,True
Dmytro Baranovsky,M,Ukraine,UKR,2004,Athina,Athletics,Athletics Men's Marathon,No medal,Athletics,ATH,False,True
Yuriy Bilonoh,M,Ukraine,UKR,2000,Sydney,Athletics,Athletics Men's Shot Put,No medal,Athletics,ATH,True,True
Yuriy Bilonoh,M,Ukraine,UKR,2004,Athina,Athletics,Athletics Men's Shot Put,No medal,Athletics,ATH,True,False
Yuriy Bilonoh,M,Ukraine,UKR,2008,Beijing,Athletics,Athletics Men's Shot Put,No medal,Athletics,ATH,True,False
Ihor Bodrov,M,Ukraine,UKR,2008,Beijing,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,True,True
Ihor Bodrov,M,Ukraine,UKR,2016,Rio de Janeiro,Athletics,Athletics Men's 200 metres,No medal,Athletics,ATH,True,False
Bohdan Bondarenko,M,Ukraine,UKR,2012,London,Athletics,Athletics Men's High Jump,No medal,Athletics,ATH,True,True
Bohdan Bondarenko,M,Ukraine,UKR,2016,Rio de Janeiro,Athletics,Athletics Men's High Jump,Bronze,Athletics,ATH,True,False
Serhiy Bubka,M,Ukraine,UKR,2000,Sydney,Athletics,Athletics Men's Pole Vault,No medal,Athletics,ATH,False,True
Vasyl Bubka,M,Ukraine,UKR,1996,Atlanta,Athletics,Athletics Men's Pole Vault,No medal,Athletics,ATH,False,True
Serhiy Budza,M,Ukraine,UKR,2008,Beijing,Athletics,Athletics Men's 50 kilometres Walk,No medal,Athletics,ATH,True,True
Serhiy Budza,M,Ukraine,UKR,2012,London,Athletics,Athletics Men's 50 kilometres Walk,No medal,Athletics,ATH,True,False
